,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,17,1503.3999999999942,2019-09-26 09:18:00,2019-09-26 13:56:00,16680.0,1260.1,1279.9,4,150850.0,56100,CARBON,0,1,0,2.0,0,0.0,0,4,150850.0,56100,이상없음,0
1,17,5597.0,2019-09-26 14:22:00,2019-09-27 09:20:00,68280.0,1268.5,1268.1,4,150850.0,56100,CARBON,0,1,0,2.0,0,0.0,0,4,150850.0,56100,이상없음,0
2,17,1675.5,2019-09-27 09:39:00,2019-09-27 15:29:00,21000.0,1270.6,1276.3,4,150850.0,56100,CARBON,0,1,0,2.0,0,0.0,0,4,150850.0,56100,이상없음,0
3,17,452.8999999999942,2019-09-30 18:57:00,2019-09-30 20:26:00,5340.0,1221.5,1228.0,3,115200.0,51600,CARBON,0,1,0,4.0,0,0.0,0,3,115200.0,51600,이상없음,0
4,17,1120.5,2019-09-30 22:10:00,2019-10-01 00:51:00,9660.0,1229.8,1256.3,3,115200.0,51600,CARBON,0,1,0,4.0,0,0.0,0,3,115200.0,51600,이상없음,0
5,17,1350.6999999999825,2019-10-01 01:16:00,2019-10-01 04:55:00,13140.0,1244.2,1255.3,3,115200.0,51600,CARBON,0,1,0,4.0,0,0.0,0,3,115200.0,51600,이상없음,0
6,17,2689.5,2019-10-01 09:38:00,2019-10-01 16:44:00,25560.0,1259.0,1274.5,1,51600.0,51600,SUS,0,0,1,5.0,0,0.0,0,1,51600.0,51600,이상없음,0
7,17,1057.9000000000233,2019-10-04 23:00:00,2019-10-05 01:57:00,10620.0,1278.7,1278.3,4,150184.0,76964,CARBON,0,1,0,8.0,0,0.0,0,4,150184.0,76964,이상없음,0
8,17,841.7999999999884,2019-10-08 23:45:00,2019-10-09 01:57:00,7920.0,1271.1,1274.9,10,120230.0,25350,CARBON,0,1,0,10.0,0,0.0,0,10,120230.0,25350,이상없음,0
9,17,477.7000000000117,2019-10-09 02:12:00,2019-10-09 03:25:00,4380.0,1269.5,1274.0,10,120230.0,25350,CARBON,0,1,0,10.0,0,0.0,0,10,120230.0,25350,이상없음,0
10,17,568.2999999999884,2019-10-09 07:29:00,2019-10-09 08:57:00,5280.0,1283.5,1276.6,3,91540.0,61600,CARBON,0,1,0,11.0,0,0.0,0,3,91540.0,61600,이상없음,0
11,17,1096.100000000035,2019-10-09 10:26:00,2019-10-09 12:58:00,9120.0,1255.0,1275.2,3,91540.0,61600,CARBON,0,1,0,11.0,0,0.0,0,3,91540.0,61600,이상없음,0
12,17,1181.399999999965,2019-10-09 13:37:00,2019-10-09 16:54:00,11820.0,1280.8,1277.2,3,91540.0,61600,CARBON,0,1,0,11.0,0,0.0,0,3,91540.0,61600,이상없음,0
13,17,554.7999999999884,2019-10-11 11:36:00,2019-10-11 13:03:00,5220.0,1260.8,1284.2,10,152370.0,20680,CARBON,0,1,0,12.0,0,0.0,0,10,152370.0,20680,이상없음,0
14,17,1254.899999999965,2019-10-14 10:31:00,2019-10-14 13:31:00,10800.0,1269.6,1269.7,8,131950.0,26200,CARBON,0,1,0,13.0,0,0.0,0,8,131950.0,26200,이상없음,0
15,17,538.3999999999652,2019-10-16 23:22:00,2019-10-17 00:54:00,5520.0,1276.8,1280.6,6,111800.0,33350,CARBON,0,1,0,16.0,0,0.0,0,6,111800.0,33350,이상없음,0
