,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,24.63572951725551,34.09262748695361
1,22.085221699305944,32.45175990471442
2,24.613562175205775,32.10342859140765
3,23.51692008972168,31.293633515441893
4,24.45665522984096,29.437080411137405
5,21.221179962158203,27.94838828058558
6,26.37879144577753,31.705904247351864
7,22.273847489129928,33.12543802356715
8,24.66751616341727,35.969458391515204
9,23.42224184672038,28.900165828768014
average,23.727166561853316,31.70278846814428
