,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,21.01660007900662,37.60056861775756
1,27.884024090237087,55.896866377664956
2,20.61020957099067,34.3970732761659
3,31.068213568793404,34.69859494009615
4,24.002093209160698,47.61936061032997
5,23.98929426405165,44.469781124581715
6,27.40673065185547,39.64655615618873
7,36.327184465196396,49.57342341253852
8,24.669771830240887,34.591900966942504
9,23.39883761935764,37.655624602323165
average,26.037295934889052,41.61497500845891
