,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,25.43865162393321,46.583215056777824
1,23.330303275066875,46.69049390258026
2,19.37106704711914,42.80766978564729
3,23.518924049709153,45.3926413141414
4,22.06722458549168,42.578261760296606
5,20.674011728037957,38.69646293185619
6,27.366636027460512,49.544792051397934
7,19.179174008576766,36.86343180223389
8,21.54585879781972,35.114050287894784
9,20.25668135933254,44.8662922681673
average,22.274853250254758,42.91373111609935
