,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,평균온도,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,4,79.59999999962747,2020-03-02 15:22:00,2020-03-02 15:32:00,600.0,1196.4,1225.8,8,121050.0,17100,ALLOY,1,0,0,0.0,1208.2818181818182,1,17100.0,17100,7,103950.0,14850,이상없음,0
1,4,114.09999999962747,2020-03-02 15:55:00,2020-03-02 16:05:00,600.0,1079.9,1122.0,8,121050.0,17100,ALLOY,1,0,0,0.0,1099.5636363636363,1,17100.0,17100,7,103950.0,14850,이상없음,0
2,4,1794.1999999992554,2020-03-02 16:49:00,2020-03-02 19:52:00,10980.0,825.8,1261.2,8,121050.0,17100,ALLOY,1,0,0,0.0,1185.0157608695654,1,17100.0,17100,7,103950.0,14850,이상없음,0
3,4,2584.9000000003725,2020-03-02 20:15:00,2020-03-03 10:00:00,49500.0,1257.1,1252.5,8,121050.0,17100,ALLOY,1,0,0,0.0,1250.9154963680387,1,17100.0,17100,7,103950.0,14850,이상없음,0
4,4,31.60000000149012,2020-03-03 10:17:00,2020-03-03 10:28:00,660.0,1257.3,1253.3,8,121050.0,17100,ALLOY,1,0,0,0.0,1253.1,1,17100.0,17100,7,103950.0,14850,이상없음,0
5,4,15.800000000745056,2020-03-03 10:48:00,2020-03-03 10:53:00,300.0,1259.0,1255.2,8,121050.0,17100,ALLOY,1,0,0,0.0,1256.2333333333333,1,17100.0,17100,7,103950.0,14850,이상없음,0
6,4,38.5,2020-03-03 11:15:00,2020-03-03 11:25:00,600.0,1268.3,1254.6,8,121050.0,17100,ALLOY,1,0,0,0.0,1259.9909090909089,1,17100.0,17100,7,103950.0,14850,이상없음,0
7,4,166.80000000074506,2020-03-03 12:01:00,2020-03-03 13:01:00,3600.0,1252.2,1253.0,8,121050.0,17100,ALLOY,1,0,0,0.0,1251.365573770492,1,17100.0,17100,7,103950.0,14850,이상없음,0
8,4,1.7999999988824131,2020-03-03 14:26:00,2020-03-03 14:29:00,180.0,1249.9,1255.0,8,121050.0,17100,ALLOY,1,0,0,0.0,1251.475,1,17100.0,17100,7,103950.0,14850,이상없음,0
9,4,211.5,2020-03-10 00:27:00,2020-03-10 01:36:00,4140.0,1259.8,1252.5,8,111850.0,14850,ALLOY,1,0,0,5.0,1251.3114285714285,1,7900.0,7900,7,103950.0,14850,이상없음,0
10,4,71.59999999962747,2020-03-10 02:01:00,2020-03-10 02:23:00,1320.0,1249.8,1254.8,8,111850.0,14850,ALLOY,1,0,0,5.0,1251.2739130434782,1,7900.0,7900,7,103950.0,14850,이상없음,0
11,4,5.200000001117587,2020-03-10 02:56:00,2020-03-10 02:57:00,60.0,1249.7,1252.9,8,111850.0,14850,ALLOY,1,0,0,5.0,1251.3000000000004,1,7900.0,7900,7,103950.0,14850,이상없음,0
12,4,2869.300000000745,2020-03-10 05:12:00,2020-03-10 20:15:00,54180.0,1256.1,1253.2,8,111850.0,14850,ALLOY,1,0,0,5.0,1251.0474557522125,1,7900.0,7900,7,103950.0,14850,이상없음,0
13,4,38.40000000037253,2020-03-10 20:38:00,2020-03-10 20:54:00,960.0,1268.1,1251.6,8,111850.0,14850,ALLOY,1,0,0,5.0,1254.8176470588235,1,7900.0,7900,7,103950.0,14850,이상없음,0
14,4,5.199999999254941,2020-03-10 21:27:00,2020-03-10 21:29:00,120.0,1252.7,1253.3,8,111850.0,14850,ALLOY,1,0,0,5.0,1252.9,1,7900.0,7900,7,103950.0,14850,이상없음,0
15,4,10.5,2020-03-10 22:00:00,2020-03-10 22:04:00,240.0,1252.9,1253.2,8,111850.0,14850,ALLOY,1,0,0,5.0,1251.8,1,7900.0,7900,7,103950.0,14850,이상없음,0
16,4,12.199999999254944,2020-03-10 23:04:00,2020-03-10 23:08:00,240.0,1252.3,1254.4,8,111850.0,14850,ALLOY,1,0,0,5.0,1252.6,1,7900.0,7900,7,103950.0,14850,이상없음,0
17,4,277.09999999962747,2020-03-10 23:29:00,2020-03-11 01:21:00,6720.0,1261.7,1255.1,8,111850.0,14850,ALLOY,1,0,0,5.0,1251.658407079646,1,7900.0,7900,7,103950.0,14850,이상없음,0
18,4,19.0,2020-03-11 03:16:00,2020-03-11 03:18:00,120.0,1263.1,1263.4,7,111200.0,22100,ALLOY,1,0,0,6.0,1262.6666666666667,1,22100.0,22100,6,89100.0,14850,이상없음,0
19,4,2046.8000000007446,2020-03-11 04:23:00,2020-03-11 14:39:00,36960.0,1251.3,1253.7,7,111200.0,22100,ALLOY,1,0,0,6.0,1251.4076175040518,1,22100.0,22100,6,89100.0,14850,이상없음,0
20,4,789.0999999996277,2020-03-11 15:16:00,2020-03-11 21:38:00,22920.0,1249.7,1251.5,7,111200.0,22100,ALLOY,1,0,0,6.0,1251.493733681462,1,22100.0,22100,6,89100.0,14850,이상없음,0
21,4,17.700000001117587,2020-03-11 22:04:00,2020-03-11 22:11:00,420.0,1260.8,1252.7,7,111200.0,22100,ALLOY,1,0,0,6.0,1256.65,1,22100.0,22100,6,89100.0,14850,이상없음,0
22,4,33.700000001117594,2020-03-11 22:29:00,2020-03-11 22:41:00,720.0,1263.1,1254.5,7,111200.0,22100,ALLOY,1,0,0,6.0,1253.376923076923,1,22100.0,22100,6,89100.0,14850,이상없음,0
23,4,198.5999999996274,2020-03-11 23:40:00,2020-03-12 01:00:00,4800.0,1259.4,1254.8,7,111200.0,22100,ALLOY,1,0,0,6.0,1251.8691358024691,1,22100.0,22100,6,89100.0,14850,이상없음,0
24,4,23.20000000111759,2020-03-12 01:26:00,2020-03-12 01:36:00,600.0,1251.1,1253.5,7,111200.0,22100,ALLOY,1,0,0,6.0,1251.4545454545455,1,22100.0,22100,6,89100.0,14850,이상없음,0
25,4,5.200000001117587,2020-03-13 23:04:00,2020-03-13 23:06:00,120.0,1278.2,1275.4,12,95550.0,9470,CARBON,0,1,0,8.0,1276.5333333333333,4,35160.0,9470,8,60390.0,8070,이상없음,0
26,4,15.599999999627473,2020-03-13 23:33:00,2020-03-13 23:40:00,420.0,1268.4,1273.6,12,95550.0,9470,CARBON,0,1,0,8.0,1271.275,4,35160.0,9470,8,60390.0,8070,이상없음,0
27,4,231.5,2020-03-13 23:54:00,2020-03-14 01:37:00,6180.0,1277.6,1273.6,12,95550.0,9470,CARBON,0,1,0,8.0,1271.4701923076925,4,35160.0,9470,8,60390.0,8070,이상없음,0
28,4,8.699999999254942,2020-03-14 01:52:00,2020-03-14 01:55:00,180.0,1289.2,1291.0,12,95550.0,9470,CARBON,0,1,0,8.0,1287.275,4,35160.0,9470,8,60390.0,8070,이상없음,0
29,4,7.0,2020-03-14 02:31:00,2020-03-14 02:33:00,120.0,1288.2,1288.2,12,95550.0,9470,CARBON,0,1,0,8.0,1287.6666666666667,4,35160.0,9470,8,60390.0,8070,이상없음,0
30,4,10.5,2020-03-14 02:49:00,2020-03-14 02:52:00,180.0,1289.0,1284.1,12,95550.0,9470,CARBON,0,1,0,8.0,1283.2,4,35160.0,9470,8,60390.0,8070,이상없음,0
31,4,14.0,2020-03-14 03:03:00,2020-03-14 03:07:00,240.0,1289.3,1289.8,12,95550.0,9470,CARBON,0,1,0,8.0,1288.44,4,35160.0,9470,8,60390.0,8070,이상없음,0
32,4,5.299999998882413,2020-03-14 03:23:00,2020-03-14 03:25:00,120.0,1276.5,1276.1,12,95550.0,9470,CARBON,0,1,0,8.0,1275.8,4,35160.0,9470,8,60390.0,8070,이상없음,0
33,4,62.100000001490116,2020-04-02 15:07:00,2020-04-02 15:33:00,1560.0,1271.5,1273.7,8,72780.0,11000,CARBON,0,1,0,22.0,1271.3592592592593,1,4830.0,4830,7,67950.0,11000,이상없음,0
34,4,39.7000000011176,2020-04-02 15:57:00,2020-04-02 16:13:00,960.0,1272.9,1274.8,8,72780.0,11000,CARBON,0,1,0,22.0,1271.7647058823532,1,4830.0,4830,7,67950.0,11000,이상없음,0
35,4,3.5,2020-04-02 16:36:00,2020-04-02 16:37:00,60.0,1283.6,1287.1,8,72780.0,11000,CARBON,0,1,0,22.0,1285.35,1,4830.0,4830,7,67950.0,11000,이상없음,0
36,4,80.19999999925494,2020-04-02 22:01:00,2020-04-02 22:26:00,1500.0,1249.2,1253.8,4,53440.0,16000,CARBON,0,1,0,23.0,1250.9807692307693,3,48000.0,16000,1,5440.0,5440,이상없음,0
37,4,120.09999999962747,2020-04-02 22:41:00,2020-04-02 23:18:00,2220.0,1264.4,1256.0,4,53440.0,16000,CARBON,0,1,0,23.0,1252.5184210526313,3,48000.0,16000,1,5440.0,5440,이상없음,0
38,4,235.9000000003726,2020-04-02 23:47:00,2020-04-03 01:15:00,5280.0,1252.6,1253.5,4,53440.0,16000,CARBON,0,1,0,23.0,1251.2943820224718,3,48000.0,16000,1,5440.0,5440,이상없음,0
39,4,26.10000000149012,2020-04-03 01:46:00,2020-04-03 01:50:00,240.0,1251.1,1262.4,4,53440.0,16000,CARBON,0,1,0,23.0,1255.84,3,48000.0,16000,1,5440.0,5440,이상없음,0
40,4,560.1999999992548,2020-04-03 02:21:00,2020-04-03 06:06:00,13500.0,1251.9,1254.4,4,53440.0,16000,CARBON,0,1,0,23.0,1250.8694690265484,3,48000.0,16000,1,5440.0,5440,이상없음,0
41,4,1.699999999254942,2020-04-03 06:30:00,2020-04-03 06:31:00,60.0,1253.3,1255.5,4,53440.0,16000,CARBON,0,1,0,23.0,1254.4,3,48000.0,16000,1,5440.0,5440,이상없음,0
42,4,209.9000000003726,2020-04-03 06:59:00,2020-04-03 08:20:00,4860.0,1256.2,1253.1,4,53440.0,16000,CARBON,0,1,0,23.0,1251.5817073170733,3,48000.0,16000,1,5440.0,5440,이상없음,0
43,4,13.900000000372527,2020-04-03 08:37:00,2020-04-03 08:42:00,300.0,1254.5,1257.7,4,53440.0,16000,CARBON,0,1,0,23.0,1255.5333333333335,3,48000.0,16000,1,5440.0,5440,이상없음,0
44,4,90.10000000149012,2020-04-04 08:33:00,2020-04-04 09:00:00,1620.0,1278.1,1294.1,7,49850.0,9970,CARBON,0,1,0,24.0,1284.3,1,4830.0,4830,6,45020.0,9970,이상없음,0
