,쉰시간포함_MLP_5_5_에너지,쉰시간포함_KNN_5_5_에너지,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,69.54740905761719,77.09897336254753,75.4490966796875,76.2672242697979
1,30.6490535736084,70.0927680645893,61.08297348022461,67.83327111395509
2,28.820140838623047,69.50073020922497,42.1074333190918,67.4748028288951
3,40.327056884765625,92.44887254187621,38.51264572143555,95.02514310572772
4,83.66867065429688,71.14468125801959,341.1777648925781,65.5178270298265
5,26.9312801361084,28.79255427483584,16.44184684753418,27.693305523181856
6,96.45023345947266,85.75895475815682,91.6290054321289,86.31525748263877
7,60.0286865234375,40.777518421938346,21.033710479736328,33.31448186092353
8,16.446168899536133,32.76537426882315,15.79743480682373,32.18319810537306
9,29.883520126342773,45.034274895930466,28.25579261779785,53.19185661656879
average,48.27522201538086,61.34147020559423,73.14877042770385,60.481636793688835
