,쉰시간포함_MLP_5_5_에너지,쉰시간포함_KNN_5_5_에너지,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,47.45129506728228,95.99112303929611,36.18109377692728,64.19086453396304
1,103.81490595200482,160.51032221161435,43.84029837215648,135.01724141769463
2,24.388540604535272,131.88547006543342,24.777666372411392,128.52907828186687
3,23.84636604084688,47.85988229264122,20.95684332006118,47.73479789768473
4,84.41946770163143,162.09138004001622,45.79317631441004,114.1632227127883
5,45.98140133128447,102.77605093623386,41.2902401194853,103.13042040200291
6,29.262390922097598,133.46666654830716,44.15926551818848,131.89227292676298
7,25.952304391299975,68.34338033505063,31.858137972214642,67.48402390784635
8,96.68884740156285,74.38067418795046,23.65526631299187,48.90807158809598
9,65.80538850672104,135.8918661205747,38.09905467313879,90.22752337060967
average,54.761090791926655,111.3196815777118,35.061104275198545,93.12775170393155
