,쉰시간포함_MLP_5_5_에너지,쉰시간포함_KNN_5_5_에너지,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,26.316986642232756,66.87207777196001,26.67985674230064,66.52596976178255
1,24.738223889978922,92.69707081391356,27.148709599564715,93.70728717458147
2,31.790376151480327,55.30413529414028,26.254890534935928,56.34115850232637
3,53.201614565965606,83.16123869635335,59.43682638028773,82.89518188366324
4,23.43310798086771,37.29187164977484,28.150661654588653,36.769205169113505
5,63.85509704962009,130.16035396327155,52.924901264469796,132.61087233293944
6,41.7315019747106,72.11714940819316,38.25267935962212,71.91045854322155
7,64.43032464748475,151.6768542434926,89.2741133527058,151.18543066111204
8,19.255481952574193,46.739887342361,16.019950308450838,46.65097555268218
9,18.346083571271198,68.23823712994749,25.56421684637302,70.82572913358415
average,36.70987984261862,80.42588763134079,38.97068060432993,80.94222687150065
