,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,57.156673431396484,92.06754577634645,44.25407028198242,82.14084765846931
1,87.04634094238281,63.7895098465469,52.92042541503906,64.09139091143487
2,64.7422103881836,56.574462784337435,54.2125244140625,53.14564315531395
3,94.06586456298828,76.4812337628628,100.17796325683594,71.41926967611815
4,286.7887878417969,85.62791562339424,62.68228530883789,79.18451157446944
5,83.78018188476562,57.96347209190734,62.982810974121094,60.10761691740001
6,197.21165466308594,136.4865686590891,187.99032592773438,136.87088041214562
7,51.238224029541016,38.19010180781432,43.01536560058594,37.02303439928953
8,44.84989547729492,62.05118572610336,47.99778366088867,40.913107345702635
9,265.9915771484375,127.82701930038367,128.15196228027344,126.45131548193996
average,123.28714103698731,79.70590153787855,78.43855171203613,75.13476175322835
