,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,30.66424280726267,143.69898068204458
1,22.045614956381794,105.63245726363957
2,32.64458292544245,152.70191223450468
3,35.677734991747464,177.94319484018914
4,33.113982172069434,154.04576879895757
5,23.32279310397759,95.98211910395253
6,25.158007867321995,134.34710338429966
7,25.039618372203346,99.10434818305211
8,26.555250955912882,123.15795922070305
9,27.70808101128675,134.52342500051765
average,28.19299091636064,132.11372687118603
