,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,14.420079655117458,54.788324187497295
1,13.272018008761936,52.87422148150741
2,17.95441330803765,68.41512629376854
3,18.500418133205837,46.97074398683904
4,13.785883479648167,59.85298748724026
5,17.292844772338867,53.31463404316992
6,15.836167017618815,52.83967759109986
7,16.814353730943466,51.92897236747692
8,11.897896872626411,52.598295093597024
9,15.300780720180935,28.992695328841407
average,15.507485569847955,52.25756778610376
