,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,26.229992948932413,32.72161686927827
1,28.139350090497807,37.1020358017076
2,27.614758362004785,38.31536344681913
3,28.972132600383993,38.64339308882301
4,29.99296748785325,29.65579848219345
5,28.971761562206126,40.06957034982349
6,25.336969681728032,45.91691701601952
7,24.362070154260707,30.06665429518164
8,32.1662931089048,38.94004955358123
9,28.49190351698134,36.28951780541838
average,28.027819951375324,36.77209167088457
