,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,15.711725616455078,33.81099142295715
1,18.40452060699463,39.61869105529468
2,15.991328048706055,32.852506228058594
3,13.161466217041015,35.182445050053055
4,15.500738143920898,40.96000966096014
5,19.189692306518555,36.98755746356285
6,18.677644348144533,33.32335194307121
7,15.87575569152832,43.36637556714793
8,23.193173217773438,35.58219946944799
9,16.0234073638916,28.256376930728777
average,17.172945156097413,35.994050479128234
