,All_MLP_5_5_시작온도,All_KNN_시작온도
0,17.036921298865117,16.68749812828219
1,15.387463598540336,17.783384842000483
2,21.95537265141805,24.653515743768086
3,18.754248647978812,20.407013888593877
4,19.467810601899117,21.436069470922696
5,16.032157435561672,19.404396627076355
6,16.446454163753625,22.599589409413888
7,18.26231546112985,15.55390721738017
8,15.11498821142948,18.285948254592768
9,18.24256099354137,18.015923321277143
average,17.67002930641174,19.482724690330766
