,All_MLP_5_5_시작온도,All_KNN_시작온도
0,10.112767855326334,12.954184838979149
1,9.092940895645707,9.797312114259519
2,9.678172217475044,10.68349940735581
3,7.120877813409876,8.903929764759697
4,7.542490447009051,12.430264996801087
5,10.607731925116646,16.31555232860137
6,9.615472864221644,14.691523982999065
7,12.389958699544271,12.774624951964206
8,8.635808803417065,10.965130670010002
9,10.21356635623508,10.417714962654566
average,9.500978787740072,11.993373801838448
