,All_MLP_5_5_시작온도,All_KNN_시작온도
0,15.771401989216708,19.245436813156488
1,18.168223517281668,18.435976685369397
2,12.012540330692213,15.444808335988187
3,15.216370407415896,21.647550195569192
4,15.166111284372757,20.856469947635816
5,13.85410600779008,18.178273468784806
6,15.153834479195732,17.57619246363263
7,13.692056461256378,16.646108781186644
8,18.52700361913564,24.899722740712257
9,17.008367499526667,20.99607769932316
average,15.457001559588374,19.39266171313586
