,All_MLP_3_5_시작온도,All_KNN_시작온도
0,20.39393558502197,19.28239156025173
1,16.73295612335205,18.5467689251105
2,18.645286560058594,22.39633098932403
3,18.63931541442871,22.32046631886428
4,24.023527526855467,18.232481618712168
5,17.714252090454103,20.094894218019945
6,21.622006988525392,26.150930523309547
7,12.699827480316163,17.309479300121634
8,18.285599517822266,24.024256855611153
9,24.782394790649413,22.902528322883047
average,19.353910207748417,21.126052863220806
