,쉰시간포함_MLP_5_5_에너지,쉰시간포함_KNN_5_5_에너지,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,22.734485626220703,57.81194647927427,20.109203338623047,59.44413101211211
1,14.347784996032715,21.852403113584945,12.29649543762207,20.172534247890646
2,20.697986602783203,52.21128500799204,16.876726150512695,57.07751513467242
3,13.891801834106445,36.19969340013599,12.863943099975586,35.79601160815521
4,12.95014762878418,18.145674229660212,15.545372009277344,18.13207642406024
5,28.056018829345703,62.49252128457482,22.131954193115234,61.4848656031335
6,25.356290817260742,41.092939161230426,26.27013397216797,42.668044691895545
7,14.56496524810791,32.92876776441667,13.48201847076416,31.289656126325553
8,22.419921875,37.356366459712724,22.280139923095703,38.163191329664095
9,19.532276153564453,33.58166349541199,18.344758987426758,33.29109264230025
average,19.455167961120605,39.367326039599405,18.020074558258056,39.75191188202096
