,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,70.98612976074219,29.377422912964136,62.61088943481445,59.68585734377573
1,85.66897583007812,64.55048669163203,91.41455078125,54.352666597651236
2,111.51544189453125,78.46504044343236,127.94303131103516,78.49006315491344
3,3531.765869140625,327.86183825054843,3880.908935546875,327.1846893308083
4,10135.4287109375,359.77056737615936,7733.7021484375,360.8590782195845
5,55.60782241821289,42.27583573565244,95.66618347167969,48.566486658912325
6,475.62762451171875,91.88445069631,699.5596313476562,91.24603049688488
7,54.85211944580078,42.27583573565244,83.24446105957031,48.56648665891233
8,102.72991180419922,26.945071014446576,50.83904266357422,52.77945699554125
9,377.6636657714844,236.89569234626325,6065.29443359375,237.80112187909816
average,1500.1846271514892,130.0302241203061,1889.1183307647705,135.95319373360823
