,°¡¿­·Î ¹øÈ£,½ÃÀÛ½Ã°£,Á¾·á½Ã°£,°¡½º»ç¿ë·®,Type,¼ÒÀç list,ÀÛ¾÷ÀÏÀÚ,ÁÖ/¾ß°£,in,out,cycle,ÆòÀÏ/ÁÖ¸»,drop_flag,gradient,part_types,temp diff,time diff,°¡½º»ç¿ë·®(¸¶Áö¸· ±¸°£),°¡¿­¿Ï·á ¿Âµµ,°¡¿­Áß ¸¶Áö¸· ¹®´ÝÈù ½Ã°£,°¡¿­Áß ¹®¿­¸² È½¼ö,»¬½Ã°£,½ÃÀÛ¿Âµµ,½ÇÁ¦ ½ÃÀÛ½Ã°£,¿ø·¡½ÃÀÛÁ¡¿Âµµ,ÀÌÀü Á¾·á½Ã°£,Á¾·á¿Âµµ,ÃÖÁ¾ °¡¿­½ÃÀÛ ¿Âµµ,Æò±Õ¿Âµµ,°ãÄ§¼ö·®,Á÷Àü »çÀÌÅ¬ ¼ÒÀç ¼ö·®,°ãÄ§¿©ºÎ
69,5,2019-07-12 22:37:00,2019-07-12 22:42:00,5.0,open,[''],2019-07-12,¾ß°£,[],[],8.0,,0.0,,,,,,,,,,1251.9,,,,943.0,,,4,4.0,°ãÄ§
70,5,2019-07-12 23:07:00,2019-07-12 23:11:00,1.7000000011175869,open,[''],2019-07-12,¾ß°£,[],[],8.0,,0.0,,,,,,,,,,1251.2,,,,944.3,,,4,4.0,°ãÄ§
71,5,2019-07-12 23:33:00,2019-07-12 23:46:00,19.900000000372533,open,[''],2019-07-12,¾ß°£,[],[],8.0,,0.0,,,,,,,,,,1252.5,,,,798.4,,,4,4.0,°ãÄ§
72,5,2019-07-13 02:48:00,2019-07-13 02:59:00,15.0,open,[''],2019-07-12,¾ß°£,[],[],8.0,,0.0,,,,,,,,,,1251.0,,,,902.2,,,4,4.0,°ãÄ§
73,5,2019-07-13 04:47:00,2019-07-13 04:50:00,0.0,open,[''],2019-07-12,¾ß°£,[],[],8.0,,0.0,,,,,,,,,,1251.7,,,,991.9,,,4,4.0,°ãÄ§
74,5,2019-07-15 15:37:00,2019-07-15 15:44:00,8.300000000745058,open,[''],2019-07-15,ÁÖ°£,[],[],9.0,,0.0,,,,,,,,,,1272.0,,,,1012.6,,,4,4.0,°ãÄ§
75,5,2019-07-15 15:56:00,2019-07-15 16:07:00,18.30000000074505,open,[''],2019-07-15,ÁÖ°£,[],[],9.0,,0.0,,,,,,,,,,1276.5,,,,907.4,,,4,4.0,°ãÄ§
76,5,2019-07-15 16:33:00,2019-07-15 16:35:00,1.699999999254942,open,[''],2019-07-15,ÁÖ°£,[],[],9.0,,0.0,,,,,,,,,,1279.4,,,,1046.8,,,4,4.0,°ãÄ§
77,5,2019-07-15 16:56:00,2019-07-15 17:03:00,11.599999999627473,open,[''],2019-07-15,ÁÖ°£,[],[],9.0,,0.0,,,,,,,,,,1271.7,,,,1013.7,,,4,4.0,°ãÄ§
78,5,2019-07-15 17:55:00,2019-07-15 18:00:00,5.0,open,[''],2019-07-15,ÁÖ°£,[],[],9.0,,0.0,,,,,,,,,,1272.0,,,,1061.3,,,4,4.0,°ãÄ§
79,5,2019-07-15 18:18:00,2019-07-15 18:22:00,3.299999998882413,open,[''],2019-07-15,ÁÖ°£,[],[],9.0,,0.0,,,,,,,,,,1273.1,,,,962.4,,,4,4.0,°ãÄ§
80,5,2019-07-15 18:39:00,2019-07-15 18:46:00,13.399999998509884,open,[''],2019-07-15,ÁÖ°£,[],[],9.0,,0.0,,,,,,,,,,1274.8,,,,966.1,,,4,4.0,°ãÄ§
81,5,2019-07-15 20:33:00,2019-07-15 20:37:00,5.0,open,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,1273.0,,,,1020.2,,,4,4.0,°ãÄ§
82,5,2019-07-15 20:48:00,2019-07-15 20:51:00,1.699999999254942,open,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,1287.3,,,,980.1,,,4,4.0,°ãÄ§
83,5,2019-07-15 21:02:00,2019-07-15 21:08:00,5.0,open,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,1248.4,,,,824.5,,,4,4.0,°ãÄ§
84,5,2019-07-15 21:19:00,2019-07-15 21:22:00,1.699999999254942,open,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,1108.8,,,,854.3,,,4,4.0,°ãÄ§
85,5,2019-07-15 21:33:00,2019-07-15 21:40:00,1.699999999254942,open,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,1145.8,,,,732.8,,,4,4.0,°ãÄ§
86,5,2019-07-15 21:46:00,2019-07-15 21:54:00,1.7000000011175869,open,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,968.0,,,,674.3,,,4,4.0,°ãÄ§
87,5,2019-07-16 03:41:00,2019-07-16 03:50:00,15.099999999627473,open,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,1271.1,,,,1163.4,,,4,4.0,°ãÄ§
88,5,2019-07-16 04:28:00,2019-07-16 04:32:00,0.0,open,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,1269.3,,,,918.9,,,4,4.0,°ãÄ§
89,5,2019-07-16 04:44:00,2019-07-16 04:46:00,3.300000000745058,open,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,1276.3,,,,1102.9,,,4,4.0,°ãÄ§
90,5,2019-07-16 04:56:00,2019-07-16 06:56:00,6.699999999254942,open,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,1287.8,,,,437.2,,,4,4.0,°ãÄ§
