,Type,cycle,drop_flag,gradient,in,out,part_types,temp diff,time diff,啊胶荤侩樊,啊胶荤侩樊(付瘤阜 备埃),啊凯肺 锅龋,啊凯肯丰 柯档,啊凯吝 付瘤阜 巩摧腮 矫埃,啊凯吝 巩凯覆 冉荐,滑矫埃,家犁 list,矫累矫埃,矫累柯档,角力 矫累矫埃,盔贰矫累痢柯档,捞傈 辆丰矫埃,累诀老磊,辆丰矫埃,辆丰柯档,林/具埃,弥辆 啊凯矫累 柯档,乞闭柯档,乞老/林富
3179,reheat,47.0,0.0,,[],[],,,,63.39999999850989,,2,,,,1.0,"['200204-19180-091', '190918-19004-001', '200204-19180-093', '200204-19180-092', '200204-19180-095', '200204-19180-096']",2019-10-11 09:45:00,951.8,,,,2019-10-11,2019-10-11 10:00:00,,林埃,,,
3180,hold,47.0,0.0,,[],[],,,,31.70000000111759,,2,,,,,"['200204-19180-091', '190918-19004-001', '200204-19180-093', '200204-19180-092', '200204-19180-095', '200204-19180-096']",2019-10-11 10:00:00,1291.4,,,,2019-10-11,2019-10-11 10:11:00,1282.8,林埃,,1284.9416666666666,
3181,open,47.0,0.0,,[],['200204-19180-093'],,,,13.400000000372527,,2,,,,,"['200204-19180-091', '190918-19004-001', '200204-19180-092', '200204-19180-095', '200204-19180-096']",2019-10-11 10:11:00,1282.8,,,,2019-10-11,2019-10-11 10:19:00,950.7,林埃,,,
3182,reheat,47.0,0.0,,[],[],,,,74.89999999850987,,2,,,,1.0,"['200204-19180-091', '190918-19004-001', '200204-19180-092', '200204-19180-095', '200204-19180-096']",2019-10-11 10:19:00,950.7,,,,2019-10-11,2019-10-11 10:37:00,,林埃,,,
3183,open,47.0,0.0,,[],[],,,,18.30000000074505,,2,,,,,[''],2019-10-11 10:38:00,1294.3,,,,2019-10-11,2019-10-11 10:46:00,1198.4,林埃,,,
3184,reheat,47.0,0.0,,[],[],,,,13.300000000745056,,2,,,,0.0,[''],2019-10-11 10:46:00,1198.4,,,,2019-10-11,2019-10-11 10:50:00,,林埃,,,
3185,open,47.0,0.0,,[],['200204-19180-092'],,,,3.300000000745058,,2,,,,,"['200204-19180-091', '190918-19004-001', '200204-19180-093', '200204-19180-094', '200204-19180-095', '200204-19180-096']",2019-10-11 10:51:00,1269.3,,,,2019-10-11,2019-10-11 10:55:00,948.8,林埃,,,
3186,reheat,47.0,0.0,,[],[],,,,83.09999999962747,,2,,,,1.0,"['200204-19180-091', '190918-19004-001', '200204-19180-093', '200204-19180-094', '200204-19180-095', '200204-19180-096']",2019-10-11 10:55:00,948.8,,,,2019-10-11,2019-10-11 11:16:00,,林埃,,,
3187,hold,47.0,0.0,,[],[],,,,391.6999999992548,,2,,,,,"['200204-19180-091', '190918-19004-001', '200204-19180-093', '200204-19180-094', '200204-19180-095', '200204-19180-096']",2019-10-11 11:16:00,1254.8,,,,2019-10-11,2019-10-11 14:19:00,1262.3,林埃,,1255.1945652173913,
3188,open,47.0,0.0,,[],"['190918-19004-001', '200204-19180-091']",,,,3.200000001117587,,2,,,,,"['200204-19180-093', '200204-19180-094', '200204-19180-095', '200204-19180-096']",2019-10-11 14:19:00,1262.3,,,,2019-10-11,2019-10-11 14:24:00,922.9,林埃,,,
3189,reheat,47.0,0.0,,[],[],,,,65.69999999925494,,2,,,,1.0,"['200204-19180-093', '200204-19180-094', '200204-19180-095', '200204-19180-096']",2019-10-11 14:24:00,922.9,,,,2019-10-11,2019-10-11 14:39:00,,林埃,,,
3190,heat,48.0,0.0,543.84,[],[],increasing 0,226.6,0.4166666666666667,127.09999999962747,127.09999999962747,2,647.2,0,0.0,413.0,"['190919-15226-024', '190919-15226-024', '190820-19448-051', '190820-19448-051', '190820-19448-050', '190820-19448-050', '190820-19448-047', '190820-19448-047', '190820-19448-046', '190820-19448-046', '190923-15007-076', '190923-15007-076']",2019-10-12 08:04:00,420.6,2019-10-12 08:04:00,420.6,2019-10-11 15:13:00,2019-10-14,2019-10-12 08:29:00,647.2,林埃,0.0,,林富
3191,heat,48.0,0.0,0.8758526603001355,[],[],holding 0,21.399999999999977,24.43333333333333,2423.9000000003725,2423.9000000003725,2,668.6,0,0.0,413.0,"['190919-15226-024', '190919-15226-024', '190820-19448-051', '190820-19448-051', '190820-19448-050', '190820-19448-050', '190820-19448-047', '190820-19448-047', '190820-19448-046', '190820-19448-046', '190923-15007-076', '190923-15007-076']",2019-10-12 08:29:00,647.2,2019-10-12 08:04:00,420.6,2019-10-11 15:13:00,2019-10-14,2019-10-13 08:55:00,668.6,林埃,0.0,,林富
3192,heat,48.0,0.0,57.639344262295076,[],[],increasing 1,585.9999999999999,10.166666666666666,2514.199999999255,2514.199999999255,2,1254.6,0,0.0,413.0,"['190919-15226-024', '190919-15226-024', '190820-19448-051', '190820-19448-051', '190820-19448-050', '190820-19448-050', '190820-19448-047', '190820-19448-047', '190820-19448-046', '190820-19448-046', '190923-15007-076', '190923-15007-076']",2019-10-13 08:55:00,668.6,2019-10-12 08:04:00,420.6,2019-10-11 15:13:00,2019-10-14,2019-10-13 19:05:00,1254.6,林埃,0.0,,林富
3193,open,48.0,0.0,,[],[],,,,11.799999998882413,,2,,,,,[''],2019-10-14 11:22:00,1258.3,,,,2019-10-14,2019-10-14 11:29:00,1011.5,林埃,,,
3194,reheat,48.0,0.0,,[],[],,,,26.800000000745047,,2,,,,1.0,[''],2019-10-14 11:29:00,1011.5,,,,2019-10-14,2019-10-14 11:37:00,,林埃,,,
3195,open,48.0,0.0,,[],[],,,,1.7000000011175869,,2,,,,,[''],2019-10-14 11:38:00,1261.4,,,,2019-10-14,2019-10-14 11:43:00,851.7,林埃,,,
3196,reheat,48.0,0.0,,[],[],,,,31.899999998509887,,2,,,,1.0,[''],2019-10-14 11:43:00,851.7,,,,2019-10-14,2019-10-14 11:52:00,,林埃,,,
3197,open,48.0,0.0,,[],[],,,,3.300000000745058,,2,,,,,[''],2019-10-14 11:52:00,1231.1,,,,2019-10-14,2019-10-14 11:55:00,1003.3,林埃,,,
3198,reheat,48.0,0.0,,[],[],,,,100.59999999962747,,2,,,,0.0,[''],2019-10-14 11:55:00,1003.3,,,,2019-10-14,2019-10-14 12:16:00,,林埃,,,
3199,hold,48.0,0.0,,[],[],,,,334.09999999962747,,2,,,,,[''],2019-10-14 12:16:00,1262.7,,,,2019-10-14,2019-10-14 14:38:00,1259.2,林埃,,1254.867832167832,
3200,open,48.0,0.0,,[],[],,,,1.7000000011175869,,2,,,,,[''],2019-10-14 14:38:00,1259.2,,,,2019-10-14,2019-10-14 14:41:00,979.4,林埃,,,
3201,reheat,48.0,0.0,,[],[],,,,33.19999999925494,,2,,,,1.0,[''],2019-10-14 14:41:00,979.4,,,,2019-10-14,2019-10-14 14:50:00,,林埃,,,
3202,open,48.0,0.0,,[],[],,,,5.0,,2,,,,,[''],2019-10-14 14:54:00,1273.9,,,,2019-10-14,2019-10-14 14:57:00,1155.4,林埃,,,
3203,reheat,48.0,0.0,,[],[],,,,5.0,,2,,,,1.0,[''],2019-10-14 14:57:00,1155.4,,,,2019-10-14,2019-10-14 14:59:00,,林埃,,,
3204,open,48.0,0.0,,[],[],,,,0.0,,2,,,,,[''],2019-10-14 15:00:00,1171.0,,,,2019-10-14,2019-10-14 15:02:00,1013.2,林埃,,,
3205,reheat,48.0,0.0,,[],[],,,,31.59999999962747,,2,,,,0.0,[''],2019-10-14 15:02:00,1013.2,,,,2019-10-14,2019-10-14 15:10:00,,林埃,,,
3206,hold,48.0,0.0,,[],[],,,,11.700000001117587,,2,,,,,[''],2019-10-14 15:10:00,1273.7,,,,2019-10-14,2019-10-14 15:12:00,1276.2,林埃,,1271.4,
3207,open,48.0,0.0,,[],[],,,,25.0,,2,,,,,[''],2019-10-14 15:12:00,1276.2,,,,2019-10-14,2019-10-14 15:20:00,966.8,林埃,,,
3208,reheat,48.0,0.0,,[],[],,,,43.39999999850989,,2,,,,1.0,[''],2019-10-14 15:20:00,966.8,,,,2019-10-14,2019-10-14 15:31:00,,林埃,,,
3209,open,48.0,0.0,,[],[],,,,8.400000000372527,,2,,,,,[''],2019-10-14 15:33:00,1274.1,,,,2019-10-14,2019-10-14 15:37:00,971.0,林埃,,,
3210,reheat,48.0,0.0,,[],[],,,,38.299999998882406,,2,,,,2.0,[''],2019-10-14 15:37:00,971.0,,,,2019-10-14,2019-10-14 15:47:00,,林埃,,,
3211,open,48.0,0.0,,[],[],,,,19.900000000372533,,2,,,,,[''],2019-10-14 15:48:00,1274.2,,,,2019-10-14,2019-10-14 15:55:00,979.5,林埃,,,
3212,reheat,48.0,0.0,,[],[],,,,41.59999999962747,,2,,,,0.0,[''],2019-10-14 15:55:00,979.5,,,,2019-10-14,2019-10-14 16:05:00,,林埃,,,
3213,open,48.0,0.0,,[],[],,,,16.600000001490116,,2,,,,,[''],2019-10-14 16:05:00,1273.6,,,,2019-10-14,2019-10-14 16:11:00,923.9,林埃,,,
3214,reheat,48.0,0.0,,[],[],,,,41.699999999254935,,2,,,,1.0,[''],2019-10-14 16:11:00,923.9,,,,2019-10-14,2019-10-14 16:21:00,,林埃,,,
3215,open,48.0,0.0,,[],[],,,,16.800000000745055,,2,,,,,[''],2019-10-14 16:27:00,1275.2,,,,2019-10-14,2019-10-14 16:35:00,887.6,林埃,,,
3216,reheat,48.0,0.0,,[],[],,,,46.69999999925494,,2,,,,1.0,[''],2019-10-14 16:35:00,887.6,,,,2019-10-14,2019-10-14 16:46:00,,林埃,,,
3217,hold,48.0,0.0,,[],[],,,,11.699999999254944,,2,,,,,[''],2019-10-14 16:46:00,1273.3,,,,2019-10-14,2019-10-14 16:48:00,1274.8,林埃,,1272.1333333333332,
3218,open,48.0,0.0,,[],[],,,,11.700000001117587,,2,,,,,[''],2019-10-14 16:48:00,1274.8,,,,2019-10-14,2019-10-14 16:53:00,920.1,林埃,,,
3219,reheat,48.0,0.0,,[],[],,,,58.5,,2,,,,2.0,[''],2019-10-14 16:53:00,920.1,,,,2019-10-14,2019-10-14 17:06:00,,林埃,,,
3220,open,48.0,0.0,,[],[],,,,5.0,,2,,,,,[''],2019-10-14 17:06:00,1274.0,,,,2019-10-14,2019-10-14 17:11:00,836.6,林埃,,,
3221,reheat,48.0,0.0,,[],[],,,,93.79999999888241,,2,,,,1.0,[''],2019-10-14 17:11:00,836.6,,,,2019-10-14,2019-10-14 17:31:00,,林埃,,,
3222,hold,48.0,0.0,,[],[],,,,70.90000000037253,,2,,,,,[''],2019-10-14 17:31:00,1261.5,,,,2019-10-14,2019-10-14 17:55:00,1260.2,林埃,,1258.948,
3223,open,48.0,0.0,,[],[],,,,6.700000001117588,,2,,,,,[''],2019-10-14 17:55:00,1260.2,,,,2019-10-14,2019-10-14 18:01:00,890.4,林埃,,,
3224,reheat,48.0,0.0,,[],[],,,,43.89999999850989,,2,,,,0.0,[''],2019-10-14 18:01:00,890.4,,,,2019-10-14,2019-10-14 18:11:00,,林埃,,,
3225,open,48.0,0.0,,[],[],,,,13.5,,2,,,,,[''],2019-10-14 18:16:00,1278.2,,,,2019-10-14,2019-10-14 18:21:00,1028.5,林埃,,,
3226,reheat,48.0,0.0,,[],[],,,,91.59999999962747,,2,,,,0.0,[''],2019-10-14 18:21:00,1028.5,,,,2019-10-14,2019-10-14 18:49:00,,林埃,,,
3227,heat,49.0,0.0,521.1724137931034,[],[],increasing 0,503.8,0.9666666666666668,420.59999999962747,420.59999999962747,2,1253.3,0,0.0,4.0,"['190928-15042-046', '190928-15042-046', '190928-15042-045', '190928-15042-045', '190920-19226-001']",2019-10-14 19:09:00,749.5,2019-10-14 19:09:00,749.5,2019-10-14 18:55:00,2019-10-15,2019-10-14 20:07:00,1253.3,林埃,0.0,,林富
3228,open,49.0,0.0,,[],[],,,,6.900000000372528,,2,,,,,[''],2019-10-15 08:43:00,1262.3,,,,2019-10-15,2019-10-15 08:48:00,1019.8,林埃,,,
3229,reheat,49.0,0.0,,[],[],,,,48.09999999962746,,2,,,,1.0,[''],2019-10-15 08:48:00,1019.8,,,,2019-10-15,2019-10-15 09:02:00,,林埃,,,
3230,open,49.0,0.0,,[],[],,,,12.0,,2,,,,,[''],2019-10-15 09:03:00,1269.8,,,,2019-10-15,2019-10-15 09:11:00,977.1,林埃,,,
3231,reheat,49.0,0.0,,[],[],,,,30.90000000037253,,2,,,,0.0,[''],2019-10-15 09:11:00,977.1,,,,2019-10-15,2019-10-15 09:19:00,,林埃,,,
3232,hold,49.0,0.0,,[],[],,,,13.699999999254944,,2,,,,,[''],2019-10-15 09:19:00,1273.2,,,,2019-10-15,2019-10-15 09:22:00,1274.1,林埃,,1270.4499999999996,
3233,open,49.0,0.0,,[],[],,,,10.300000000745056,,2,,,,,[''],2019-10-15 09:22:00,1274.1,,,,2019-10-15,2019-10-15 09:27:00,1027.8,林埃,,,
3234,reheat,49.0,0.0,,[],[],,,,34.299999998882406,,2,,,,0.0,[''],2019-10-15 09:27:00,1027.8,,,,2019-10-15,2019-10-15 09:36:00,,林埃,,,
3235,open,49.0,0.0,,[],[],,,,8.5,,2,,,,,[''],2019-10-15 09:37:00,1273.3,,,,2019-10-15,2019-10-15 09:41:00,1008.4,林埃,,,
3236,reheat,49.0,0.0,,[],[],,,,32.59999999962747,,2,,,,1.0,[''],2019-10-15 09:41:00,1008.4,,,,2019-10-15,2019-10-15 09:50:00,,林埃,,,
3237,open,49.0,0.0,,[],[],,,,18.799999998882413,,2,,,,,[''],2019-10-15 09:53:00,1273.9,,,,2019-10-15,2019-10-15 09:57:00,953.7,林埃,,,
3238,reheat,49.0,0.0,,[],[],,,,39.300000000745065,,2,,,,1.0,[''],2019-10-15 09:57:00,953.7,,,,2019-10-15,2019-10-15 10:07:00,,林埃,,,
3239,hold,49.0,0.0,,[],[],,,,17.09999999962747,,2,,,,,[''],2019-10-15 10:07:00,1271.1,,,,2019-10-15,2019-10-15 10:10:00,1276.4,林埃,,1272.275,
3240,open,49.0,0.0,,[],[],,,,17.09999999962747,,2,,,,,[''],2019-10-15 10:10:00,1276.4,,,,2019-10-15,2019-10-15 10:16:00,975.4,林埃,,,
3241,reheat,49.0,0.0,,[],[],,,,63.30000000074506,,2,,,,0.0,[''],2019-10-15 10:16:00,975.4,,,,2019-10-15,2019-10-15 10:29:00,,林埃,,,
3242,heat,50.0,0.0,452.709677419355,[],[],increasing 0,233.90000000000006,0.5166666666666667,167.5,167.5,2,1254.4,2019-10-15 13:34:00,0.0,1.0,"['200204-19180-104', '200204-19180-105', '200204-19180-106', '200204-19180-107', '200204-19180-108', '200204-19180-109', '200204-19180-110', '191016-051']",2019-10-15 13:34:00,1020.5,2019-10-15 13:34:00,1020.5,2019-10-15 11:15:00,2019-10-16,2019-10-15 14:05:00,1254.4,林埃,1020.5,,乞老
3243,open,50.0,0.0,,[],[],,,,18.799999998882413,,2,,,,,[''],2019-10-15 15:34:00,1262.1,,,,2019-10-16,2019-10-15 15:44:00,978.5,林埃,,,
3244,reheat,50.0,0.0,,[],[],,,,25.60000000149012,,2,,,,1.0,[''],2019-10-15 15:44:00,978.5,,,,2019-10-16,2019-10-15 15:52:00,,林埃,,,
3245,open,50.0,0.0,,[],[],,,,1.699999999254942,,2,,,,,[''],2019-10-15 15:52:00,1195.9,,,,2019-10-16,2019-10-15 15:56:00,824.2,林埃,,,
3246,reheat,50.0,0.0,,[],[],,,,10.300000000745056,,2,,,,1.0,[''],2019-10-15 15:56:00,824.2,,,,2019-10-16,2019-10-15 16:00:00,,林埃,,,
3247,open,50.0,0.0,,[],[],,,,5.099999999627472,,2,,,,,[''],2019-10-15 16:00:00,1028.1,,,,2019-10-16,2019-10-15 16:06:00,721.5,林埃,,,
3248,reheat,50.0,0.0,,[],[],,,,100.29999999888241,,2,,,,1.0,[''],2019-10-15 16:06:00,721.5,,,,2019-10-16,2019-10-15 16:21:00,,林埃,,,
3249,open,50.0,0.0,,[],[],,,,3.400000000372529,,2,,,,,[''],2019-10-15 16:22:00,1220.1,,,,2019-10-16,2019-10-15 16:25:00,849.9,林埃,,,
3250,reheat,50.0,0.0,,[],[],,,,46.09999999962746,,2,,,,1.0,[''],2019-10-15 16:25:00,849.9,,,,2019-10-16,2019-10-15 16:36:00,,林埃,,,
3251,open,50.0,0.0,,[],[],,,,8.5,,2,,,,,[''],2019-10-15 16:37:00,1145.7,,,,2019-10-16,2019-10-15 16:41:00,831.6,林埃,,,
3252,reheat,50.0,0.0,,[],[],,,,18.80000000074505,,2,,,,1.0,[''],2019-10-15 16:41:00,831.6,,,,2019-10-16,2019-10-15 16:47:00,,林埃,,,
3253,open,50.0,0.0,,[],[],,,,1.699999999254942,,2,,,,,[''],2019-10-15 16:47:00,1004.1,,,,2019-10-16,2019-10-15 16:53:00,656.5,林埃,,,
3254,reheat,50.0,0.0,,[],[],,,,66.5,,2,,,,2.0,[''],2019-10-15 16:53:00,656.5,,,,2019-10-16,2019-10-15 17:07:00,,林埃,,,
3255,open,50.0,0.0,,[],[],,,,8.5,,2,,,,,[''],2019-10-15 17:08:00,1032.7,,,,2019-10-16,2019-10-15 17:13:00,676.7,林埃,,,
3256,reheat,50.0,0.0,,[],[],,,,1059.2000000011176,,2,,,,2.0,[''],2019-10-15 17:13:00,676.7,,,,2019-10-16,2019-10-15 19:10:00,,林埃,,,
3257,hold,50.0,0.0,,[],[],,,,2554.7999999988824,,2,,,,,[''],2019-10-15 19:10:00,1268.7,,,,2019-10-16,2019-10-16 09:17:00,1259.0,林埃,,1254.3891509433965,
3258,open,50.0,0.0,,[],[],,,,17.200000001117587,,2,,,,,[''],2019-10-16 09:17:00,1259.0,,,,2019-10-16,2019-10-16 09:27:00,1019.8,林埃,,,
3259,reheat,50.0,0.0,,[],[],,,,36.0,,2,,,,1.0,[''],2019-10-16 09:27:00,1019.8,,,,2019-10-16,2019-10-16 09:38:00,,林埃,,,
3260,hold,50.0,0.0,,[],[],,,,46.299999998882406,,2,,,,,[''],2019-10-16 09:38:00,1259.3,,,,2019-10-16,2019-10-16 09:57:00,1259.2,林埃,,1255.66,
3261,open,50.0,0.0,,[],[],,,,17.100000001490116,,2,,,,,[''],2019-10-16 09:57:00,1259.2,,,,2019-10-16,2019-10-16 10:07:00,1035.1,林埃,,,
3262,reheat,50.0,0.0,,[],[],,,,49.5,,2,,,,1.0,[''],2019-10-16 10:07:00,1035.1,,,,2019-10-16,2019-10-16 10:23:00,,林埃,,,
3263,hold,50.0,0.0,,[],[],,,,49.59999999962746,,2,,,,,[''],2019-10-16 10:23:00,1253.9,,,,2019-10-16,2019-10-16 10:45:00,1258.3,林埃,,1254.5478260869565,
3264,open,50.0,0.0,,[],[],,,,8.5,,2,,,,,[''],2019-10-16 10:45:00,1258.3,,,,2019-10-16,2019-10-16 10:51:00,998.9,林埃,,,
3265,reheat,50.0,0.0,,[],[],,,,44.09999999962746,,2,,,,1.0,[''],2019-10-16 10:51:00,998.9,,,,2019-10-16,2019-10-16 11:03:00,,林埃,,,
3266,hold,50.0,0.0,,[],[],,,,35.800000000745065,,2,,,,,[''],2019-10-16 11:03:00,1269.3,,,,2019-10-16,2019-10-16 11:18:00,1256.2,林埃,,1256.53125,
3267,open,50.0,0.0,,[],[],,,,3.399999998509884,,2,,,,,[''],2019-10-16 11:18:00,1256.2,,,,2019-10-16,2019-10-16 11:31:00,672.8,林埃,,,
3268,reheat,50.0,0.0,,[],[],,,,190.80000000074506,,2,,,,2.0,[''],2019-10-16 11:31:00,672.8,,,,2019-10-16,2019-10-16 12:13:00,,林埃,,,
3269,hold,50.0,0.0,,[],[],,,,98.30000000074509,,2,,,,,[''],2019-10-16 12:13:00,1251.5,,,,2019-10-16,2019-10-16 12:52:00,1258.3,林埃,,1254.755,
3270,open,50.0,0.0,,[],[],,,,15.299999998882413,,2,,,,,[''],2019-10-16 12:52:00,1258.3,,,,2019-10-16,2019-10-16 13:00:00,1001.2,林埃,,,
3271,reheat,50.0,0.0,,[],[],,,,52.40000000037254,,2,,,,1.0,[''],2019-10-16 13:00:00,1001.2,,,,2019-10-16,2019-10-16 13:14:00,,林埃,,,
3272,hold,50.0,0.0,,[],[],,,,15.300000000745056,,2,,,,,[''],2019-10-16 13:14:00,1273.0,,,,2019-10-16,2019-10-16 13:19:00,1271.8,林埃,,1266.5833333333335,
3273,open,50.0,0.0,,[],[],,,,18.599999999627467,,2,,,,,[''],2019-10-16 13:19:00,1271.8,,,,2019-10-16,2019-10-16 13:29:00,945.0,林埃,,,
3274,reheat,50.0,0.0,,[],[],,,,50.69999999925494,,2,,,,1.0,[''],2019-10-16 13:29:00,945.0,,,,2019-10-16,2019-10-16 13:42:00,,林埃,,,
3275,heat,51.0,0.0,1110.0,[],[],increasing 0,277.5,0.25,62.40000000037254,62.40000000037254,2,1258.0,0,0.0,1.0,"['191017-051', '191017-051', '200204-19180-117', '200204-19180-116', '200204-19180-115', '200204-19180-114', '200204-19180-113', '200204-19180-112', '200204-19180-111']",2019-10-16 14:40:00,980.5,2019-10-16 14:38:00,1039.8,2019-10-16 14:33:00,2019-10-17,2019-10-16 14:55:00,1258.0,林埃,0.0,,乞老
3276,open,51.0,0.0,,[],[],,,,3.300000000745058,,2,,,,,[''],2019-10-16 15:27:00,1262.3,,,,2019-10-17,2019-10-16 15:32:00,874.8,林埃,,,
3277,reheat,51.0,0.0,,[],[],,,,23.699999999254945,,2,,,,1.0,[''],2019-10-16 15:32:00,874.8,,,,2019-10-17,2019-10-16 15:40:00,,林埃,,,
3278,open,51.0,0.0,,[],[],,,,3.400000000372529,,2,,,,,[''],2019-10-16 15:40:00,1158.5,,,,2019-10-17,2019-10-16 15:46:00,766.3,林埃,,,
3279,reheat,51.0,0.0,,[],[],,,,10.199999999254944,,2,,,,1.0,[''],2019-10-16 15:46:00,766.3,,,,2019-10-17,2019-10-16 15:50:00,,林埃,,,
3280,open,51.0,0.0,,[],[],,,,3.400000000372529,,2,,,,,[''],2019-10-16 15:51:00,987.3,,,,2019-10-17,2019-10-16 15:55:00,746.0,林埃,,,
3281,reheat,51.0,0.0,,[],[],,,,99.19999999925491,,2,,,,2.0,[''],2019-10-16 15:55:00,746.0,,,,2019-10-17,2019-10-16 16:12:00,,林埃,,,
3282,hold,51.0,0.0,,[],[],,,,112.70000000111759,,2,,,,,[''],2019-10-16 16:12:00,1182.0,,,,2019-10-17,2019-10-16 16:24:00,1246.7,林埃,,1215.7384615384615,
3283,open,51.0,0.0,,[],[],,,,1.699999999254942,,2,,,,,[''],2019-10-16 16:24:00,1246.7,,,,2019-10-17,2019-10-16 16:29:00,764.1,林埃,,,
3284,reheat,51.0,0.0,,[],[],,,,13.599999999627473,,2,,,,1.0,[''],2019-10-16 16:29:00,764.1,,,,2019-10-17,2019-10-16 16:34:00,,林埃,,,
3285,open,51.0,0.0,,[],[],,,,5.099999999627472,,2,,,,,[''],2019-10-16 16:35:00,936.6,,,,2019-10-17,2019-10-16 16:40:00,709.5,林埃,,,
3286,reheat,51.0,0.0,,[],[],,,,167.40000000037253,,2,,,,1.0,[''],2019-10-16 16:40:00,709.5,,,,2019-10-17,2019-10-16 17:02:00,,林埃,,,
3287,hold,51.0,0.0,,[],[],,,,103.29999999888241,,2,,,,,[''],2019-10-16 17:02:00,1075.4,,,,2019-10-17,2019-10-16 17:13:00,1108.2,林埃,,1090.1416666666667,
3288,open,51.0,0.0,,[],[],,,,5.0,,2,,,,,[''],2019-10-16 17:13:00,1108.2,,,,2019-10-17,2019-10-16 17:17:00,789.7,林埃,,,
3289,reheat,51.0,0.0,,[],[],,,,720.0,,2,,,,3.0,[''],2019-10-16 17:17:00,789.7,,,,2019-10-17,2019-10-16 18:39:00,,林埃,,,
3290,hold,51.0,0.0,,[],[],,,,2404.4000000003725,,2,,,,,[''],2019-10-16 18:39:00,1250.2,,,,2019-10-17,2019-10-17 08:19:00,1258.5,林埃,,1254.2540803897687,
3291,open,51.0,0.0,,[],[],,,,13.800000000745056,,2,,,,,[''],2019-10-17 08:19:00,1258.5,,,,2019-10-17,2019-10-17 08:27:00,1056.8,林埃,,,
3292,reheat,51.0,0.0,,[],[],,,,29.199999999254945,,2,,,,1.0,[''],2019-10-17 08:27:00,1056.8,,,,2019-10-17,2019-10-17 08:36:00,,林埃,,,
3293,open,51.0,0.0,,[],[],,,,17.200000001117587,,2,,,,,[''],2019-10-17 08:37:00,1267.1,,,,2019-10-17,2019-10-17 08:45:00,994.5,林埃,,,
3294,reheat,51.0,0.0,,[],[],,,,34.299999998882406,,2,,,,1.0,[''],2019-10-17 08:45:00,994.5,,,,2019-10-17,2019-10-17 08:54:00,,林埃,,,
3295,hold,51.0,0.0,,[],[],,,,6.800000000745058,,2,,,,,[''],2019-10-17 08:54:00,1268.6,,,,2019-10-17,2019-10-17 08:56:00,1268.2,林埃,,1268.1666666666667,
3296,open,51.0,0.0,,[],[],,,,15.5,,2,,,,,[''],2019-10-17 08:56:00,1268.2,,,,2019-10-17,2019-10-17 09:02:00,1040.1,林埃,,,
3297,reheat,51.0,0.0,,[],[],,,,42.799999998882406,,2,,,,1.0,[''],2019-10-17 09:02:00,1040.1,,,,2019-10-17,2019-10-17 09:14:00,,林埃,,,
3298,hold,51.0,0.0,,[],[],,,,58.2000000011176,,2,,,,,[''],2019-10-17 09:14:00,1268.4,,,,2019-10-17,2019-10-17 09:38:00,1258.7,林埃,,1255.348,
3299,open,51.0,0.0,,[],[],,,,15.400000000372527,,2,,,,,[''],2019-10-17 09:38:00,1258.7,,,,2019-10-17,2019-10-17 09:47:00,1053.3,林埃,,,
3300,reheat,51.0,0.0,,[],[],,,,68.19999999925494,,2,,,,0.0,[''],2019-10-17 09:47:00,1053.3,,,,2019-10-17,2019-10-17 10:09:00,,林埃,,,
3301,hold,51.0,0.0,,[],[],,,,13.699999999254944,,2,,,,,[''],2019-10-17 10:09:00,1252.9,,,,2019-10-17,2019-10-17 10:15:00,1257.1,林埃,,1254.1571428571428,
3302,open,51.0,0.0,,[],[],,,,8.5,,2,,,,,[''],2019-10-17 10:15:00,1257.1,,,,2019-10-17,2019-10-17 10:21:00,971.7,林埃,,,
3303,reheat,51.0,0.0,,[],[],,,,75.0,,2,,,,2.0,[''],2019-10-17 10:21:00,971.7,,,,2019-10-17,2019-10-17 10:42:00,,林埃,,,
3304,hold,51.0,0.0,,[],[],,,,13.600000001490116,,2,,,,,[''],2019-10-17 10:42:00,1255.9,,,,2019-10-17,2019-10-17 10:48:00,1261.2,林埃,,1262.4714285714288,
3305,open,51.0,0.0,,[],[],,,,17.09999999962747,,2,,,,,[''],2019-10-17 10:48:00,1261.2,,,,2019-10-17,2019-10-17 10:58:00,964.5,林埃,,,
3306,reheat,51.0,0.0,,[],[],,,,54.40000000037254,,2,,,,1.0,[''],2019-10-17 10:58:00,964.5,,,,2019-10-17,2019-10-17 11:12:00,,林埃,,,
3307,hold,51.0,0.0,,[],[],,,,233.5,,2,,,,,[''],2019-10-17 11:12:00,1260.1,,,,2019-10-17,2019-10-17 12:57:00,1259.2,林埃,,1255.683962264151,
3308,open,51.0,0.0,,[],[],,,,3.399999998509884,,2,,,,,[''],2019-10-17 12:57:00,1259.2,,,,2019-10-17,2019-10-17 13:01:00,940.1,林埃,,,
3309,reheat,51.0,0.0,,[],[],,,,61.2000000011176,,2,,,,1.0,[''],2019-10-17 13:01:00,940.1,,,,2019-10-17,2019-10-17 13:17:00,,林埃,,,
3310,hold,51.0,0.0,,[],[],,,,34.19999999925494,,2,,,,,[''],2019-10-17 13:17:00,1271.1,,,,2019-10-17,2019-10-17 13:30:00,1261.0,林埃,,1264.7,
3311,open,51.0,0.0,,[],[],,,,15.300000000745056,,2,,,,,[''],2019-10-17 13:30:00,1261.0,,,,2019-10-17,2019-10-17 13:40:00,929.3,林埃,,,
