,가열로 번호,시작시간,종료시간,가스사용량,Type,소재 list,작업일자,주/야간,in,out,cycle,평일/주말,drop_flag,gradient,part_types,temp diff,time diff,가스사용량(마지막 구간),가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,종료온도,최종 가열시작 온도,평균온도,겹침수량,직전 사이클 소재 수량,겹침여부
0,5,2019-10-05 08:20:00,2019-10-05 08:54:00,37.5,heat,"['190905-19234-004', '190905-19234-004', '190905-19234-005', '190905-19234-005', '190813-15008-034', '190813-15008-034', '190829-01502-003', '190829-01502-003', '190829-01502-003']",2019-10-07,주간,[],[],47.0,주말,0.0,71.29411764705888,increasing 0,40.400000000000034,0.5666666666666667,37.5,356.3,2019-10-05 08:20:00,0.0,704.0,315.9,2019-10-05 08:20:00,315.9,2019-10-04 11:11:00,356.3,315.9,,0,0.0,안겹침
1,5,2019-10-05 21:21:00,2019-10-06 03:28:00,752.1999999992549,heat,"['190905-19234-004', '190905-19234-004', '190905-19234-005', '190905-19234-005', '190813-15008-034', '190813-15008-034', '190829-01502-003', '190829-01502-003', '190829-01502-003']",2019-10-07,주간,[],[],47.0,주말,0.0,49.01362397820165,increasing 1,299.80000000000007,6.116666666666666,752.1999999992549,648.7,2019-10-05 08:20:00,0.0,704.0,348.9,2019-10-05 08:20:00,315.9,2019-10-04 11:11:00,648.7,315.9,,9,9.0,겹침
2,5,2019-10-06 09:17:00,2019-10-06 21:15:00,3735.899999998511,heat,"['190905-19234-004', '190905-19234-004', '190905-19234-005', '190905-19234-005', '190813-15008-034', '190813-15008-034', '190829-01502-003', '190829-01502-003', '190829-01502-003']",2019-10-07,주간,[],[],47.0,주말,0.0,51.016713091922036,increasing 2,610.5000000000001,11.966666666666667,3735.899999998511,1254.4,2019-10-05 08:20:00,0.0,704.0,643.9,2019-10-05 08:20:00,315.9,2019-10-04 11:11:00,1254.4,315.9,,9,9.0,겹침
3,5,2019-11-16 08:35:00,2019-11-16 09:22:00,54.90000000037254,heat,"['190927-15042-105', '191031-11091-001', '190927-15042-020', '190927-15042-115', '가열로다이']",2019-11-18,야간,[],[],74.0,주말,0.0,86.80851063829788,increasing 0,68.0,0.7833333333333333,54.90000000037254,374.0,0,0.0,1283.0,306.0,2019-11-16 07:38:00,284.4,2019-11-15 10:46:00,374.0,0.0,,0,9.0,안겹침
4,5,2019-11-17 04:47:00,2019-11-17 11:47:00,697.6000000014903,heat,"['190927-15042-105', '191031-11091-001', '190927-15042-020', '190927-15042-115', '가열로다이']",2019-11-18,야간,[],[],74.0,주말,0.0,44.2,increasing 1,309.4000000000001,7.0,697.6000000014903,657.2,0,0.0,1283.0,347.8,2019-11-16 07:38:00,284.4,2019-11-15 10:46:00,657.2,0.0,,5,5.0,겹침
5,5,2019-11-17 21:34:00,2019-11-18 08:19:00,2822.2000000011176,heat,"['190927-15042-105', '190927-15042-020', '190927-15042-115', '가열로다이', '191031-11091-001_1']",2019-11-18,야간,[],[],74.0,주말,0.0,53.33953488372092,increasing 2,573.3999999999999,10.75,2822.2000000011176,1230.6,0,0.0,1283.0,657.2,2019-11-16 07:38:00,284.4,2019-11-15 10:46:00,1230.6,0.0,,4,5.0,겹침
