,Type,cycle,drop_flag,gradient,in,out,part_types,temp diff,time diff,가스사용량,가스사용량(마지막 구간),가열로 번호,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,소재 list,시작시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,작업일자,종료시간,종료온도,주/야간,최종 가열시작 온도,평균온도,평일/주말
118,open,,0,,,,,,,14.5,,18,,,,,,2019-10-04 09:35:00,1258.7,,,,,2019-10-04 09:42:00,786.7,,,,
119,reheat,,0,,,,,,,106.70000000001164,,18,,,,2,,2019-10-04 09:42:00,786.7,,,,,2019-10-04 09:58:00,,,,,
120,heat,17,0,707.1999999999998,,,increasing 0,176.79999999999995,0.25,117.89999999999418,117.89999999999418,18,1240.7,2019-10-04 11:35:00,0,2,['190804-72315-001'],2019-10-04 11:35:00,1063.9,2019-10-04 11:35:00,1063.9,2019-10-04 10:35:00,,2019-10-04 11:50:00,1240.7,,1063.9,,
121,open,,0,,,,,,,1.6000000000058208,,18,,,,,,2019-10-04 15:15:00,1258.9,,,,,2019-10-04 15:20:00,900.1,,,,
122,reheat,,0,,,,,,,71.70000000001164,,18,,,,1,,2019-10-04 15:20:00,900.1,,,,,2019-10-04 15:29:00,,,,,
123,hold,,0,,,,,,,28.699999999982538,,18,,,,,,2019-10-04 15:29:00,1256.6,,,,,2019-10-04 15:35:00,1257.7,,,1253.185714285714,
124,open,,0,,,,,,,16.0,,18,,,,,,2019-10-04 15:35:00,1257.7,,,,,2019-10-04 15:43:00,861.9,,,,
125,reheat,,0,,,,,,,92.10000000000582,,18,,,,0,,2019-10-04 15:43:00,861.9,,,,,2019-10-04 15:54:00,,,,,
126,hold,,0,,,,,,,160.60000000000582,,18,,,,,,2019-10-04 15:54:00,1238.7,,,,,2019-10-04 16:35:00,1258.2,,,1252.5976190476188,
127,open,,0,,,,,,,3.2999999999883585,,18,,,,,,2019-10-04 16:35:00,1258.2,,,,,2019-10-04 16:39:00,884.9,,,,
128,reheat,,0,,,,,,,67.20000000001164,,18,,,,1,,2019-10-04 16:39:00,884.9,,,,,2019-10-04 16:49:00,,,,,
129,hold,,0,,,,,,,11.200000000011642,,18,,,,,,2019-10-04 16:49:00,1246.2,,,,,2019-10-04 16:51:00,1259.3,,,1252.5,
130,open,,0,,,,,,,19.29999999998836,,18,,,,,,2019-10-04 16:51:00,1259.3,,,,,2019-10-04 17:00:00,876.7,,,,
131,reheat,,0,,,,,,,70.20000000001164,,18,,,,2,,2019-10-04 17:00:00,876.7,,,,,2019-10-04 17:10:00,,,,,
132,hold,,0,,,,,,,894.3999999999942,,18,,,,,,2019-10-04 17:10:00,1256.1,,,,,2019-10-04 22:11:00,1258.3,,,1253.5923841059603,
133,open,,0,,,,,,,21.10000000000582,,18,,,,,,2019-10-04 22:11:00,1258.3,,,,,2019-10-04 22:22:00,776.1,,,,
134,reheat,,0,,,,,,,0.0,,18,,,,2,,2019-10-04 22:22:00,776.1,,,,,2019-10-04 22:24:00,,,,,
135,open,,0,,,,,,,0.0,,18,,,,,,2019-10-04 22:25:00,856.9,,,,,2019-10-04 22:28:00,699.5,,,,
136,reheat,,0,,,,,,,133.0,,18,,,,1,,2019-10-04 22:28:00,699.5,,,,,2019-10-04 22:42:00,,,,,
137,heat,18,0,93.76951672862454,,,increasing 0,840.8000000000001,8.966666666666667,3464.7000000000116,3464.7000000000116,18,1200.7,0,0,21,"['191007-001', '191007-001', '180929-17035-008', '190905-19234-007', '190905-19234-007', '190905-19234-008', '190905-19234-008']",2019-10-06 13:05:00,359.9,2019-10-05 02:10:00,459.9,2019-10-05 00:57:00,,2019-10-06 22:03:00,1200.7,,0,,
138,open,,0,,,,,,,6.7000000000116415,,18,,,,,,2019-10-07 09:33:00,1201.3,,,,,2019-10-07 09:40:00,677.9,,,,
139,reheat,,0,,,,,,,72.60000000000582,,18,,,,2,,2019-10-07 09:40:00,677.9,,,,,2019-10-07 09:48:00,,,,,
140,hold,,0,,,,,,,23.199999999982538,,18,,,,,,2019-10-07 09:48:00,1206.4,,,,,2019-10-07 09:51:00,1206.4,,,1202.75,
141,open,,0,,,,,,,24.89999999999418,,18,,,,,,2019-10-07 09:51:00,1206.4,,,,,2019-10-07 09:59:00,671.2,,,,
142,reheat,,0,,,,,,,151.10000000000582,,18,,,,3,,2019-10-07 09:59:00,671.2,,,,,2019-10-07 10:15:00,,,,,
143,hold,,0,,,,,,,813.2000000000116,,18,,,,,,2019-10-07 10:15:00,1257.3,,,,,2019-10-07 13:37:00,1253.3,,,1252.0896551724138,
144,open,,0,,,,,,,8.199999999982538,,18,,,,,,2019-10-07 13:37:00,1253.3,,,,,2019-10-07 13:43:00,844.6,,,,
145,reheat,,0,,,,,,,71.80000000001746,,18,,,,2,,2019-10-07 13:43:00,844.6,,,,,2019-10-07 13:52:00,,,,,
146,hold,,0,,,,,,,41.0,,18,,,,,,2019-10-07 13:52:00,1259.4,,,,,2019-10-07 14:02:00,1258.1,,,1252.1545454545455,
147,open,,0,,,,,,,16.39999999999418,,18,,,,,,2019-10-07 14:02:00,1258.1,,,,,2019-10-07 14:09:00,757.2,,,,
148,reheat,,0,,,,,,,92.5,,18,,,,2,,2019-10-07 14:09:00,757.2,,,,,2019-10-07 14:21:00,,,,,
149,hold,,0,,,,,,,84.89999999999418,,18,,,,,,2019-10-07 14:21:00,1237.9,,,,,2019-10-07 14:40:00,1258.7,,,1243.585,
150,open,,0,,,,,,,19.5,,18,,,,,,2019-10-07 14:40:00,1258.7,,,,,2019-10-07 14:48:00,865.4,,,,
151,reheat,,0,,,,,,,43.70000000001164,,18,,,,1,,2019-10-07 14:48:00,865.4,,,,,2019-10-07 14:54:00,,,,,
152,open,,0,,,,,,,35.79999999998836,,18,,,,,,2019-10-07 14:55:00,1257.2,,,,,2019-10-07 15:04:00,900.7,,,,
153,reheat,,0,,,,,,,74.29999999998836,,18,,,,1,,2019-10-07 15:04:00,900.7,,,,,2019-10-07 15:14:00,,,,,
154,hold,,0,,,,,,,348.4000000000233,,18,,,,,,2019-10-07 15:14:00,1248.9,,,,,2019-10-07 16:47:00,1258.7,,,1252.5180851063833,
155,open,,0,,,,,,,13.099999999976717,,18,,,,,,2019-10-07 16:47:00,1258.7,,,,,2019-10-07 16:55:00,713.5,,,,
156,reheat,,0,,,,,,,72.30000000001746,,18,,,,2,,2019-10-07 16:55:00,713.5,,,,,2019-10-07 17:03:00,,,,,
157,heat,19,0,1332.3999999999996,,,increasing 0,333.0999999999999,0.25,148.10000000000582,148.10000000000582,18,1247.8,0,0,1,['180929-17035-008'],2019-10-07 17:16:00,914.7,2019-10-07 17:16:00,914.7,2019-10-07 17:06:00,,2019-10-07 17:31:00,1247.8,,0,,
158,heat,20,0,160.71844660194182,,,increasing 0,275.9000000000001,1.7166666666666666,792.2999999999884,222.20000000001164,18,1223.7,2019-10-08 05:56:00,4,22,"['180929-17035-008', '190624-15226-001']",2019-10-08 04:39:00,947.8,2019-10-08 04:39:00,947.8,2019-10-08 04:27:00,,2019-10-08 06:22:00,1223.7,,544.8,,
159,open,,0,,,,,,,21.20000000001164,,18,,,,,,2019-10-08 12:59:00,1233.0,,,,,2019-10-08 13:10:00,900.1,,,,
160,reheat,,0,,,,,,,62.90000000002328,,18,,,,1,,2019-10-08 13:10:00,900.1,,,,,2019-10-08 13:19:00,,,,,
161,heat,21,0,252.45378151260505,,,increasing 0,500.70000000000005,1.9833333333333334,1218.2999999999884,1030.399999999965,18,1234.0,2019-10-08 16:05:00,1,18,"['190917-15006-010', '190710-19001-075', '190917-15006-011', '190710-19001-074', '190710-19001-073', '190624-15226-001', '190710-19001-072']",2019-10-08 15:33:00,733.3,2019-10-08 15:33:00,733.3,2019-10-08 15:15:00,,2019-10-08 17:32:00,1234.0,,489.7,,
162,open,,0,,,,,,,9.900000000023283,,18,,,,,,2019-10-09 11:06:00,1253.4,,,,,2019-10-09 11:15:00,677.4,,,,
163,reheat,,0,,,,,,,111.70000000001164,,18,,,,2,,2019-10-09 11:15:00,677.4,,,,,2019-10-09 11:29:00,,,,,
164,hold,,0,,,,,,,52.09999999997672,,18,,,,,,2019-10-09 11:29:00,1243.1,,,,,2019-10-09 11:39:00,1259.5,,,1251.3000000000002,
165,open,,0,,,,,,,1.6000000000349246,,18,,,,,,2019-10-09 11:39:00,1259.5,,,,,2019-10-09 11:44:00,711.0,,,,
166,reheat,,0,,,,,,,139.59999999997672,,18,,,,2,,2019-10-09 11:44:00,711.0,,,,,2019-10-09 11:59:00,,,,,
