,Type,cycle,drop_flag,in,out,가스사용량,가스사용량(마지막 구간),가열로 번호,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,소재 list,시작시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,작업일자,종료시간,종료온도,주/야간,최종 가열시작 온도,평균온도,평일/주말
0,heat,0.0,1,[],[],20424.0,20424.0,20,1140.002141459544,0,0.0,53.0,['181112-19581-003'],2019-09-12 19:03:00,1116.1578104830671,2019-09-12 04:00:00,1109.8324782645714,2019-09-12 03:30:00,,2019-09-15 03:47:00,1140.002141459544,,0.0,,
1,heat,1.0,1,[],[],0.0,0.0,20,1163.2510646413675,0,0.0,1.0,['181112-19581-003'],2019-09-17 11:06:00,1163.2510646413675,2019-09-17 11:01:00,1163.2160406534467,2019-09-17 09:35:00,,2019-09-17 11:06:00,1163.2510646413675,,0.0,,
2,heat,2.0,1,[],[],0.0,0.0,20,1181.820783036973,0,0.0,1.0,"['190804-72315-001', '190804-72315-001', '190226-15088-004']",2019-09-19 07:17:00,1181.820783036973,2019-09-19 07:15:00,1181.8067734418046,2019-09-19 01:47:00,,2019-09-19 07:17:00,1181.820783036973,,0.0,,
3,heat,3.0,1,[],[],0.0,0.0,20,1207.8856348476286,0,0.0,1.0,"['190819-19439-007', '190819-19439-007', '190710-19001-039', '190710-19001-040', '190710-19001-041', '190710-19001-043', '190710-19001-042']",2019-09-21 21:18:00,1207.8856348476286,2019-09-20 23:10:00,1198.5832636558653,2019-09-20 22:56:00,,2019-09-21 21:18:00,1207.8856348476286,,0.0,,
4,heat,4.0,1,[],[],0.0,0.0,20,1231.358711552145,0,0.0,1.0,"['190831-15133-001', '190831-15133-002', '190830-15133-001', '190830-15133-002', '190804-72315-001', '190804-72315-001']",2019-09-24 05:09:00,1231.358711552145,2019-09-24 05:09:00,1231.358711552145,2019-09-24 04:55:00,,2019-09-24 05:09:00,1231.358711552145,,0.0,,
5,open,,0,[],[],13.099999999976713,,20,,,,,,2019-09-25 04:52:00,1237.1,,,,,2019-09-25 04:57:00,1087.7,,,,
6,reheat,,0,[],[],82.79999999998836,,20,,,,0.0,,2019-09-25 04:57:00,1087.7,,,,,2019-09-25 05:05:00,,,,,
7,heat,5.0,0,[],[],0.0,125.40000000002328,20,1213.4,2019-09-25 05:36:00,1.0,8.0,"['190804-72315-001', '190804-72315-001', '190831-15133-002', '190831-15133-001', '190830-15133-002', '190830-15133-001']",2019-09-25 05:18:00,1016.7,2019-09-25 05:18:00,1016.7,2019-09-25 05:11:00,,2019-09-25 05:30:00,1213.4,,1001.6,,
8,heat,5.0,0,[],[],199.5,199.5,20,1234.2,2019-09-25 05:36:00,1.0,8.0,"['190804-72315-001', '190804-72315-001', '190831-15133-002', '190831-15133-001', '190830-15133-002', '190830-15133-001']",2019-09-25 05:36:00,1001.6,2019-09-25 05:18:00,1016.7,2019-09-25 05:11:00,,2019-09-25 05:55:00,1234.2,,1001.6,,
9,open,,0,[],[],48.29999999998836,,20,,,,,,2019-09-25 08:46:00,1238.2,,,,,2019-09-25 08:56:00,1081.9,,,,
10,reheat,,0,[],[],157.0,,20,,,,1.0,,2019-09-25 08:56:00,1081.9,,,,,2019-09-25 09:14:00,,,,,
11,open,,0,[],[],32.29999999998836,,20,,,,,,2019-09-25 09:16:00,1235.6,,,,,2019-09-25 09:23:00,1100.7,,,,
12,reheat,,0,[],[],139.40000000002328,,20,,,,0.0,,2019-09-25 09:23:00,1100.7,,,,,2019-09-25 09:39:00,,,,,
13,hold,,0,[],[],163.2000000000116,,20,,,,,,2019-09-25 09:39:00,,,,,,2019-09-25 10:04:00,,,,1233.7730769230768,
14,open,,0,[],[],9.599999999976717,,20,,,,,,2019-09-25 10:04:00,1235.6,,,,,2019-09-25 10:09:00,1047.7,,,,
15,reheat,,0,[],[],185.29999999998842,,20,,,,1.0,,2019-09-25 10:09:00,1047.7,,,,,2019-09-25 10:32:00,,,,,
16,hold,,0,[],[],39.20000000001164,,20,,,,,,2019-09-25 10:32:00,,,,,,2019-09-25 10:38:00,,,,1230.457142857143,
17,open,,0,[],[],21.299999999988362,,20,,,,,,2019-09-25 10:38:00,1233.2,,,,,2019-09-25 10:43:00,1061.3,,,,
18,reheat,,0,[],[],206.80000000004657,,20,,,,1.0,,2019-09-25 10:43:00,1061.3,,,,,2019-09-25 11:02:00,,,,,
19,hold,,0,[],[],1484.2999999999884,,20,,,,,,2019-09-25 11:02:00,,,,,,2019-09-25 14:34:00,,,,1236.901877934272,
20,open,,0,[],[],44.5,,20,,,,,,2019-09-25 14:34:00,1239.0,,,,,2019-09-25 14:44:00,1016.5,,,,
21,reheat,,0,[],[],139.39999999996508,,20,,,,0.0,,2019-09-25 14:44:00,1016.5,,,,,2019-09-25 14:56:00,,,,,
22,hold,,0,[],[],42.70000000001164,,20,,,,,,2019-09-25 14:56:00,,,,,,2019-09-25 15:02:00,,,,1225.3428571428576,
23,open,,0,[],[],21.5,,20,,,,,,2019-09-25 15:02:00,1228.9,,,,,2019-09-25 15:09:00,969.6,,,,
24,reheat,,0,[],[],136.5,,20,,,,5.0,,2019-09-25 15:09:00,969.6,,,,,2019-09-25 15:23:00,,,,,
25,hold,,0,[],[],14.100000000034926,,20,,,,,,2019-09-25 15:23:00,,,,,,2019-09-25 15:24:00,,,,1214.7,
26,open,,0,[],[],14.099999999976713,,20,,,,,,2019-09-25 15:24:00,1219.0,,,,,2019-09-25 15:29:00,970.0,,,,
27,reheat,,0,[],[],251.40000000002328,,20,,,,2.0,,2019-09-25 15:29:00,970.0,,,,,2019-09-25 15:50:00,,,,,
28,heat,6.0,0,[],[],0.0,74.39999999996508,20,1172.3,2019-09-25 18:19:00,1.0,4.0,"['190830-15133-001', '190804-72315-001', '190831-15133-001']",2019-09-25 18:08:00,1043.5,2019-09-25 18:08:00,1043.5,2019-09-25 17:56:00,,2019-09-25 18:13:00,1172.3,,966.6,,
29,heat,6.0,0,[],[],380.90000000002334,380.90000000002334,20,1225.2,2019-09-25 18:19:00,1.0,4.0,"['190830-15133-001', '190804-72315-001', '190831-15133-001']",2019-09-25 18:19:00,966.6,2019-09-25 18:08:00,1043.5,2019-09-25 17:56:00,,2019-09-25 18:57:00,1225.2,,966.6,,
30,open,,0,[],[],44.20000000001164,,20,,,,,,2019-09-26 08:20:00,1237.6,,,,,2019-09-26 08:30:00,1014.7,,,,
31,reheat,,0,[],[],22.200000000011638,,20,,,,1.0,,2019-09-26 08:30:00,1014.7,,,,,2019-09-26 08:33:00,,,,,
32,open,,0,[],[],6.399999999965075,,20,,,,,,2019-09-26 08:33:00,1108.9,,,,,2019-09-26 08:37:00,952.9,,,,
33,reheat,,0,[],[],284.20000000001164,,20,,,,2.0,,2019-09-26 08:37:00,952.9,,,,,2019-09-26 09:10:00,,,,,
34,hold,,0,[],[],195.79999999998842,,20,,,,,,2019-09-26 09:10:00,,,,,,2019-09-26 09:38:00,,,,1231.8275862068967,
35,open,,0,[],[],16.100000000034925,,20,,,,,,2019-09-26 09:38:00,1233.8,,,,,2019-09-26 09:43:00,1046.1,,,,
36,reheat,,0,[],[],243.29999999998842,,20,,,,1.0,,2019-09-26 09:43:00,1046.1,,,,,2019-09-26 10:10:00,,,,,
37,hold,,0,[],[],23.200000000011638,,20,,,,,,2019-09-26 10:10:00,,,,,,2019-09-26 10:14:00,,,,1231.48,
38,open,,0,[],[],25.0,,20,,,,,,2019-09-26 10:14:00,1231.7,,,,,2019-09-26 10:21:00,1000.1,,,,
39,reheat,,0,[],[],202.70000000001164,,20,,,,5.0,,2019-09-26 10:21:00,1000.1,,,,,2019-09-26 10:45:00,,,,,
40,hold,,0,[],[],55.29999999998836,,20,,,,,,2019-09-26 10:45:00,,,,,,2019-09-26 10:52:00,,,,1223.7375000000004,
