,Type,cycle,drop_flag,in,out,가스사용량,가스사용량(마지막 구간),가열로 번호,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,소재 list,시작시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,작업일자,종료시간,종료온도,주/야간,최종 가열시작 온도,평균온도,평일/주말
88,heat,9,0,,,4448.599999999977,4448.599999999977,19,1252.9,0,0,5,"['190813-15008-079', '190821-15008-027', '180929-17035-007', '190506-17035-004', '180929-17035-007']",2019-09-29 06:05:00,356.2,2019-09-28 09:00:00,386.6,2019-09-27 17:54:00,,2019-09-29 15:06:00,1252.9,,0,,
89,open,,0,,,3.2000000000116415,,19,,,,,,2019-09-30 18:18:00,1246.7,,,,,2019-09-30 18:23:00,1043.1,,,,
90,reheat,,0,,,93.5,,19,,,,1,,2019-09-30 18:23:00,1043.1,,,,,2019-09-30 18:32:00,,,,,
91,heat,10,0,,,560.3000000000175,235.0,19,1248.4,2019-09-30 19:29:00,2,8,"['190506-17035-004', '190813-15008-079', '190226-15088-004', '190710-19001-055', '190821-15008-027', '190710-19001-056']",2019-09-30 18:43:00,1093.9,2019-09-30 18:43:00,1093.9,2019-09-30 18:34:00,,2019-09-30 19:48:00,1248.4,,1071.8,,
92,open,,0,,,3.2999999999883585,,19,,,,,,2019-10-01 09:06:00,1246.7,,,,,2019-10-01 09:11:00,1049.4,,,,
93,reheat,,0,,,102.90000000002328,,19,,,,1,,2019-10-01 09:11:00,1049.4,,,,,2019-10-01 09:22:00,,,,,
94,hold,,0,,,61.59999999997672,,19,,,,,,2019-10-01 09:22:00,1249.4,,,,,2019-10-01 09:42:00,1246.8,,,1247.0285714285715,
95,open,,0,,,3.3000000000174623,,19,,,,,,2019-10-01 09:42:00,1246.8,,,,,2019-10-01 09:47:00,1027.0,,,,
96,reheat,,0,,,113.89999999999418,,19,,,,1,,2019-10-01 09:47:00,1027.0,,,,,2019-10-01 09:59:00,,,,,
97,hold,,0,,,434.5,,19,,,,,,2019-10-01 09:59:00,1247.9,,,,,2019-10-01 12:59:00,1246.5,,,1246.546408839779,
98,open,,0,,,4.899999999994179,,19,,,,,,2019-10-01 12:59:00,1246.5,,,,,2019-10-01 13:04:00,1082.8,,,,
99,reheat,,0,,,75.30000000001746,,19,,,,1,,2019-10-01 13:04:00,1082.8,,,,,2019-10-01 13:13:00,,,,,
100,hold,,0,,,64.69999999998254,,19,,,,,,2019-10-01 13:13:00,1247.8,,,,,2019-10-01 13:32:00,1251.9,,,1246.88,
101,open,,0,,,3.3000000000174623,,19,,,,,,2019-10-01 13:32:00,1251.9,,,,,2019-10-01 13:35:00,1074.8,,,,
102,reheat,,0,,,68.59999999997672,,19,,,,1,,2019-10-01 13:35:00,1074.8,,,,,2019-10-01 13:42:00,,,,,
103,hold,,0,,,33.90000000002328,,19,,,,,,2019-10-01 13:42:00,1248.1,,,,,2019-10-01 13:50:00,1247.1,,,1247.5888888888887,
104,open,,0,,,4.7999999999883585,,19,,,,,,2019-10-01 13:50:00,1247.1,,,,,2019-10-01 13:54:00,1074.1,,,,
105,reheat,,0,,,0.0,,19,,,,0,,2019-10-01 13:54:00,1074.1,,,,,2019-10-01 13:54:00,,,,,
106,heat,11,0,,,575.7000000000116,575.7000000000116,19,1249.9,0,0,1,"['190506-17035-004', '190710-19001-063', '190813-15008-079']",2019-10-01 16:15:00,819.8,2019-10-01 16:15:00,819.8,2019-10-01 14:16:00,,2019-10-01 16:58:00,1249.9,,0,,
107,open,,0,,,12.89999999999418,,19,,,,,,2019-10-01 18:54:00,1246.6,,,,,2019-10-01 19:01:00,1004.3,,,,
108,reheat,,0,,,223.0,,19,,,,1,,2019-10-01 19:01:00,1004.3,,,,,2019-10-01 19:19:00,,,,,
109,hold,,0,,,2018.2000000000116,,19,,,,,,2019-10-01 19:19:00,1251.0,,,,,2019-10-02 07:40:00,1246.5,,,1246.308894878706,
110,open,,0,,,1.6000000000058208,,19,,,,,,2019-10-02 07:40:00,1246.5,,,,,2019-10-02 07:44:00,1060.9,,,,
111,reheat,,0,,,91.59999999997672,,19,,,,0,,2019-10-02 07:44:00,1060.9,,,,,2019-10-02 07:54:00,,,,,
112,hold,,0,,,1132.9000000000233,,19,,,,,,2019-10-02 07:54:00,1248.7,,,,,2019-10-02 16:19:00,1246.1,,,1246.4579051383398,
113,open,,0,,,3.1999999999825377,,19,,,,,,2019-10-02 16:19:00,1246.1,,,,,2019-10-02 16:23:00,1116.0,,,,
114,reheat,,0,,,65.5,,19,,,,0,,2019-10-02 16:23:00,1116.0,,,,,2019-10-02 16:31:00,,,,,
115,heat,12,0,,,2599.8000000000175,1800.7000000000116,19,1249.8,2019-10-02 19:56:00,4,179,"['190820-19448-060', '190820-19448-060', '190820-19448-054', '190820-19448-054', '190820-19448-048', '190820-19448-048', '190907-79930-001', '190907-79930-001', '180607-19217-151', '180607-19217-143']",2019-10-02 18:18:00,897.7,2019-10-02 18:17:00,892.8,2019-10-02 18:03:00,,2019-10-03 00:41:00,1249.8,,933.5,,
116,open,,0,,,4.800000000017462,,19,,,,,,2019-10-03 09:11:00,1246.9,,,,,2019-10-03 09:15:00,1095.6,,,,
117,reheat,,0,,,33.0,,19,,,,9,,2019-10-03 09:15:00,1095.6,,,,,2019-10-03 09:27:00,,,,,
118,open,,0,,,17.39999999999418,,19,,,,,,2019-10-03 09:27:00,1226.3,,,,,2019-10-03 09:31:00,1070.8,,,,
119,reheat,,0,,,82.89999999999418,,19,,,,1,,2019-10-03 09:31:00,1070.8,,,,,2019-10-03 09:39:00,,,,,
120,hold,,0,,,17.300000000017462,,19,,,,,,2019-10-03 09:39:00,1248.5,,,,,2019-10-03 09:41:00,1250.4,,,1249.3333333333333,
121,open,,0,,,19.0,,19,,,,,,2019-10-03 09:41:00,1250.4,,,,,2019-10-03 09:48:00,1076.3,,,,
122,reheat,,0,,,76.69999999998254,,19,,,,0,,2019-10-03 09:48:00,1076.3,,,,,2019-10-03 09:55:00,,,,,
123,hold,,0,,,18.89999999999418,,19,,,,,,2019-10-03 09:55:00,1249.7,,,,,2019-10-03 09:58:00,1248.1,,,1249.0500000000002,
124,open,,0,,,12.700000000011642,,19,,,,,,2019-10-03 09:58:00,1248.1,,,,,2019-10-03 10:03:00,1066.6,,,,
125,reheat,,0,,,98.89999999999418,,19,,,,0,,2019-10-03 10:03:00,1066.6,,,,,2019-10-03 10:13:00,,,,,
126,hold,,0,,,31.70000000001164,,19,,,,,,2019-10-03 10:13:00,1249.2,,,,,2019-10-03 10:19:00,1248.2,,,1247.8857142857144,
127,open,,0,,,9.5,,19,,,,,,2019-10-03 10:19:00,1248.2,,,,,2019-10-03 10:24:00,1055.6,,,,
128,reheat,,0,,,78.29999999998836,,19,,,,1,,2019-10-03 10:24:00,1055.6,,,,,2019-10-03 10:31:00,,,,,
129,hold,,0,,,15.800000000017462,,19,,,,,,2019-10-03 10:31:00,1249.6,,,,,2019-10-03 10:33:00,1250.5,,,1249.5666666666666,
130,open,,0,,,22.199999999982538,,19,,,,,,2019-10-03 10:33:00,1250.5,,,,,2019-10-03 10:40:00,1064.4,,,,
131,reheat,,0,,,101.89999999999418,,19,,,,1,,2019-10-03 10:40:00,1064.4,,,,,2019-10-03 10:51:00,,,,,
132,hold,,0,,,61.5,,19,,,,,,2019-10-03 10:51:00,1249.6,,,,,2019-10-03 11:07:00,1246.9,,,1247.464705882353,
133,open,,0,,,4.7000000000116415,,19,,,,,,2019-10-03 11:07:00,1246.9,,,,,2019-10-03 11:12:00,1034.1,,,,
134,reheat,,0,,,77.20000000001164,,19,,,,1,,2019-10-03 11:12:00,1034.1,,,,,2019-10-03 11:19:00,,,,,
135,open,,0,,,8.60000000000582,,19,,,,,,2019-10-03 11:21:00,1249.9,,,,,2019-10-03 11:26:00,1020.3,,,,
136,reheat,,0,,,100.79999999998836,,19,,,,1,,2019-10-03 11:26:00,1020.3,,,,,2019-10-03 11:35:00,,,,,
137,open,,0,,,10.60000000000582,,19,,,,,,2019-10-03 11:40:00,1249.3,,,,,2019-10-03 11:44:00,1084.3,,,,
138,reheat,,0,,,61.89999999999418,,19,,,,1,,2019-10-03 11:44:00,1084.3,,,,,2019-10-03 11:49:00,,,,,
139,open,,0,,,3.6000000000058208,,19,,,,,,2019-10-03 11:49:00,1232.5,,,,,2019-10-03 11:52:00,1070.3,,,,
140,reheat,,0,,,120.29999999998836,,19,,,,0,,2019-10-03 11:52:00,1070.3,,,,,2019-10-03 12:03:00,,,,,
141,hold,,0,,,214.30000000001746,,19,,,,,,2019-10-03 12:03:00,1249.5,,,,,2019-10-03 12:59:00,1246.8,,,1247.0649122807017,
142,open,,0,,,3.5,,19,,,,,,2019-10-03 12:59:00,1246.8,,,,,2019-10-03 13:03:00,1100.6,,,,
143,reheat,,0,,,65.79999999998836,,19,,,,0,,2019-10-03 13:03:00,1100.6,,,,,2019-10-03 13:09:00,,,,,
144,hold,,0,,,162.0,,19,,,,,,2019-10-03 13:09:00,1248.4,,,,,2019-10-03 13:38:00,1246.2,,,1231.1999999999998,
145,open,,0,,,7.100000000005821,,19,,,,,,2019-10-03 13:38:00,1246.2,,,,,2019-10-03 13:43:00,1052.2,,,,
146,reheat,,0,,,70.60000000000582,,19,,,,3,,2019-10-03 13:43:00,1052.2,,,,,2019-10-03 13:51:00,,,,,
147,open,,0,,,8.799999999988358,,19,,,,,,2019-10-03 13:52:00,1222.6,,,,,2019-10-03 13:56:00,1034.7,,,,
148,reheat,,0,,,173.39999999999418,,19,,,,4,,2019-10-03 13:56:00,1034.7,,,,,2019-10-03 14:15:00,,,,,
149,heat,13,0,,,161.30000000001746,161.30000000001746,19,1247.6,0,0,1,"['181112-19581-009', '190907-79930-001', '190907-79930-001']",2019-10-03 15:52:00,1054.2,2019-10-03 15:50:00,990.2,2019-10-03 15:43:00,,2019-10-03 16:08:00,1247.6,,0,,
150,open,,0,,,4.899999999994179,,19,,,,,,2019-10-04 01:53:00,1246.0,,,,,2019-10-04 02:08:00,871.9,,,,
151,reheat,,0,,,778.6000000000058,,19,,,,1,,2019-10-04 02:08:00,871.9,,,,,2019-10-04 03:07:00,,,,,
152,hold,,0,,,3111.2999999999884,,19,,,,,,2019-10-04 03:07:00,1251.5,,,,,2019-10-04 15:39:00,1247.3,,,1246.719123505976,
153,open,,0,,,4.800000000017462,,19,,,,,,2019-10-04 15:39:00,1247.3,,,,,2019-10-04 15:45:00,1092.9,,,,
154,reheat,,0,,,71.0,,19,,,,0,,2019-10-04 15:45:00,1092.9,,,,,2019-10-04 15:51:00,,,,,
155,open,,0,,,27.10000000000582,,19,,,,,,2019-10-04 15:52:00,1252.4,,,,,2019-10-04 16:01:00,1045.4,,,,
156,reheat,,0,,,80.29999999998836,,19,,,,1,,2019-10-04 16:01:00,1045.4,,,,,2019-10-04 16:09:00,,,,,
157,hold,,0,,,22.10000000000582,,19,,,,,,2019-10-04 16:09:00,1252.7,,,,,2019-10-04 16:11:00,1253.6,,,1253.0,
158,open,,0,,,31.79999999998836,,19,,,,,,2019-10-04 16:11:00,1253.6,,,,,2019-10-04 16:18:00,1075.7,,,,
159,reheat,,0,,,93.10000000000582,,19,,,,1,,2019-10-04 16:18:00,1075.7,,,,,2019-10-04 16:27:00,,,,,
160,hold,,0,,,330.6000000000058,,19,,,,,,2019-10-04 16:27:00,1252.7,,,,,2019-10-04 17:54:00,1247.0,,,1247.0545454545456,
161,open,,0,,,6.399999999994179,,19,,,,,,2019-10-04 17:54:00,1247.0,,,,,2019-10-04 17:59:00,1068.8,,,,
162,reheat,,0,,,0.0,,19,,,,6,,2019-10-04 17:59:00,1068.8,,,,,2019-10-04 18:05:00,,,,,
163,heat,14,0,,,280.70000000001164,280.70000000001164,19,1247.4,0,0,1,['181112-19581-009'],2019-10-05 00:03:00,1019.1,2019-10-05 00:03:00,1019.1,2019-10-04 18:29:00,,2019-10-05 00:27:00,1247.4,,0,,
164,open,,0,,,5.0,,19,,,,,,2019-10-07 07:53:00,1246.8,,,,,2019-10-07 08:03:00,938.7,,,,
165,reheat,,0,,,0.0,,19,,,,14,,2019-10-07 08:03:00,938.7,,,,,2019-10-07 08:17:00,,,,,
166,hold,,0,,,159.60000000000582,,19,,,,,,2019-10-07 08:17:00,1004.0,,,,,2019-10-07 09:03:00,1229.0,,,1040.572340425532,
167,open,,0,,,8.299999999988358,,19,,,,,,2019-10-07 09:03:00,1229.0,,,,,2019-10-07 09:08:00,968.0,,,,
168,reheat,,0,,,0.0,,19,,,,2,,2019-10-07 09:08:00,968.0,,,,,2019-10-07 09:10:00,,,,,
169,hold,,0,,,220.90000000002328,,19,,,,,,2019-10-07 09:10:00,986.3,,,,,2019-10-07 09:51:00,1195.7,,,1050.3214285714284,
170,open,,0,,,18.099999999976717,,19,,,,,,2019-10-07 09:51:00,1195.7,,,,,2019-10-07 09:56:00,997.3,,,,
171,reheat,,0,,,113.90000000002328,,19,,,,2,,2019-10-07 09:56:00,997.3,,,,,2019-10-07 10:06:00,,,,,
172,open,,0,,,27.89999999999418,,19,,,,,,2019-10-07 10:09:00,1199.3,,,,,2019-10-07 10:15:00,1033.1,,,,
173,reheat,,0,,,159.80000000001746,,19,,,,1,,2019-10-07 10:15:00,1033.1,,,,,2019-10-07 10:32:00,,,,,
174,hold,,0,,,1162.3999999999942,,19,,,,,,2019-10-07 10:32:00,1193.3,,,,,2019-10-07 19:01:00,1195.9,,,1195.946274509804,
175,open,,0,,,3.2999999999883585,,19,,,,,,2019-10-07 19:01:00,1195.9,,,,,2019-10-07 19:05:00,1043.1,,,,
176,reheat,,0,,,68.30000000001746,,19,,,,1,,2019-10-07 19:05:00,1043.1,,,,,2019-10-07 19:14:00,,,,,
177,heat,15,0,,,129.5,129.5,19,1246.6,0,0,1,['181112-19581-009'],2019-10-07 19:35:00,1075.0,2019-10-07 19:35:00,1075.0,2019-10-07 19:31:00,,2019-10-07 19:50:00,1246.6,,0,,
178,heat,16,0,,,775.5,426.79999999998836,19,1248.4,2019-10-08 14:07:00,1,6,"['190906-12005-001', '181001-14017-016']",2019-10-08 13:36:00,771.2,2019-10-08 13:36:00,771.2,2019-10-08 08:37:00,,2019-10-08 14:49:00,1248.4,,1017.4,,
179,open,,0,,,4.7999999999883585,,19,,,,,,2019-10-08 18:11:00,1246.8,,,,,2019-10-08 18:15:00,1083.9,,,,
180,reheat,,0,,,0.0,,19,,,,5,,2019-10-08 18:15:00,1083.9,,,,,2019-10-08 18:20:00,,,,,
