,Type,cycle,drop_flag,in,out,가스사용량,가스사용량(마지막 구간),가열로 번호,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,소재 list,시작시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,작업일자,종료시간,종료온도,주/야간,최종 가열시작 온도,평균온도,평일/주말
31,open,,0,[],[],3.2999999998137355,,1,,,,,,2019-07-01 20:21:00,1272.5,,,,,2019-07-01 20:24:00,1121.6,,,,
32,reheat,,0,[],[],13.400000000372527,,1,,,,0.0,,2019-07-01 20:24:00,1121.6,,,,,2019-07-01 20:29:00,,,,,
33,hold,,0,[],[],21.700000000186268,,1,,,,,,2019-07-01 20:29:00,,,,,,2019-07-01 20:44:00,,,,1273.06875,
34,open,,0,[],[],1.699999999254942,,1,,,,,,2019-07-01 20:44:00,1273.4,,,,,2019-07-01 20:46:00,1110.6,,,,
35,reheat,,0,[],[],18.400000000372533,,1,,,,0.0,,2019-07-01 20:46:00,1110.6,,,,,2019-07-01 20:55:00,,,,,
36,hold,,0,[],[],20.099999999627467,,1,,,,,,2019-07-01 20:55:00,,,,,,2019-07-01 21:10:00,,,,1273.0625,
37,open,,0,[],[],0.0,,1,,,,,,2019-07-01 21:10:00,1272.7,,,,,2019-07-01 21:11:00,1208.6,,,,
38,reheat,,0,[],[],15.0,,1,,,,1.0,,2019-07-01 21:11:00,1208.6,,,,,2019-07-01 21:19:00,,,,,
39,hold,,0,[],[],16.800000000745055,,1,,,,,,2019-07-01 21:19:00,,,,,,2019-07-01 21:31:00,,,,1273.0230769230768,
40,open,,0,[],[],1.699999999254942,,1,,,,,,2019-07-01 21:31:00,1272.3,,,,,2019-07-01 21:34:00,1123.8,,,,
41,reheat,,0,[],[],20.0,,1,,,,1.0,,2019-07-01 21:34:00,1123.8,,,,,2019-07-01 21:43:00,,,,,
42,hold,,0,[],[],15.100000000558795,,1,,,,,,2019-07-01 21:43:00,,,,,,2019-07-01 21:54:00,,,,1273.0833333333333,
43,open,,0,[],[],1.7000000001862643,,1,,,,,,2019-07-01 21:54:00,1273.7,,,,,2019-07-01 21:56:00,1195.3,,,,
44,reheat,,0,[],[],6.699999999254942,,1,,,,0.0,,2019-07-01 21:56:00,1195.3,,,,,2019-07-01 21:58:00,,,,,
45,open,,0,[],[],3.300000000745058,,1,,,,,,2019-07-01 21:58:00,1278.6,,,,,2019-07-01 22:01:00,850.3,,,,
46,reheat,,0,[],[],50.0,,1,,,,0.0,,2019-07-01 22:01:00,850.3,,,,,2019-07-01 22:12:00,,,,,
47,open,,0,[],[],20.0,,1,,,,,,2019-07-01 22:12:00,1277.4,,,,,2019-07-01 22:18:00,1162.5,,,,
48,reheat,,0,[],[],48.399999999441214,,1,,,,0.0,,2019-07-01 22:18:00,1162.5,,,,,2019-07-01 22:29:00,,,,,
49,hold,,0,[],[],449.2999999998138,,1,,,,,,2019-07-01 22:29:00,,,,,,2019-07-02 03:20:00,,,,1273.5407534246574,
50,open,,0,[],[],1.6000000005587935,,1,,,,,,2019-07-02 03:20:00,1273.2,,,,,2019-07-02 03:23:00,1167.8,,,,
51,reheat,,0,[],[],16.799999999813735,,1,,,,1.0,,2019-07-02 03:23:00,1167.8,,,,,2019-07-02 03:31:00,,,,,
52,hold,,0,[],[],31.79999999981373,,1,,,,,,2019-07-02 03:31:00,,,,,,2019-07-02 03:54:00,,,,1273.1125,
53,open,,0,[],[],3.400000000372529,,1,,,,,,2019-07-02 03:54:00,1273.2,,,,,2019-07-02 03:57:00,1064.7,,,,
54,reheat,,0,[],[],18.399999999441206,,1,,,,1.0,,2019-07-02 03:57:00,1064.7,,,,,2019-07-02 04:06:00,,,,,
55,hold,,0,[],[],46.900000000372536,,1,,,,,,2019-07-02 04:06:00,,,,,,2019-07-02 04:38:00,,,,1273.6030303030304,
56,open,,0,[],[],3.2999999998137355,,1,,,,,,2019-07-02 04:38:00,1273.9,,,,,2019-07-02 04:41:00,1193.3,,,,
57,reheat,,0,[],[],15.100000000558795,,1,,,,1.0,,2019-07-02 04:41:00,1193.3,,,,,2019-07-02 04:49:00,,,,,
58,hold,,0,[],[],30.199999999254945,,1,,,,,,2019-07-02 04:49:00,,,,,,2019-07-02 05:10:00,,,,1273.190909090909,
59,open,,0,[],[],3.400000000372529,,1,,,,,,2019-07-02 05:10:00,1274.1,,,,,2019-07-02 05:13:00,1148.7,,,,
60,reheat,,0,[],[],16.799999999813735,,1,,,,1.0,,2019-07-02 05:13:00,1148.7,,,,,2019-07-02 05:22:00,,,,,
61,heat,2.0,1,[],[],671.7000000001863,671.7000000001863,1,1258.0,2019-07-02 06:01:00,0.0,1.0,[''],2019-07-02 06:01:00,984.7,2019-07-02 06:55:00,1114.1,2019-07-02 05:40:00,,2019-07-02 08:17:00,1258.0,,984.7,,
62,open,,0,[],[],6.599999999627472,,1,,,,,,2019-07-02 11:05:00,1254.5,,,,,2019-07-02 11:09:00,1193.5,,,,
63,reheat,,0,[],[],21.5,,1,,,,0.0,,2019-07-02 11:09:00,1193.5,,,,,2019-07-02 11:19:00,,,,,
64,hold,,0,[],[],288.2000000001862,,1,,,,,,2019-07-02 11:19:00,,,,,,2019-07-02 14:25:00,,,,1253.4342245989305,
65,open,,0,[],[],8.299999999813735,,1,,,,,,2019-07-02 14:25:00,1259.6,,,,,2019-07-02 14:32:00,1031.5,,,,
66,reheat,,0,[],[],23.100000000558797,,1,,,,0.0,,2019-07-02 14:32:00,1031.5,,,,,2019-07-02 14:42:00,,,,,
67,hold,,0,[],[],85.8999999994412,,1,,,,,,2019-07-02 14:42:00,,,,,,2019-07-02 15:37:00,,,,1266.2410714285713,
68,open,,0,[],[],1.6000000005587935,,1,,,,,,2019-07-02 15:37:00,1273.9,,,,,2019-07-02 15:39:00,1018.5,,,,
69,reheat,,0,[],[],31.29999999981373,,1,,,,0.0,,2019-07-02 15:39:00,1018.5,,,,,2019-07-02 15:48:00,,,,,
70,hold,,0,[],[],238.5,,1,,,,,,2019-07-02 15:48:00,,,,,,2019-07-02 18:23:00,,,,1273.5224358974358,
71,open,,0,[],[],1.599999999627471,,1,,,,,,2019-07-02 18:23:00,1274.0,,,,,2019-07-02 18:25:00,1120.4,,,,
72,reheat,,0,[],[],18.200000000186265,,1,,,,0.0,,2019-07-02 18:25:00,1120.4,,,,,2019-07-02 18:34:00,,,,,
73,hold,,0,[],[],23.29999999981373,,1,,,,,,2019-07-02 18:34:00,,,,,,2019-07-02 18:51:00,,,,1273.3388888888885,
74,open,,0,[],[],3.300000000745058,,1,,,,,,2019-07-02 18:51:00,1273.8,,,,,2019-07-02 18:54:00,1057.2,,,,
75,reheat,,0,[],[],14.899999999441205,,1,,,,0.0,,2019-07-02 18:54:00,1057.2,,,,,2019-07-02 19:00:00,,,,,
76,hold,,0,[],[],34.90000000037253,,1,,,,,,2019-07-02 19:00:00,,,,,,2019-07-02 19:25:00,,,,1273.326923076923,
77,open,,0,[],[],1.599999999627471,,1,,,,,,2019-07-02 19:25:00,1274.0,,,,,2019-07-02 19:27:00,1173.4,,,,
78,reheat,,0,[],[],48.200000000186265,,1,,,,1.0,,2019-07-02 19:27:00,1173.4,,,,,2019-07-02 19:46:00,,,,,
79,hold,,0,[],[],643.5999999996276,,1,,,,,,2019-07-02 19:46:00,,,,,,2019-07-03 04:24:00,,,,1273.9820809248556,
80,open,,0,[],[],8.5,,1,,,,,,2019-07-03 04:24:00,1279.6,,,,,2019-07-03 04:32:00,1190.0,,,,
81,reheat,,0,[],[],10.100000000558794,,1,,,,1.0,,2019-07-03 04:32:00,1190.0,,,,,2019-07-03 04:37:00,,,,,
82,hold,,0,[],[],17.0,,1,,,,,,2019-07-03 04:37:00,,,,,,2019-07-03 04:49:00,,,,1273.1692307692306,
83,open,,0,[],[],1.7000000001862643,,1,,,,,,2019-07-03 04:49:00,1273.5,,,,,2019-07-03 04:51:00,1207.2,,,,
84,reheat,,0,[],[],15.199999999254944,,1,,,,1.0,,2019-07-03 04:51:00,1207.2,,,,,2019-07-03 04:59:00,,,,,
85,hold,,0,[],[],13.600000000558795,,1,,,,,,2019-07-03 04:59:00,,,,,,2019-07-03 05:10:00,,,,1273.0250000000005,
86,open,,0,[],[],1.599999999627471,,1,,,,,,2019-07-03 05:10:00,1273.5,,,,,2019-07-03 05:11:00,1203.3,,,,
87,reheat,,0,[],[],17.0,,1,,,,1.0,,2019-07-03 05:11:00,1203.3,,,,,2019-07-03 05:21:00,,,,,
88,hold,,0,[],[],54.100000000558786,,1,,,,,,2019-07-03 05:21:00,,,,,,2019-07-03 06:04:00,,,,1273.2977272727271,
89,open,,0,[],[],3.3999999994412065,,1,,,,,,2019-07-03 06:04:00,1273.7,,,,,2019-07-03 06:07:00,1168.1,,,,
90,reheat,,0,[],[],11.900000000372527,,1,,,,0.0,,2019-07-03 06:07:00,1168.1,,,,,2019-07-03 06:12:00,,,,,
91,heat,3.0,1,[],[],738.2000000001863,40.0,1,1255.0,2019-07-03 15:38:00,3.0,6.0,[''],2019-07-03 10:55:00,784.2,2019-07-03 15:00:00,1253.9,2019-07-03 06:25:00,,2019-07-03 15:50:00,1255.0,,1073.7,,
92,open,,0,[],[],1.7000000001862643,,1,,,,,,2019-07-03 19:21:00,1252.9,,,,,2019-07-03 19:23:00,1120.2,,,,
93,reheat,,0,[],[],18.399999999441206,,1,,,,0.0,,2019-07-03 19:23:00,1120.2,,,,,2019-07-03 19:29:00,,,,,
94,hold,,0,[],[],291.30000000074506,,1,,,,,,2019-07-03 19:29:00,,,,,,2019-07-03 22:51:00,,,,1253.143842364532,
95,open,,0,[],[],1.699999999254942,,1,,,,,,2019-07-03 22:51:00,1256.5,,,,,2019-07-03 22:53:00,1166.9,,,,
96,reheat,,0,[],[],15.200000000186265,,1,,,,0.0,,2019-07-03 22:53:00,1166.9,,,,,2019-07-03 22:59:00,,,,,
97,hold,,0,[],[],543.1000000005588,,1,,,,,,2019-07-03 22:59:00,,,,,,2019-07-04 06:09:00,,,,1255.0280742459402,
98,open,,0,[],[],1.699999999254942,,1,,,,,,2019-07-04 06:09:00,1254.3,,,,,2019-07-04 06:12:00,1122.7,,,,
99,reheat,,0,[],[],18.700000000186265,,1,,,,1.0,,2019-07-04 06:12:00,1122.7,,,,,2019-07-04 06:21:00,,,,,
100,heat,4.0,1,[],[],1288.6000000005588,1288.6000000005588,1,1261.0,0,0.0,92.0,[''],2019-07-04 06:43:00,610.3,2019-07-04 06:43:00,610.3,2019-07-04 06:30:00,,2019-07-04 11:05:00,1261.0,,0.0,,
101,open,,0,[],[],8.399999999441206,,1,,,,,,2019-07-05 05:44:00,1274.4,,,,,2019-07-05 05:51:00,1144.3,,,,
102,reheat,,0,[],[],16.799999999813735,,1,,,,1.0,,2019-07-05 05:51:00,1144.3,,,,,2019-07-05 06:00:00,,,,,
103,hold,,0,[],[],6.800000000745058,,1,,,,,,2019-07-05 06:00:00,,,,,,2019-07-05 06:06:00,,,,1272.8285714285714,
104,open,,0,[],[],8.399999999441206,,1,,,,,,2019-07-05 06:06:00,1273.4,,,,,2019-07-05 06:13:00,1169.0,,,,
105,reheat,,0,[],[],13.400000000372527,,1,,,,0.0,,2019-07-05 06:13:00,1169.0,,,,,2019-07-05 06:18:00,,,,,
106,hold,,0,[],[],13.5,,1,,,,,,2019-07-05 06:18:00,,,,,,2019-07-05 06:28:00,,,,1273.3272727272729,
107,open,,0,[],[],0.0,,1,,,,,,2019-07-05 06:28:00,1273.4,,,,,2019-07-05 06:29:00,1229.4,,,,
108,reheat,,0,[],[],16.899999999441203,,1,,,,1.0,,2019-07-05 06:29:00,1229.4,,,,,2019-07-05 06:38:00,,,,,
109,hold,,0,[],[],5.0,,1,,,,,,2019-07-05 06:38:00,,,,,,2019-07-05 06:42:00,,,,1272.86,
110,open,,0,[],[],1.7000000001862643,,1,,,,,,2019-07-05 06:42:00,1273.2,,,,,2019-07-05 06:44:00,1187.7,,,,
111,reheat,,0,[],[],16.90000000037253,,1,,,,1.0,,2019-07-05 06:44:00,1187.7,,,,,2019-07-05 06:53:00,,,,,
112,hold,,0,[],[],6.7000000001862645,,1,,,,,,2019-07-05 06:53:00,,,,,,2019-07-05 06:58:00,,,,1272.8,
113,open,,0,[],[],0.0,,1,,,,,,2019-07-05 06:58:00,1273.3,,,,,2019-07-05 06:59:00,1175.8,,,,
114,reheat,,0,[],[],11.699999999254944,,1,,,,0.0,,2019-07-05 06:59:00,1175.8,,,,,2019-07-05 07:04:00,,,,,
115,hold,,0,[],[],13.400000000372527,,1,,,,,,2019-07-05 07:04:00,,,,,,2019-07-05 07:14:00,,,,1273.1636363636362,
116,open,,0,[],[],3.400000000372529,,1,,,,,,2019-07-05 07:14:00,1273.4,,,,,2019-07-05 07:17:00,1218.9,,,,
117,reheat,,0,[],[],15.0,,1,,,,0.0,,2019-07-05 07:17:00,1218.9,,,,,2019-07-05 07:25:00,,,,,
118,hold,,0,[],[],11.699999999254944,,1,,,,,,2019-07-05 07:25:00,,,,,,2019-07-05 07:34:00,,,,1272.7599999999998,
119,open,,0,[],[],3.400000000372529,,1,,,,,,2019-07-05 07:34:00,1273.3,,,,,2019-07-05 07:37:00,1180.1,,,,
120,reheat,,0,[],[],8.299999999813735,,1,,,,0.0,,2019-07-05 07:37:00,1180.1,,,,,2019-07-05 07:40:00,,,,,
121,open,,0,[],[],1.7000000001862643,,1,,,,,,2019-07-05 07:40:00,1278.2,,,,,2019-07-05 07:55:00,1183.3,,,,
122,reheat,,0,[],[],1.7000000001862643,,1,,,,1.0,,2019-07-05 07:55:00,1183.3,,,,,2019-07-05 07:57:00,,,,,
123,heat,5.0,1,[],[],1812.4000000003725,1812.4000000003725,1,1258.1,2019-07-10 07:09:00,0.0,1.0,[''],2019-07-10 07:09:00,622.3,2019-07-10 07:10:00,662.9,2019-07-05 07:57:00,,2019-07-10 13:46:00,1258.1,,622.3,,
124,open,,0,[],[],40.299999999813735,,1,,,,,,2019-07-11 02:16:00,1272.5,,,,,2019-07-11 02:43:00,1189.1,,,,
125,reheat,,0,[],[],5.0,,1,,,,0.0,,2019-07-11 02:43:00,1189.1,,,,,2019-07-11 02:44:00,,,,,
126,open,,0,[],[],1.7000000001862643,,1,,,,,,2019-07-11 02:44:00,1236.6,,,,,2019-07-11 02:45:00,1158.5,,,,
127,reheat,,0,[],[],18.400000000372533,,1,,,,2.0,,2019-07-11 02:45:00,1158.5,,,,,2019-07-11 02:55:00,,,,,
128,hold,,0,[],[],8.399999999441206,,1,,,,,,2019-07-11 02:55:00,,,,,,2019-07-11 03:02:00,,,,1272.8625,
129,open,,0,[],[],3.400000000372529,,1,,,,,,2019-07-11 03:02:00,1273.5,,,,,2019-07-11 03:05:00,1203.8,,,,
130,reheat,,0,[],[],18.5,,1,,,,1.0,,2019-07-11 03:05:00,1203.8,,,,,2019-07-11 03:14:00,,,,,
131,hold,,0,[],[],8.399999999441206,,1,,,,,,2019-07-11 03:14:00,,,,,,2019-07-11 03:20:00,,,,1273.1714285714286,
132,open,,0,[],[],1.7000000001862643,,1,,,,,,2019-07-11 03:20:00,1274.1,,,,,2019-07-11 03:23:00,1195.3,,,,
133,reheat,,0,[],[],20.100000000558797,,1,,,,1.0,,2019-07-11 03:23:00,1195.3,,,,,2019-07-11 03:33:00,,,,,
134,hold,,0,[],[],23.59999999962747,,1,,,,,,2019-07-11 03:33:00,,,,,,2019-07-11 03:52:00,,,,1272.9499999999996,
135,open,,0,[],[],10.099999999627473,,1,,,,,,2019-07-11 03:52:00,1274.2,,,,,2019-07-11 04:01:00,1189.9,,,,
136,reheat,,0,[],[],18.400000000372533,,1,,,,1.0,,2019-07-11 04:01:00,1189.9,,,,,2019-07-11 04:10:00,,,,,
137,hold,,0,[],[],10.099999999627473,,1,,,,,,2019-07-11 04:10:00,,,,,,2019-07-11 04:18:00,,,,1272.9333333333334,
138,open,,0,[],[],1.7000000001862643,,1,,,,,,2019-07-11 04:18:00,1273.4,,,,,2019-07-11 04:20:00,1143.0,,,,
139,reheat,,0,[],[],20.200000000186265,,1,,,,0.0,,2019-07-11 04:20:00,1143.0,,,,,2019-07-11 04:30:00,,,,,
140,hold,,0,[],[],113.0,,1,,,,,,2019-07-11 04:30:00,,,,,,2019-07-11 06:00:00,,,,1272.7857142857147,
141,open,,0,[],[],8.400000000372527,,1,,,,,,2019-07-11 06:00:00,1274.3,,,,,2019-07-11 06:08:00,1206.9,,,,
142,reheat,,0,[],[],18.599999999627467,,1,,,,1.0,,2019-07-11 06:08:00,1206.9,,,,,2019-07-11 06:17:00,,,,,
143,hold,,0,[],[],16.799999999813735,,1,,,,,,2019-07-11 06:17:00,,,,,,2019-07-11 06:30:00,,,,1272.9357142857139,
144,open,,0,[],[],5.1000000005587935,,1,,,,,,2019-07-11 06:30:00,1273.6,,,,,2019-07-11 06:33:00,1228.2,,,,
145,reheat,,0,[],[],16.799999999813735,,1,,,,1.0,,2019-07-11 06:33:00,1228.2,,,,,2019-07-11 06:42:00,,,,,
146,hold,,0,[],[],8.399999999441206,,1,,,,,,2019-07-11 06:42:00,,,,,,2019-07-11 06:48:00,,,,1273.2428571428572,
147,open,,0,[],[],10.100000000558794,,1,,,,,,2019-07-11 06:48:00,1274.1,,,,,2019-07-11 06:56:00,1167.5,,,,
148,reheat,,0,[],[],8.399999999441206,,1,,,,0.0,,2019-07-11 06:56:00,1167.5,,,,,2019-07-11 06:58:00,,,,,
149,open,,0,[],[],0.0,,1,,,,,,2019-07-11 06:58:00,1259.5,,,,,2019-07-11 07:02:00,882.7,,,,
150,reheat,,0,[],[],448.3000000007451,,1,,,,2.0,,2019-07-11 07:02:00,882.7,,,,,2019-07-11 08:33:00,,,,,
151,heat,6.0,1,[],[],692.1000000005588,146.40000000037253,1,1207.2,2019-07-11 19:26:00,2.0,33.0,[''],2019-07-11 16:48:00,671.1,2019-07-11 16:50:00,749.4,2019-07-11 14:02:00,,2019-07-11 19:58:00,1207.2,,911.2,,
152,open,,0,[],[],10.0,,1,,,,,,2019-07-12 09:39:00,1207.8,,,,,2019-07-12 09:48:00,1114.6,,,,
153,reheat,,0,[],[],6.699999999254942,,1,,,,0.0,,2019-07-12 09:48:00,1114.6,,,,,2019-07-12 09:50:00,,,,,
154,hold,,0,[],[],5.1000000005587935,,1,,,,,,2019-07-12 09:50:00,,,,,,2019-07-12 09:53:00,,,,1208.5749999999996,
155,open,,0,[],[],10.0,,1,,,,,,2019-07-12 09:53:00,1206.5,,,,,2019-07-12 10:01:00,1134.1,,,,
156,reheat,,0,[],[],5.0,,1,,,,0.0,,2019-07-12 10:01:00,1134.1,,,,,2019-07-12 10:03:00,,,,,
157,open,,0,[],[],11.799999999813735,,1,,,,,,2019-07-12 10:04:00,1208.6,,,,,2019-07-12 10:12:00,1119.5,,,,
158,reheat,,0,[],[],3.2999999998137355,,1,,,,0.0,,2019-07-12 10:12:00,1119.5,,,,,2019-07-12 10:13:00,,,,,
159,open,,0,[],[],0.0,,1,,,,,,2019-07-12 10:14:00,1121.9,,,,,2019-07-12 10:16:00,920.3,,,,
160,reheat,,0,[],[],16.700000000186265,,1,,,,0.0,,2019-07-12 10:16:00,920.3,,,,,2019-07-12 10:20:00,,,,,
161,open,,0,[],[],1.7000000001862643,,1,,,,,,2019-07-12 10:20:00,1161.8,,,,,2019-07-12 10:21:00,1083.0,,,,
162,reheat,,0,[],[],28.29999999981373,,1,,,,0.0,,2019-07-12 10:21:00,1083.0,,,,,2019-07-12 10:28:00,,,,,
163,hold,,0,[],[],226.90000000037256,,1,,,,,,2019-07-12 10:28:00,,,,,,2019-07-12 13:00:00,,,,1203.4535947712418,
164,open,,0,[],[],3.2999999998137355,,1,,,,,,2019-07-12 13:00:00,1203.0,,,,,2019-07-12 13:02:00,1143.2,,,,
165,reheat,,0,[],[],39.799999999813735,,1,,,,4.0,,2019-07-12 13:02:00,1143.2,,,,,2019-07-12 13:23:00,,,,,
166,open,,0,[],[],11.599999999627473,,1,,,,,,2019-07-12 13:23:00,1210.5,,,,,2019-07-12 13:31:00,1139.1,,,,
167,reheat,,0,[],[],13.300000000745056,,1,,,,0.0,,2019-07-12 13:31:00,1139.1,,,,,2019-07-12 13:35:00,,,,,
168,open,,0,[],[],11.599999999627473,,1,,,,,,2019-07-12 13:35:00,1209.0,,,,,2019-07-12 13:41:00,1152.1,,,,
169,reheat,,0,[],[],26.5,,1,,,,0.0,,2019-07-12 13:41:00,1152.1,,,,,2019-07-12 13:52:00,,,,,
170,hold,,0,[],[],320.09999999962747,,1,,,,,,2019-07-12 13:52:00,,,,,,2019-07-12 18:15:00,,,,1203.4833333333333,
171,open,,0,[],[],10.0,,1,,,,,,2019-07-12 18:15:00,1204.4,,,,,2019-07-12 18:24:00,1088.4,,,,
172,reheat,,0,[],[],8.300000000745058,,1,,,,0.0,,2019-07-12 18:24:00,1088.4,,,,,2019-07-12 18:26:00,,,,,
173,open,,0,[],[],11.700000000186265,,1,,,,,,2019-07-12 18:28:00,1210.1,,,,,2019-07-12 18:35:00,1148.4,,,,
174,reheat,,0,[],[],15.0,,1,,,,0.0,,2019-07-12 18:35:00,1148.4,,,,,2019-07-12 18:40:00,,,,,
175,hold,,0,[],[],35.0,,1,,,,,,2019-07-12 18:40:00,,,,,,2019-07-12 19:00:00,,,,1202.9428571428568,
176,open,,0,[],[],6.7000000001862645,,1,,,,,,2019-07-12 19:00:00,1209.3,,,,,2019-07-12 19:06:00,1150.7,,,,
177,reheat,,0,[],[],16.59999999962747,,1,,,,0.0,,2019-07-12 19:06:00,1150.7,,,,,2019-07-12 19:11:00,,,,,
178,hold,,0,[],[],3.2999999998137355,,1,,,,,,2019-07-12 19:11:00,,,,,,2019-07-12 19:13:00,,,,1207.3,
179,open,,0,[],[],15.100000000558795,,1,,,,,,2019-07-12 19:13:00,1209.5,,,,,2019-07-12 19:22:00,1163.8,,,,
180,reheat,,0,[],[],1.699999999254942,,1,,,,0.0,,2019-07-12 19:22:00,1163.8,,,,,2019-07-12 19:23:00,,,,,
181,open,,0,[],[],16.699999999254945,,1,,,,,,2019-07-12 19:24:00,1210.7,,,,,2019-07-12 19:51:00,996.3,,,,
182,reheat,,0,[],[],50.100000000558786,,1,,,,4.0,,2019-07-12 19:51:00,996.3,,,,,2019-07-12 20:10:00,,,,,
183,heat,7.0,1,[],[],2881.4000000003725,2881.4000000003725,1,1255.7,0,0.0,165.0,[''],2019-07-14 10:47:00,466.4,2019-07-13 08:00:00,455.7,2019-07-12 20:10:00,,2019-07-15 08:01:00,1255.7,,0.0,,
184,open,,0,[],[],3.400000000372529,,1,,,,,,2019-07-16 02:05:00,1274.9,,,,,2019-07-16 02:08:00,1133.2,,,,
185,reheat,,0,[],[],28.700000000186268,,1,,,,2.0,,2019-07-16 02:08:00,1133.2,,,,,2019-07-16 02:21:00,,,,,
186,open,,0,[],[],5.099999999627472,,1,,,,,,2019-07-16 02:21:00,1275.5,,,,,2019-07-16 02:25:00,1194.3,,,,
