,에너지,시간(총),시간(0제외),시작온도,종료온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생,강종,강종_ALLOY,강종_CARBON,강종_SUS
0,211.3,3120.0,3000.0,845.2,1252.7,0,0.0,0,3,23630.0,13930,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,23630.0,13930,0,0.0,0,0,0.0,0,3,23630.0,13930,720.0,0,누락없음,1,2020-03-17,야간,2020-03-17 06:51:00,화,안겹침,이상없음,9,0,C,평일,0,CARBON,0,1,0
1,804.3,11100.0,10860.0,616.5,1225.3,0,0.0,0,0,0.0,0,8,47160.0,7220,0,0.0,0,0,0.0,0,0,0.0,0,8,47160.0,7220,0,0.0,0,0,0.0,0,8,47160.0,7220,3960.0,0,누락없음,1,2020-04-16,야간,2020-04-16 02:45:00,목,안겹침,이상없음,6,0,S,평일,0,SUS,0,0,1
2,1044.5,14820.0,14580.0,603.0,1259.8,0,0.0,0,8,51600.0,6450,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,51600.0,6450,0,0.0,0,0,0.0,0,8,51600.0,6450,21960.0,0,누락없음,1,2020-04-25,야간,2020-04-25 05:21:00,토,안겹침,이상없음,5,0,C,주말,0,CARBON,0,1,0
3,17.7,780.0,-7920.0,584.1,659.9,0,0.0,0,9,50580.0,5620,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,9,50580.0,5620,0,0.0,0,0,0.0,0,9,50580.0,5620,7140.0,0,누락없음,1,2020-04-27,주간,2020-04-26 07:55:00,일,안겹침,이상없음,4,0,C,주말,0,CARBON,0,1,0
4,1153.0,16200.0,16020.0,601.3,1254.4,0,0.0,0,8,60460.0,8600,1,5800.0,5800,0,0.0,0,0,0.0,0,0,0.0,0,9,66260.0,8600,0,0.0,0,0,0.0,0,9,66260.0,8600,38820.0,0,누락없음,1,2020-04-28,주간,2020-04-27 19:31:00,월,안겹침,이상없음,8,0,CS,평일,0,CARBON,0,1,0
5,799.6,11640.0,11340.0,354.6,1279.6,0,0.0,0,4,46160.0,11920,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,46160.0,11920,0,0.0,0,0,0.0,0,4,46160.0,11920,47880.0,0,누락없음,1,2020-05-13,주간,2020-05-12 19:15:00,화,안겹침,이상없음,8,0,C,평일,0,CARBON,0,1,0
6,1327.9,18180.0,17760.0,665.5,1247.4,0,0.0,0,8,55040.0,6880,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,55040.0,6880,0,0.0,0,0,0.0,0,8,55040.0,6880,1860.0,0,누락없음,1,2020-05-26,야간,2020-05-26 04:18:00,화,안겹침,이상없음,4,0,C,평일,0,CARBON,0,1,0
7,675.1,10320.0,9960.0,488.8,1256.4,0,0.0,0,2,24710.0,15760,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,52210.0,15760,0,0.0,0,0,0.0,0,7,52210.0,15760,3780.0,0,강종누락,1,2020-05-27,야간,2020-05-27 07:13:00,수,안겹침,이상없음,8,0,C,평일,0,CARBON,0,1,0
8,1089.4,15480.0,14880.0,503.2,1258.9,0,0.0,0,6,60720.0,10120,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,60720.0,10120,0,0.0,0,0,0.0,0,6,60720.0,10120,1320.0,0,누락없음,1,2020-05-28,야간,2020-05-28 07:26:00,목,안겹침,이상없음,7,0,C,평일,0,CARBON,0,1,0
9,924.7,13320.0,13200.0,621.0,1257.8,0,0.0,0,5,45230.0,10300,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,45230.0,10300,0,0.0,0,0,0.0,0,5,45230.0,10300,960.0,0,누락없음,1,2020-05-29,야간,2020-05-29 07:20:00,금,안겹침,이상없음,6,0,C,평일,0,CARBON,0,1,0
10,845.9,12960.0,12840.0,660.2,1267.1,0,0.0,0,7,48770.0,8030,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,48770.0,8030,0,0.0,0,0,0.0,0,7,48770.0,8030,1140.0,0,누락없음,1,2020-06-05,주간,2020-06-04 19:58:00,목,겹침,이상없음,5,3,C,평일,0,CARBON,0,1,0
11,364.2,5520.0,5460.0,1025.6,1260.7,0,0.0,0,6,15560.0,4220,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,15560.0,4220,0,0.0,0,0,0.0,0,6,15560.0,4220,1440.0,0,누락없음,1,2020-06-10,야간,2020-06-10 06:37:00,수,안겹침,이상없음,6,0,C,평일,0,CARBON,0,1,0
12,823.9,12420.0,12360.0,670.5,1254.6,4,35760.0,8940,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,35760.0,8940,0,0.0,0,0,0.0,0,4,35760.0,8940,840.0,0,누락없음,1,2020-06-11,야간,2020-06-11 06:38:00,목,안겹침,이상없음,6,0,A,평일,0,ALLOY,1,0,0
13,1463.0,18060.0,17520.0,600.8,1254.8,0,0.0,0,8,62480.0,7810,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,62480.0,7810,0,0.0,0,0,0.0,0,8,62480.0,7810,8580.0,0,누락없음,1,2020-06-24,야간,2020-06-24 05:34:00,수,안겹침,이상없음,7,0,C,평일,0,CARBON,0,1,0
14,679.2,8340.0,8160.0,621.0,1254.2,0,0.0,0,4,22160.0,5540,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,22160.0,5540,0,0.0,0,0,0.0,0,4,22160.0,5540,3240.0,0,누락없음,1,2020-06-30,주간,2020-06-29 19:16:00,월,안겹침,이상없음,1,0,C,평일,0,CARBON,0,1,0
15,1274.6,15840.0,15600.0,511.1,1254.9,8,48700.0,6710,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,48700.0,6710,0,0.0,0,0,0.0,0,8,48700.0,6710,1620.0,0,누락없음,1,2020-07-01,주간,2020-06-30 18:30:00,화,안겹침,이상없음,4,0,A,평일,0,ALLOY,1,0,0
16,411.6,5040.0,4620.0,838.8,1254.8,8,48700.0,6710,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,48700.0,6710,0,0.0,0,0,0.0,0,8,48700.0,6710,38700.0,0,누락없음,1,2020-07-02,주간,2020-07-01 20:51:00,수,겹침,이상없음,8,8,A,평일,0,ALLOY,1,0,0
17,1159.3,14640.0,14040.0,518.6,1256.2,2,14420.0,7210,2,15620.0,7810,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,30040.0,7810,0,0.0,0,0,0.0,0,4,30040.0,7810,100860.0,0,누락없음,1,2020-07-10,야간,2020-07-10 02:51:00,금,안겹침,이상없음,5,0,AC,평일,0,CARBON,0,1,0
