,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,38.00004139652959,56.90503470784623,45.83120459097403,56.642361166132474
1,30.241137045401114,46.57452019499125,28.863762184425635,45.93556459886142
2,38.181489873815465,40.66489018154801,37.610583552607785,42.6205084363933
3,47.58941466720016,49.256623311027035,43.80952100400572,49.07097151318436
4,48.895664073802806,60.08695952447115,42.24429307160554,60.132101836107246
5,36.84438451131185,57.38745645785532,45.04573920921043,58.82293416620333
6,53.255944711190686,58.1638666358299,45.11239383838795,57.83726685445711
7,55.320504365143954,57.17986277511441,55.85837046305338,57.27335018074354
8,44.59396531846788,56.4017829290397,39.7545420328776,55.09056631778751
9,58.95522746333369,62.393946002305114,44.74675962660048,55.90952575121844
average,45.187777342619725,54.50149427200281,42.88771695737485,53.933515082108876
