,가열로번호,cycle,에너지,시작시간,종료시간,시간(총),eps,시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
10,5,42,694.6,2020-03-03 09:41:00,2020-03-03 14:45:00,18240,0.0380811404,1250.4,1251.9,3,42090,17100,CARBON,0,1,0,1,17100,17100,2,24990,14270,이상없음,0
11,5,57,133.9,2020-04-04 20:41:00,2020-04-04 21:39:00,3480,0.0384770115,1269.9,1275.3,10,76910,9840,CARBON,0,1,0,0,0,0,10,76910,9840,이상없음,0
12,5,139,99.3,2020-09-15 15:32:00,2020-09-15 16:15:00,2580,0.0384883721,1274.0,1271.3,3,40490,16350,CARBON,0,1,0,2,24140,12070,1,16350,16350,이상없음,0
13,5,116,273.2,2020-07-31 03:21:00,2020-07-31 05:18:00,7020,0.0389173789,1274.9,1271.5,7,94360,13480,ALLOY,1,0,0,0,0,0,7,94360,13480,이상없음,0
14,5,78,1579.8,2020-05-20 09:20:00,2020-05-20 20:31:00,40260,0.0392399404,1264.4,1276.0,12,61080,5090,CARBON,0,1,0,0,0,0,12,61080,5090,이상없음,0
15,5,130,200.2,2020-08-31 16:36:00,2020-08-31 18:01:00,5100,0.039254902,1269.3,1269.6,5,53710,14540,ALLOY,1,0,0,4,45830,14540,1,7880,7880,이상없음,0
16,5,66,330.6,2020-04-23 10:39:00,2020-04-23 12:59:00,8400,0.0393571429,1273.3,1274.9,7,58490,11190,CARBON,0,1,0,0,0,0,7,58490,11190,이상없음,0
17,5,74,80.4,2020-05-14 14:57:00,2020-05-14 15:31:00,2040,0.039411764700000004,1275.0,1272.0,4,48404,18129,CARBON,0,1,0,0,0,0,4,48404,18129,이상없음,0
18,5,35,814.7,2020-02-21 02:38:00,2020-02-21 08:22:00,20640,0.0394718992,1265.7,1251.7,3,46200,20600,ALLOY,1,0,0,3,46200,20600,0,0,0,이상없음,0
19,5,55,106.8,2020-04-03 01:20:00,2020-04-03 02:05:00,2700,0.0395555556,1270.8,1274.8,11,86380,8070,CARBON,0,1,0,0,0,0,11,86380,8070,이상없음,0
20,5,66,1883.2,2020-04-22 19:24:00,2020-04-23 08:35:00,47460,0.0396797303,1266.7,1267.9,7,58490,11190,CARBON,0,1,0,0,0,0,7,58490,11190,이상없음,0
21,5,118,157.2,2020-08-08 11:54:00,2020-08-08 13:00:00,3960,0.0396969697,1250.7,1252.1,7,60870,17850,SUS,0,0,1,0,0,0,7,60870,17850,이상없음,0
22,5,71,131.6,2020-05-08 20:52:00,2020-05-08 21:47:00,3300,0.0398787879,1270.3,1272.9,5,50280,14070,CARBON,0,1,0,1,9600,9600,4,40680,14070,이상없음,0
23,5,50,441.2,2020-03-18 17:09:00,2020-03-18 20:13:00,11040,0.0399637681,1281.3,1272.6,7,94360,13480,ALLOY,1,0,0,0,0,0,7,94360,13480,이상없음,0
24,5,122,122.3,2020-08-12 17:11:00,2020-08-12 18:02:00,3060,0.0399673203,1276.5,1271.4,7,94360,13480,ALLOY,1,0,0,0,0,0,7,94360,13480,이상없음,0
25,5,82,808.0,2020-06-02 16:12:00,2020-06-02 21:47:00,20100,0.040199005,1252.9,1274.8,7,98620,15760,CARBON,0,1,0,0,0,0,7,98620,15760,이상없음,0
26,5,118,183.4,2020-08-08 09:50:00,2020-08-08 11:06:00,4560,0.040219298199999996,1251.2,1253.2,7,60870,17850,SUS,0,0,1,0,0,0,7,60870,17850,이상없음,0
27,5,68,221.3,2020-04-25 06:55:00,2020-04-25 08:26:00,5460,0.040531135499999996,1252.5,1271.7,5,35490,9600,CARBON,0,1,0,2,19200,9600,3,16290,5430,이상없음,0
28,5,33,236.3,2020-02-19 16:22:00,2020-02-19 17:59:00,5820,0.0406013746,1243.2,1252.4,3,35410,12450,ALLOY,1,0,0,3,35410,12450,0,0,0,이상없음,0
29,5,114,251.0,2020-07-29 03:37:00,2020-07-29 05:20:00,6180,0.0406148867,1276.4,1270.9,8,61280,7660,CARBON,0,1,0,0,0,0,8,61280,7660,이상없음,0
30,5,131,1295.4,2020-08-31 23:38:00,2020-09-01 08:29:00,31860,0.0406591337,1256.4,1283.9,4,39080,14540,CARBON,0,1,0,4,39080,14540,0,0,0,이상없음,0
31,5,88,298.1,2020-06-10 20:41:00,2020-06-10 22:43:00,7320,0.040724043700000004,1275.3,1274.2,5,55880,20100,CARBON,0,1,0,0,0,0,5,55880,20100,이상없음,0
32,5,30,220.0,2020-02-14 11:32:00,2020-02-14 13:01:00,5340,0.0411985019,1253.4,1251.4,8,76432,9554,ALLOY,1,0,0,0,0,0,8,76432,9554,이상없음,0
33,5,67,404.6,2020-04-24 10:54:00,2020-04-24 13:37:00,9780,0.0413701431,1251.7,1253.3,7,60780,9600,ALLOY,1,0,0,3,27620,9600,4,33160,9050,이상없음,0
34,5,81,85.0,2020-06-02 03:51:00,2020-06-02 04:25:00,2040,0.0416666667,1282.1,1272.1,5,32240,14000,CARBON,0,1,0,0,0,0,5,32240,14000,이상없음,0
35,5,142,155.1,2020-09-22 23:58:00,2020-09-23 01:00:00,3720,0.041693548399999995,1283.8,1271.1,7,51240,9160,CARBON,0,1,0,3,20600,9160,4,30640,7660,이상없음,0
36,5,88,234.1,2020-06-10 23:23:00,2020-06-11 00:56:00,5580,0.041953405,1268.4,1272.3,5,55880,20100,CARBON,0,1,0,0,0,0,5,55880,20100,이상없음,0
37,5,74,721.3,2020-05-14 09:59:00,2020-05-14 14:43:00,17040,0.0423298122,1276.8,1271.4,4,48404,18129,CARBON,0,1,0,0,0,0,4,48404,18129,이상없음,0
38,5,35,246.7,2020-02-21 08:52:00,2020-02-21 10:29:00,5820,0.0423883162,1267.6,1251.9,3,46200,20600,ALLOY,1,0,0,3,46200,20600,0,0,0,이상없음,0
39,5,28,275.0,2020-02-12 11:25:00,2020-02-12 13:13:00,6480,0.0424382716,1271.5,1270.5,8,108300,14850,ALLOY,1,0,0,2,19200,9600,6,89100,14850,이상없음,0
40,5,87,278.7,2020-06-09 23:15:00,2020-06-10 01:04:00,6540,0.042614678899999994,1287.5,1273.7,10,101610,15760,CARBON,0,1,0,0,0,0,10,101610,15760,이상없음,0
41,5,83,125.3,2020-06-03 21:53:00,2020-06-03 22:42:00,2940,0.042619047599999994,1276.2,1272.1,7,104860,15760,CARBON,0,1,0,0,0,0,7,104860,15760,이상없음,0
42,5,36,789.0,2020-02-24 15:12:00,2020-02-24 20:19:00,18420,0.0428338762,1261.1,1250.6,8,71740,14270,CARBON,0,1,0,2,16000,8000,6,55740,14270,이상없음,0
43,5,119,221.2,2020-08-09 16:31:00,2020-08-09 17:57:00,5160,0.0428682171,1243.0,1271.0,8,63030,9310,CARBON,0,1,0,0,0,0,8,63030,9310,이상없음,0
44,5,43,517.9,2020-03-04 11:29:00,2020-03-04 14:50:00,12060,0.0429436153,1253.7,1270.4,8,102600,13480,ALLOY,1,0,0,0,0,0,8,102600,13480,이상없음,0
45,5,54,1470.9,2020-04-01 16:38:00,2020-04-02 02:02:00,33840,0.0434663121,1268.1,1277.6,7,94360,13480,ALLOY,1,0,0,0,0,0,7,94360,13480,이상없음,0
46,5,138,177.7,2020-09-14 10:06:00,2020-09-14 11:14:00,4080,0.0435539216,1274.9,1270.7,3,31820,12070,CARBON,0,1,0,3,31820,12070,0,0,0,이상없음,0
47,5,44,843.0,2020-03-05 10:42:00,2020-03-05 16:04:00,19320,0.043633540400000004,1244.5,1271.3,6,80880,13480,ALLOY,1,0,0,0,0,0,6,80880,13480,이상없음,0
48,5,71,487.0,2020-05-08 17:19:00,2020-05-08 20:25:00,11160,0.043637992800000004,1274.5,1270.6,5,50280,14070,CARBON,0,1,0,1,9600,9600,4,40680,14070,이상없음,0
49,5,130,755.1,2020-08-31 10:39:00,2020-08-31 15:26:00,17220,0.0438501742,1278.4,1271.5,5,53710,14540,ALLOY,1,0,0,4,45830,14540,1,7880,7880,이상없음,0
50,5,73,198.5,2020-05-11 11:44:00,2020-05-11 12:59:00,4500,0.0441111111,1285.1,1272.8,10,57360,7980,CARBON,0,1,0,6,25440,4240,4,31920,7980,이상없음,0
51,5,72,616.6,2020-05-09 22:58:00,2020-05-10 02:50:00,13920,0.044295977,1270.6,1272.3,5,56800,11360,CARBON,0,1,0,5,56800,11360,0,0,0,이상없음,0
52,5,121,95.7,2020-08-11 17:24:00,2020-08-11 18:00:00,2160,0.0443055556,1271.7,1272.2,8,76432,9554,ALLOY,1,0,0,0,0,0,8,76432,9554,이상없음,0
53,5,68,215.6,2020-04-25 09:32:00,2020-04-25 10:53:00,4860,0.0443621399,1285.1,1273.3,5,35490,9600,CARBON,0,1,0,2,19200,9600,3,16290,5430,이상없음,0
54,5,68,612.2,2020-04-24 23:06:00,2020-04-25 02:55:00,13740,0.0445560408,1262.8,1253.2,5,35490,9600,CARBON,0,1,0,2,19200,9600,3,16290,5430,이상없음,0
55,5,133,671.5,2020-09-07 21:43:00,2020-09-08 01:54:00,15060,0.044588313399999996,1277.2,1271.1,6,64420,15130,CARBON,0,1,0,2,30260,15130,4,34160,8540,이상없음,0
56,5,87,227.9,2020-06-09 19:29:00,2020-06-09 20:54:00,5100,0.044686274500000005,1274.4,1275.0,10,101610,15760,CARBON,0,1,0,0,0,0,10,101610,15760,이상없음,0
57,5,24,193.1,2020-02-08 02:29:00,2020-02-08 03:41:00,4320,0.0446990741,1271.9,1270.1,8,82960,18350,CARBON,0,1,0,2,36700,18350,6,46260,7710,이상없음,0
58,5,32,120.8,2020-02-18 17:08:00,2020-02-18 17:53:00,2700,0.044740740700000003,1267.8,1252.0,7,56270,14150,CARBON,0,1,0,2,10000,5000,5,46270,14150,이상없음,0
59,5,141,523.8,2020-09-22 02:35:00,2020-09-22 05:50:00,11700,0.044769230800000004,1268.4,1256.949398,9,55280,12000,SUS,0,0,1,9,55280,12000,0,0,0,이상없음,0
60,5,123,88.8,2020-08-14 17:25:00,2020-08-14 17:58:00,1980,0.044848484800000005,1277.0,1271.9,7,94360,13480,ALLOY,1,0,0,0,0,0,7,94360,13480,이상없음,0
61,5,56,936.6,2020-04-03 14:21:00,2020-04-03 20:09:00,20880,0.044856321799999994,1250.7,1267.4,9,80510,9530,CARBON,0,1,0,0,0,0,9,80510,9530,이상없음,0
62,5,119,161.7,2020-08-09 14:55:00,2020-08-09 15:55:00,3600,0.044916666699999996,1269.6,1271.8,8,63030,9310,CARBON,0,1,0,0,0,0,8,63030,9310,이상없음,0
63,5,42,89.0,2020-03-03 15:16:00,2020-03-03 15:49:00,1980,0.044949494900000005,1267.6,1251.7,3,42090,17100,CARBON,0,1,0,1,17100,17100,2,24990,14270,이상없음,0
64,5,73,92.7,2020-05-11 15:35:00,2020-05-11 16:09:00,2040,0.045441176500000006,1276.1,1274.4,10,57360,7980,CARBON,0,1,0,6,25440,4240,4,31920,7980,이상없음,0
65,5,33,631.6,2020-02-19 10:30:00,2020-02-19 14:20:00,13800,0.045768115899999996,1259.9,1251.7,3,35410,12450,ALLOY,1,0,0,3,35410,12450,0,0,0,이상없음,0
66,5,46,613.0,2020-03-12 23:45:00,2020-03-13 03:28:00,13380,0.0458146487,1249.6,1270.7,7,100480,19600,ALLOY,1,0,0,0,0,0,7,100480,19600,이상없음,0
67,5,110,179.4,2020-07-22 17:00:00,2020-07-22 18:05:00,3900,0.046,1287.6,1272.7,7,94360,13480,ALLOY,1,0,0,0,0,0,7,94360,13480,이상없음,0
68,5,142,346.0,2020-09-22 21:39:00,2020-09-22 23:44:00,7500,0.0461333333,1268.9,1270.7,7,51240,9160,CARBON,0,1,0,3,20600,9160,4,30640,7660,이상없음,0
69,5,49,158.6,2020-03-17 16:54:00,2020-03-17 17:51:00,3420,0.046374269,1283.0,1273.1,5,39330,13930,CARBON,0,1,0,2,8840,4420,3,30490,13930,이상없음,0
70,5,53,228.6,2020-03-23 15:08:00,2020-03-23 16:30:00,4920,0.0464634146,1276.8,1272.8,8,76432,9554,ALLOY,1,0,0,0,0,0,8,76432,9554,이상없음,0
71,5,57,1605.0,2020-04-04 10:45:00,2020-04-04 20:16:00,34260,0.0468476357,1264.1,1272.4,10,76910,9840,CARBON,0,1,0,0,0,0,10,76910,9840,이상없음,0
72,5,87,155.3,2020-06-09 16:22:00,2020-06-09 17:17:00,3300,0.047060606100000006,1267.8,1254.2,10,101610,15760,CARBON,0,1,0,0,0,0,10,101610,15760,이상없음,0
73,5,51,266.5,2020-03-19 16:24:00,2020-03-19 17:58:00,5640,0.047251773,1285.1,1271.7,8,115580,17350,ALLOY,1,0,0,0,0,0,8,115580,17350,이상없음,0
74,5,24,496.1,2020-02-07 20:58:00,2020-02-07 23:52:00,10440,0.0475191571,1220.7,1269.7,8,82960,18350,CARBON,0,1,0,2,36700,18350,6,46260,7710,이상없음,0
75,5,46,1130.5,2020-03-12 16:43:00,2020-03-12 23:18:00,23700,0.047700421900000005,1261.0,1250.7,7,100480,19600,ALLOY,1,0,0,0,0,0,7,100480,19600,이상없음,0
76,5,33,100.2,2020-02-19 15:24:00,2020-02-19 15:59:00,2100,0.047714285700000005,1265.5,1251.2,3,35410,12450,ALLOY,1,0,0,3,35410,12450,0,0,0,이상없음,0
77,5,83,2083.1,2020-06-03 08:10:00,2020-06-03 20:17:00,43620,0.047755616699999996,1256.7,1281.4,7,104860,15760,CARBON,0,1,0,0,0,0,7,104860,15760,이상없음,0
78,5,38,200.7,2020-02-27 03:49:00,2020-02-27 04:59:00,4200,0.0477857143,1270.7,1271.7,7,94360,13480,ALLOY,1,0,0,0,0,0,7,94360,13480,이상없음,0
79,5,78,238.0,2020-05-21 00:02:00,2020-05-21 01:25:00,4980,0.0477911647,1270.5,1270.3,12,61080,5090,CARBON,0,1,0,0,0,0,12,61080,5090,이상없음,0
80,5,46,212.8,2020-03-13 04:00:00,2020-03-13 05:14:00,4440,0.0479279279,1281.5,1270.1,7,100480,19600,ALLOY,1,0,0,0,0,0,7,100480,19600,이상없음,0
81,5,23,167.6,2020-02-06 23:58:00,2020-02-07 00:56:00,3480,0.0481609195,1274.2,1271.3,7,88880,13480,ALLOY,1,0,0,1,8000,8000,6,80880,13480,이상없음,0
82,5,99,225.4,2020-06-25 11:39:00,2020-06-25 12:57:00,4680,0.0481623932,1268.0,1269.8,7,98200,14100,ALLOY,1,0,0,0,0,0,7,98200,14100,이상없음,0
83,5,34,220.2,2020-02-20 11:42:00,2020-02-20 12:58:00,4560,0.0482894737,1263.6,1251.1,8,143800,20600,ALLOY,1,0,0,2,41200,20600,6,102600,19350,이상없음,0
84,5,100,469.7,2020-06-26 10:16:00,2020-06-26 12:58:00,9720,0.048323045300000006,1267.0,1258.0,4,41080,11300,ALLOY,1,0,0,2,22600,11300,2,18480,10770,이상없음,0
85,5,44,93.2,2020-03-05 17:25:00,2020-03-05 17:57:00,1920,0.0485416667,1277.8,1271.7,6,80880,13480,ALLOY,1,0,0,0,0,0,6,80880,13480,이상없음,0
86,5,130,101.0,2020-08-31 08:53:00,2020-08-31 09:27:00,2040,0.049509803899999996,1281.5,1270.7,5,53710,14540,ALLOY,1,0,0,4,45830,14540,1,7880,7880,이상없음,0
87,5,24,336.9,2020-02-08 00:06:00,2020-02-08 01:59:00,6780,0.0496902655,1274.5,1270.1,8,82960,18350,CARBON,0,1,0,2,36700,18350,6,46260,7710,이상없음,0
88,5,141,1112.2,2020-09-21 15:11:00,2020-09-21 21:24:00,22380,0.0496961573,1256.0,1270.6,9,55280,12000,SUS,0,0,1,9,55280,12000,0,0,0,이상없음,0
89,5,99,113.7,2020-06-25 09:06:00,2020-06-25 09:44:00,2280,0.049868421100000004,1268.5,1270.5,7,98200,14100,ALLOY,1,0,0,0,0,0,7,98200,14100,이상없음,0
90,5,37,1916.6,2020-02-25 09:42:00,2020-02-25 20:21:00,38340,0.049989567,1256.8,1251.2,7,103950,14850,ALLOY,1,0,0,0,0,0,7,103950,14850,이상없음,0
91,5,58,1911.7,2020-04-06 20:29:00,2020-04-07 07:05:00,38160,0.0500969602,1259.5,1257.0,4,38800,10800,CARBON,0,1,0,0,0,0,4,38800,10800,이상없음,0
92,5,29,313.3,2020-02-13 11:17:00,2020-02-13 13:01:00,6240,0.0502083333,1267.377778,1270.8,8,88800,11100,ALLOY,1,0,0,0,0,0,8,88800,11100,이상없음,0
93,5,48,328.8,2020-03-16 11:38:00,2020-03-16 13:27:00,6540,0.0502752294,1279.4,1272.0,10,83720,9580,CARBON,0,1,0,0,0,0,10,83720,9580,이상없음,0
94,5,73,1389.6,2020-05-12 10:18:00,2020-05-12 17:58:00,27600,0.05034782610000001,1274.0,1271.1,10,57360,7980,CARBON,0,1,0,6,25440,4240,4,31920,7980,이상없음,0
95,5,86,143.9,2020-06-08 22:24:00,2020-06-08 23:11:00,2820,0.0510283688,1283.4,1272.7,4,66500,18000,CARBON,0,1,0,4,66500,18000,0,0,0,이상없음,0
96,5,27,248.8,2020-02-11 11:43:00,2020-02-11 13:04:00,4860,0.05119341559999999,1278.6,1271.4,7,103950,14850,ALLOY,1,0,0,0,0,0,7,103950,14850,이상없음,0
97,5,49,120.4,2020-03-17 15:32:00,2020-03-17 16:11:00,2340,0.0514529915,1278.0,1272.8,5,39330,13930,CARBON,0,1,0,2,8840,4420,3,30490,13930,이상없음,0
98,5,80,738.3,2020-05-22 17:31:00,2020-05-22 21:30:00,14340,0.0514853556,1248.4,1272.2,11,88840,15760,CARBON,0,1,0,0,0,0,11,88840,15760,이상없음,0
99,5,86,250.7,2020-06-08 19:28:00,2020-06-08 20:49:00,4860,0.0515843621,1267.9,1273.4,4,66500,18000,CARBON,0,1,0,4,66500,18000,0,0,0,이상없음,0
100,5,23,1849.5,2020-02-06 12:44:00,2020-02-06 22:41:00,35820,0.0516331658,1256.2,1253.0,7,88880,13480,ALLOY,1,0,0,1,8000,8000,6,80880,13480,이상없음,0
101,5,21,186.8,2020-02-04 23:59:00,2020-02-05 00:59:00,3600,0.0518888889,1279.1,1269.9,8,111950,14850,ALLOY,1,0,0,1,8000,8000,7,103950,14850,이상없음,0
