,가열로번호,cycle,에너지,시작시간,종료시간,시간(총),eps,시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
12,1,71,62.8,2020-06-18 17:09:00,2020-06-18 17:57:00,2880,0.021805555600000002,1273.6,1273.7,4,32120,8030,CARBON,0,1,0,0,0,0,4,32120,8030,이상없음,0
13,1,80,65.5,2020-07-07 02:11:00,2020-07-07 03:01:00,3000,0.0218333333,1274.0,1273.9,8,53570,10800,ALLOY,1,0,0,0,0,0,8,53570,10800,이상없음,0
14,1,73,99.6,2020-06-23 21:45:00,2020-06-23 23:01:00,4560,0.021842105299999998,1274.6,1273.2,7,41960,15100,ALLOY,1,0,0,6,26860,4480,1,15100,15100,이상없음,0
15,1,58,120.7,2020-05-28 04:42:00,2020-05-28 06:14:00,5520,0.021865942000000003,1286.4,1281.3,7,52210,15760,CARBON,0,1,0,0,0,0,7,52210,15760,이상없음,0
16,1,67,321.6,2020-06-11 20:37:00,2020-06-12 00:38:00,14460,0.022240663900000002,1263.4,1264.8,4,35760,8940,ALLOY,1,0,0,0,0,0,4,35760,8940,이상없음,0
17,1,109,184.8,2020-09-08 11:56:00,2020-09-08 14:14:00,8280,0.0223188406,1273.6,1278.2,7,64420,9610,CARBON,0,1,0,0,0,0,7,64420,9610,이상없음,0
18,1,6,144.3,2020-01-28 08:32:00,2020-01-28 10:19:00,6420,0.022476635499999998,360.0,355.0,8,57690,9020,CARBON,0,1,0,0,0,0,8,57690,9020,이상없음,0
19,1,95,44.8,2020-08-10 20:56:00,2020-08-10 21:29:00,1980,0.0226262626,1273.6,1274.2,8,61100,7960,CARBON,0,1,0,0,0,0,8,61100,7960,이상없음,0
20,1,13,396.1,2020-02-11 23:31:00,2020-02-12 04:21:00,17400,0.022764367799999997,1251.2,1258.6,5,32160,8440,ALLOY,1,0,0,5,32160,8440,0,0,0,이상없음,0
21,1,12,646.1,2020-02-09 01:37:00,2020-02-09 09:25:00,28080,0.0230092593,654.9,659.7,9,70030,8030,CARBON,0,1,0,0,0,0,9,70030,8030,이상없음,0
22,1,85,95.7,2020-07-21 01:34:00,2020-07-21 02:43:00,4140,0.023115942,1275.3,1273.6,7,44940,6420,ALLOY,1,0,0,0,0,0,7,44940,6420,이상없음,0
23,1,85,74.0,2020-07-21 02:50:00,2020-07-21 03:43:00,3180,0.023270440299999997,1274.8,1273.6,7,44940,6420,ALLOY,1,0,0,0,0,0,7,44940,6420,이상없음,0
24,1,109,172.2,2020-09-08 09:42:00,2020-09-08 11:45:00,7380,0.023333333300000002,1273.5,1273.6,7,64420,9610,CARBON,0,1,0,0,0,0,7,64420,9610,이상없음,0
25,1,87,52.0,2020-07-23 02:05:00,2020-07-23 02:42:00,2220,0.023423423399999997,1272.9,1274.2,10,71480,7660,CARBON,0,1,0,0,0,0,10,71480,7660,이상없음,0
26,1,82,146.7,2020-07-10 21:50:00,2020-07-10 23:34:00,6240,0.0235096154,1277.3,1274.0,4,30040,7810,CARBON,0,1,0,0,0,0,4,30040,7810,이상없음,0
27,1,24,422.2,2020-03-17 20:48:00,2020-03-18 01:46:00,17880,0.0236129754,1281.7,1279.5,3,23630,13930,CARBON,0,1,0,0,0,0,3,23630,13930,이상없음,0
28,1,80,154.5,2020-07-06 23:11:00,2020-07-07 01:00:00,6540,0.0236238532,1276.2,1273.5,8,53570,10800,ALLOY,1,0,0,0,0,0,8,53570,10800,이상없음,0
29,1,16,92.2,2020-02-26 04:16:00,2020-02-26 05:21:00,3900,0.0236410256,1257.4,1258.8,8,68840,10060,CARBON,0,1,0,4,29520,10060,4,39320,9830,이상없음,0
30,1,103,58.2,2020-08-28 03:02:00,2020-08-28 03:43:00,2460,0.023658536600000002,1273.5,1274.2,7,59890,9030,CARBON,0,1,0,1,7850,7850,6,52040,9030,이상없음,0
31,1,39,123.5,2020-04-15 23:24:00,2020-04-16 00:51:00,5220,0.023659003799999998,1280.4,1283.8,6,58630,12410,CARBON,0,1,0,2,24820,12410,4,33810,8630,이상없음,0
32,1,40,72.4,2020-04-17 00:12:00,2020-04-17 01:03:00,3060,0.023660130699999997,1245.6,1235.2,8,47160,7220,SUS,0,0,1,0,0,0,8,47160,7220,이상없음,0
33,1,13,69.7,2020-02-12 04:32:00,2020-02-12 05:21:00,2940,0.023707482999999998,1249.7,1259.0,5,32160,8440,ALLOY,1,0,0,5,32160,8440,0,0,0,이상없음,0
34,1,19,116.9,2020-03-06 04:53:00,2020-03-06 06:15:00,4920,0.0237601626,1283.0,1281.1,7,56330,8240,CARBON,0,1,0,0,0,0,7,56330,8240,이상없음,0
35,1,76,216.6,2020-06-28 05:14:00,2020-06-28 07:45:00,9060,0.0239072848,711.6,707.0,4,28320,8520,ALLOY,1,0,0,4,28320,8520,0,0,0,이상없음,0
36,1,80,70.6,2020-07-07 01:12:00,2020-07-07 02:01:00,2940,0.0240136054,1273.9,1274.2,8,53570,10800,ALLOY,1,0,0,0,0,0,8,53570,10800,이상없음,0
37,1,23,656.7,2020-03-16 18:11:00,2020-03-17 01:45:00,27240,0.024107929500000003,1262.0,1283.0,9,50130,5570,CARBON,0,1,0,0,0,0,9,50130,5570,이상없음,0
38,1,39,503.4,2020-04-15 16:40:00,2020-04-15 22:28:00,20880,0.024109195400000002,1261.3,1274.4,6,58630,12410,CARBON,0,1,0,2,24820,12410,4,33810,8630,이상없음,0
39,1,116,149.0,2020-09-21 23:46:00,2020-09-22 01:29:00,6180,0.024110032400000002,1273.1,1272.7,4,28320,7710,CARBON,0,1,0,1,5190,5190,3,23130,7710,이상없음,0
40,1,33,175.1,2020-04-01 04:24:00,2020-04-01 06:25:00,7260,0.0241184573,1270.7,1284.3,5,58640,14100,ALLOY,1,0,0,5,58640,14100,0,0,0,이상없음,0
41,1,41,130.3,2020-04-18 03:37:00,2020-04-18 05:07:00,5400,0.0241296296,1283.4,1283.4,10,76350,7950,CARBON,0,1,0,0,0,0,10,76350,7950,이상없음,0
42,1,65,505.2,2020-06-09 23:41:00,2020-06-10 05:29:00,20880,0.0241954023,1284.2,1281.0,6,46650,10000,CARBON,0,1,0,3,30000,10000,3,16650,5550,이상없음,0
43,1,91,357.3,2020-07-29 10:30:00,2020-07-29 14:36:00,14760,0.0242073171,1273.8,1273.7,9,73370,8610,CARBON,0,1,0,0,0,0,9,73370,8610,이상없음,0
44,1,44,180.3,2020-04-23 23:04:00,2020-04-24 01:08:00,7440,0.024233871,1285.2,1282.9,8,48580,8000,CARBON,0,1,0,2,16000,8000,6,32580,5430,이상없음,0
45,1,79,132.8,2020-07-02 08:39:00,2020-07-02 10:10:00,5460,0.024322344300000003,1273.2,1273.7,8,48700,6710,ALLOY,1,0,0,0,0,0,8,48700,6710,이상없음,0
46,1,46,112.7,2020-04-26 03:45:00,2020-04-26 05:02:00,4620,0.0243939394,1266.9,1282.4,8,51600,6450,CARBON,0,1,0,0,0,0,8,51600,6450,이상없음,0
47,1,5,289.9,2020-01-22 02:48:00,2020-01-22 06:06:00,11880,0.024402356899999998,1274.3,1280.3,4,30950,9260,ALLOY,1,0,0,4,30950,9260,0,0,0,이상없음,0
48,1,84,55.7,2020-07-15 10:09:00,2020-07-15 10:47:00,2280,0.0244298246,1276.4,1274.1,5,55000,11000,ALLOY,1,0,0,0,0,0,5,55000,11000,이상없음,0
49,1,85,173.1,2020-07-20 23:30:00,2020-07-21 01:27:00,7020,0.0246581197,1274.4,1273.8,7,44940,6420,ALLOY,1,0,0,0,0,0,7,44940,6420,이상없음,0
50,1,24,253.0,2020-03-17 16:39:00,2020-03-17 19:30:00,10260,0.0246588694,1267.7,1284.2,3,23630,13930,CARBON,0,1,0,0,0,0,3,23630,13930,이상없음,0
51,1,101,86.0,2020-08-26 00:06:00,2020-08-26 01:04:00,3480,0.024712643700000002,1278.3,1274.4,10,74850,7550,CARBON,0,1,0,0,0,0,10,74850,7550,이상없음,0
52,1,1,379.7,2020-01-04 02:30:00,2020-01-04 06:43:00,15180,0.0250131752,1272.8,1258.1,8,45820,5970,CARBON,0,1,0,2,10000,5000,6,35820,5970,이상없음,0
53,1,44,312.9,2020-04-24 01:20:00,2020-04-24 04:48:00,12480,0.0250721154,1283.2,1285.4,8,48580,8000,CARBON,0,1,0,2,16000,8000,6,32580,5430,이상없음,0
54,1,21,505.9,2020-03-09 22:35:00,2020-03-10 04:11:00,20160,0.025094246,1264.1,1265.4,7,57050,8250,CARBON,0,1,0,2,15800,7900,5,41250,8250,이상없음,0
55,1,58,282.4,2020-05-27 23:07:00,2020-05-28 02:14:00,11220,0.025169340499999998,1272.4,1286.9,7,52210,15760,CARBON,0,1,0,0,0,0,7,52210,15760,이상없음,0
56,1,50,294.5,2020-04-30 23:55:00,2020-05-01 03:10:00,11700,0.0251709402,1262.1,1286.3,7,50610,7230,CARBON,0,1,0,0,0,0,7,50610,7230,이상없음,0
57,1,30,399.0,2020-03-26 16:23:00,2020-03-26 20:47:00,15840,0.025189393900000003,1284.9,1284.2,4,26700,8500,CARBON,0,1,0,0,0,0,4,26700,8500,이상없음,0
58,1,73,75.9,2020-06-23 20:43:00,2020-06-23 21:33:00,3000,0.0253,1274.4,1273.8,7,41960,15100,ALLOY,1,0,0,6,26860,4480,1,15100,15100,이상없음,0
59,1,34,725.8,2020-04-01 21:58:00,2020-04-02 05:54:00,28560,0.0254131653,1244.9,1246.7,2,19430,10300,SUS,0,0,1,0,0,0,2,19430,10300,초민감,0
60,1,100,1129.9,2020-08-24 14:03:00,2020-08-25 02:24:00,44460,0.025413855200000002,1253.2,1273.0,9,73350,8490,CARBON,0,1,0,0,0,0,9,73350,8490,이상없음,0
61,1,19,94.7,2020-03-06 02:39:00,2020-03-06 03:41:00,3720,0.0254569892,1282.1,1277.8,7,56330,8240,CARBON,0,1,0,0,0,0,7,56330,8240,이상없음,0
62,1,64,81.0,2020-06-09 05:00:00,2020-06-09 05:53:00,3180,0.025471698100000002,1266.3,1282.4,7,91660,15760,CARBON,0,1,0,0,0,0,7,91660,15760,이상없음,0
63,1,41,307.3,2020-04-17 23:42:00,2020-04-18 03:03:00,12060,0.025480928700000002,1272.4,1279.3,10,76350,7950,CARBON,0,1,0,0,0,0,10,76350,7950,이상없음,0
64,1,87,188.1,2020-07-22 18:15:00,2020-07-22 20:18:00,7380,0.0254878049,1253.2,1253.4,10,71480,7660,CARBON,0,1,0,0,0,0,10,71480,7660,이상없음,0
65,1,106,62.0,2020-09-03 14:53:00,2020-09-03 15:33:00,2400,0.0258333333,1274.3,1283.1,5,32690,8650,ALLOY,1,0,0,4,24040,6810,1,8650,8650,이상없음,0
66,1,1,607.4,2020-01-03 18:37:00,2020-01-04 01:08:00,23460,0.0258908781,1271.3,1277.5,8,45820,5970,CARBON,0,1,0,2,10000,5000,6,35820,5970,이상없음,0
67,1,80,83.9,2020-07-06 22:09:00,2020-07-06 23:03:00,3240,0.0258950617,1274.2,1274.0,8,53570,10800,ALLOY,1,0,0,0,0,0,8,53570,10800,이상없음,0
68,1,64,48.3,2020-06-09 04:02:00,2020-06-09 04:33:00,1860,0.0259677419,1268.7,1280.0,7,91660,15760,CARBON,0,1,0,0,0,0,7,91660,15760,이상없음,0
69,1,25,552.8,2020-03-19 21:53:00,2020-03-20 03:47:00,21240,0.026026365299999996,1265.6,1259.5,8,59690,9760,SUS,0,0,1,4,35450,9760,4,24240,6090,이상없음,0
70,1,21,370.9,2020-03-09 18:08:00,2020-03-09 22:05:00,14220,0.0260829817,1248.8,1261.7,7,57050,8250,CARBON,0,1,0,2,15800,7900,5,41250,8250,이상없음,0
71,1,85,73.9,2020-07-20 22:36:00,2020-07-20 23:23:00,2820,0.0262056738,1273.0,1274.1,7,44940,6420,ALLOY,1,0,0,0,0,0,7,44940,6420,이상없음,0
72,1,50,51.9,2020-05-01 04:07:00,2020-05-01 04:40:00,1980,0.0262121212,1263.2,1286.7,7,50610,7230,CARBON,0,1,0,0,0,0,7,50610,7230,이상없음,0
73,1,15,287.4,2020-02-24 22:37:00,2020-02-25 01:39:00,10920,0.0263186813,1260.5,1279.9,10,77900,8030,CARBON,0,1,0,0,0,0,10,77900,8030,이상없음,0
74,1,10,481.9,2020-02-04 20:56:00,2020-02-05 02:01:00,18300,0.0263333333,1270.6,1278.8,6,44590,8000,ALLOY,1,0,0,3,21460,8000,3,23130,7710,이상없음,0
75,1,45,49.1,2020-04-24 22:16:00,2020-04-24 22:47:00,1860,0.0263978495,1262.1,1285.4,5,28290,7250,CARBON,0,1,0,2,12000,7250,3,16290,5430,이상없음,0
76,1,108,99.9,2020-09-07 16:54:00,2020-09-07 17:57:00,3780,0.0264285714,1253.5,1253.9,5,46910,12830,SUS,0,0,1,2,13380,6690,3,33530,12830,이상없음,0
77,1,26,303.0,2020-03-20 20:38:00,2020-03-20 23:49:00,11460,0.026439790600000002,1246.5,1287.5,3,29060,10530,ALLOY,1,0,0,1,8000,8000,2,21060,10530,이상없음,0
78,1,4,204.7,2020-01-20 23:04:00,2020-01-21 01:13:00,7740,0.0264470284,1272.8,1281.5,6,41220,6870,CARBON,0,1,0,0,0,0,6,41220,6870,이상없음,0
79,1,50,155.6,2020-05-01 05:40:00,2020-05-01 07:18:00,5880,0.026462585,1285.8,1287.0,7,50610,7230,CARBON,0,1,0,0,0,0,7,50610,7230,이상없음,0
80,1,64,67.1,2020-06-09 03:09:00,2020-06-09 03:51:00,2520,0.0266269841,1282.4,1279.2,7,91660,15760,CARBON,0,1,0,0,0,0,7,91660,15760,이상없음,0
81,1,4,286.0,2020-01-21 03:04:00,2020-01-21 06:03:00,10740,0.0266294227,1266.6,1283.1,6,41220,6870,CARBON,0,1,0,0,0,0,6,41220,6870,이상없음,0
82,1,106,441.7,2020-09-03 09:58:00,2020-09-03 14:33:00,16500,0.026769697000000002,1277.8,1273.9,5,32690,8650,ALLOY,1,0,0,4,24040,6810,1,8650,8650,이상없음,0
83,1,23,702.6,2020-03-16 10:39:00,2020-03-16 17:53:00,26040,0.026981566800000002,1257.9,1259.4,9,50130,5570,CARBON,0,1,0,0,0,0,9,50130,5570,이상없음,0
84,1,2,292.1,2020-01-06 15:06:00,2020-01-06 18:06:00,10800,0.027046296299999998,649.1,660.3,7,46110,7960,CARBON,0,1,0,2,10000,5000,5,36110,7960,이상없음,0
85,1,68,641.2,2020-06-12 20:42:00,2020-06-13 03:17:00,23700,0.0270548523,1277.8,1286.4,7,38130,6130,CARBON,0,1,0,3,14070,4690,4,24060,6130,이상없음,0
86,1,38,308.9,2020-04-15 03:01:00,2020-04-15 06:11:00,11400,0.0270964912,1281.7,1284.2,5,43130,12410,ALLOY,1,0,0,3,31830,12410,2,11300,6050,이상없음,0
87,1,50,57.1,2020-05-01 04:51:00,2020-05-01 05:26:00,2100,0.0271904762,1263.2,1287.0,7,50610,7230,CARBON,0,1,0,0,0,0,7,50610,7230,이상없음,0
88,1,70,207.4,2020-06-17 02:43:00,2020-06-17 04:50:00,7620,0.027217847799999997,1273.8,1286.4,6,52120,10000,CARBON,0,1,0,2,20000,10000,4,32120,8030,이상없음,0
89,1,60,454.0,2020-05-30 02:16:00,2020-05-30 06:54:00,16680,0.0272182254,1289.0,1287.5,5,45230,10300,CARBON,0,1,0,0,0,0,5,45230,10300,이상없음,0
90,1,58,104.7,2020-05-27 17:06:00,2020-05-27 18:10:00,3840,0.027265625,1268.4,1288.6,7,52210,15760,CARBON,0,1,0,0,0,0,7,52210,15760,이상없음,0
91,1,49,320.7,2020-04-30 02:50:00,2020-04-30 06:06:00,11760,0.0272704082,1286.1,1286.5,9,55650,8960,ALLOY,1,0,0,2,17920,8960,7,37730,5390,이상없음,0
92,1,61,341.1,2020-06-01 09:32:00,2020-06-01 13:00:00,12480,0.027331730800000002,1285.5,1281.4,5,69060,15660,CARBON,0,1,0,0,0,0,5,69060,15660,이상없음,0
93,1,33,131.2,2020-04-01 01:25:00,2020-04-01 02:45:00,4800,0.027333333300000002,1282.5,1278.1,5,58640,14100,ALLOY,1,0,0,5,58640,14100,0,0,0,이상없음,0
94,1,63,261.1,2020-06-05 15:24:00,2020-06-05 18:02:00,9480,0.0275421941,1284.7,1287.7,7,48770,8030,CARBON,0,1,0,0,0,0,7,48770,8030,이상없음,0
95,1,24,76.3,2020-03-18 02:16:00,2020-03-18 03:02:00,2760,0.0276449275,1274.1,1285.1,3,23630,13930,CARBON,0,1,0,0,0,0,3,23630,13930,이상없음,0
96,1,29,181.0,2020-03-25 20:56:00,2020-03-25 22:45:00,6540,0.027675841,1269.9,1285.9,4,31150,9310,CARBON,0,1,0,0,0,0,4,31150,9310,이상없음,0
97,1,82,69.9,2020-07-10 20:58:00,2020-07-10 21:40:00,2520,0.0277380952,1278.9,1274.5,4,30040,7810,CARBON,0,1,0,0,0,0,4,30040,7810,이상없음,0
98,1,62,211.6,2020-06-04 17:12:00,2020-06-04 19:19:00,7620,0.027769028900000003,1274.6,1287.4,5,37780,12000,CARBON,0,1,0,2,21130,12000,3,16650,5550,이상없음,0
99,1,80,90.4,2020-07-06 21:05:00,2020-07-06 21:59:00,3240,0.027901234599999998,1276.2,1273.7,8,53570,10800,ALLOY,1,0,0,0,0,0,8,53570,10800,이상없음,0
100,1,33,1078.8,2020-03-31 14:27:00,2020-04-01 01:09:00,38520,0.0280062305,1263.9,1278.0,5,58640,14100,ALLOY,1,0,0,5,58640,14100,0,0,0,이상없음,0
101,1,17,1805.8,2020-03-02 10:59:00,2020-03-03 04:48:00,64140,0.028154038,1253.5,1258.5,7,60550,8650,CARBON,0,1,0,0,0,0,7,60550,8650,이상없음,0
102,1,17,123.6,2020-03-03 05:01:00,2020-03-03 06:14:00,4380,0.0282191781,1263.6,1287.4,7,60550,8650,CARBON,0,1,0,0,0,0,7,60550,8650,이상없음,0
103,1,55,71.4,2020-05-14 05:48:00,2020-05-14 06:30:00,2520,0.0283333333,1284.5,1284.6,4,46160,11920,CARBON,0,1,0,0,0,0,4,46160,11920,이상없음,0
104,1,4,642.7,2020-01-20 16:37:00,2020-01-20 22:55:00,22680,0.0283377425,1252.9,1281.2,6,41220,6870,CARBON,0,1,0,0,0,0,6,41220,6870,이상없음,0
105,1,29,395.6,2020-03-25 16:25:00,2020-03-25 20:17:00,13920,0.0284195402,1268.2,1289.0,4,31150,9310,CARBON,0,1,0,0,0,0,4,31150,9310,이상없음,0
106,1,8,252.9,2020-02-03 23:56:00,2020-02-04 02:24:00,8880,0.0284797297,1280.3,1278.4,2,16660,14150,CARBON,0,1,0,0,0,0,2,16660,14150,이상없음,0
107,1,91,352.8,2020-07-29 06:26:00,2020-07-29 09:52:00,12360,0.0285436893,1258.7,1273.5,9,73370,8610,CARBON,0,1,0,0,0,0,9,73370,8610,이상없음,0
108,1,32,797.5,2020-03-29 13:10:00,2020-03-29 20:54:00,27840,0.0286458333,854.1,852.4,5,45550,10300,SUS,0,0,1,0,0,0,5,45550,10300,초민감,0
109,1,32,55.0,2020-03-31 03:30:00,2020-03-31 04:02:00,1920,0.0286458333,1282.6,1288.3,5,45550,10300,SUS,0,0,1,0,0,0,5,45550,10300,초민감,0
110,1,47,89.4,2020-04-27 17:06:00,2020-04-27 17:58:00,3120,0.028653846200000003,1287.1,1287.0,9,50580,5620,CARBON,0,1,0,0,0,0,9,50580,5620,이상없음,0
111,1,58,67.5,2020-05-28 02:41:00,2020-05-28 03:20:00,2340,0.0288461538,1275.0,1287.7,7,52210,15760,CARBON,0,1,0,0,0,0,7,52210,15760,이상없음,0
112,1,32,60.6,2020-03-31 04:53:00,2020-03-31 05:28:00,2100,0.0288571429,1268.8,1288.3,5,45550,10300,SUS,0,0,1,0,0,0,5,45550,10300,초민감,0
113,1,69,74.5,2020-06-16 04:07:00,2020-06-16 04:50:00,2580,0.028875968999999998,1268.2,1288.6,5,27050,5570,ALLOY,1,0,0,5,27050,5570,0,0,0,이상없음,0
114,1,28,959.3,2020-03-24 10:57:00,2020-03-24 20:10:00,33180,0.0289119952,1247.8,1284.8,8,62880,8030,ALLOY,1,0,0,2,15120,7560,6,47760,8030,이상없음,0
115,1,51,241.4,2020-05-06 23:27:00,2020-05-07 01:46:00,8340,0.028944844100000002,1254.8,1267.8,8,48400,6050,SUS,0,0,1,0,0,0,8,48400,6050,이상없음,0
116,1,58,198.3,2020-05-27 18:28:00,2020-05-27 20:22:00,6840,0.028991228100000002,1285.6,1286.1,7,52210,15760,CARBON,0,1,0,0,0,0,7,52210,15760,이상없음,0
117,1,69,67.9,2020-06-16 05:05:00,2020-06-16 05:44:00,2340,0.029017094,1267.1,1288.6,5,27050,5570,ALLOY,1,0,0,5,27050,5570,0,0,0,이상없음,0
118,1,55,303.2,2020-05-13 15:06:00,2020-05-13 17:59:00,10380,0.0292100193,1279.6,1288.0,4,46160,11920,CARBON,0,1,0,0,0,0,4,46160,11920,이상없음,0
119,1,27,66.6,2020-03-23 21:46:00,2020-03-23 22:24:00,2280,0.029210526299999998,1286.5,1286.7,4,43730,13930,CARBON,0,1,0,1,9200,9200,3,34530,13930,이상없음,0
120,1,15,180.9,2020-02-25 03:20:00,2020-02-25 05:03:00,6180,0.0292718447,1263.8,1285.4,10,77900,8030,CARBON,0,1,0,0,0,0,10,77900,8030,이상없음,0
121,1,85,77.3,2020-07-20 21:41:00,2020-07-20 22:25:00,2640,0.029280302999999997,1276.0,1274.2,7,44940,6420,ALLOY,1,0,0,0,0,0,7,44940,6420,이상없음,0
122,1,7,70.4,2020-01-30 15:59:00,2020-01-30 16:39:00,2400,0.0293333333,1282.7,1285.2,6,36360,6060,CARBON,0,1,0,0,0,0,6,36360,6060,이상없음,0
123,1,27,148.2,2020-03-23 18:56:00,2020-03-23 20:20:00,5040,0.0294047619,1285.9,1285.3,4,43730,13930,CARBON,0,1,0,1,9200,9200,3,34530,13930,이상없음,0
124,1,55,462.6,2020-05-13 21:53:00,2020-05-14 02:15:00,15720,0.029427480899999997,1277.9,1283.6,4,46160,11920,CARBON,0,1,0,0,0,0,4,46160,11920,이상없음,0
125,1,62,752.9,2020-06-04 09:50:00,2020-06-04 16:55:00,25500,0.0295254902,1287.5,1287.5,5,37780,12000,CARBON,0,1,0,2,21130,12000,3,16650,5550,이상없음,0
