,가열로번호,cycle,에너지,시작시간,종료시간,시간(총),eps,시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
50,2,45,845.0,2020-03-10 09:10:00,2020-03-10 14:59:00,20940,0.040353390600000004,1273.8,1273.8,4,36300,11000,ALLOY,1,0,0,1,3300,3300,3,33000,11000,이상없음,0
51,2,145,546.4,2020-08-28 22:24:00,2020-08-29 02:09:00,13500,0.0404740741,1292.6,1275.7,6,38340,10000,ALLOY,1,0,0,6,38340,10000,0,0,0,이상없음,0
52,2,64,158.2,2020-04-10 05:30:00,2020-04-10 06:35:00,3900,0.0405641026,1272.0,1274.0,4,33200,8600,CARBON,0,1,0,2,16000,8000,2,17200,8600,이상없음,0
53,2,64,104.8,2020-04-10 04:26:00,2020-04-10 05:09:00,2580,0.040620155,1275.2,1275.2,4,33200,8600,CARBON,0,1,0,2,16000,8000,2,17200,8600,이상없음,0
54,2,71,399.8,2020-04-21 22:26:00,2020-04-22 01:10:00,9840,0.040630081299999996,1269.8,1273.7,10,62920,7800,CARBON,0,1,0,0,0,0,10,62920,7800,이상없음,0
55,2,112,573.4,2020-06-24 10:39:00,2020-06-24 14:34:00,14100,0.0406666667,1277.7,1277.7,10,90060,13350,CARBON,0,1,0,0,0,0,10,90060,13350,이상없음,0
56,2,78,610.2,2020-04-29 07:07:00,2020-04-29 11:17:00,15000,0.04068,1261.7,1274.9,4,64000,16000,CARBON,0,1,0,4,64000,16000,0,0,0,이상없음,0
57,2,122,490.8,2020-07-14 01:27:00,2020-07-14 04:48:00,12060,0.0406965174,1287.6,1273.8,6,49180,10700,CARBON,0,1,0,0,0,0,6,49180,10700,이상없음,0
58,2,79,163.7,2020-04-30 11:52:00,2020-04-30 12:59:00,4020,0.040721393,1290.2,1274.2,8,77200,9650,CARBON,0,1,0,0,0,0,8,77200,9650,이상없음,0
59,2,109,105.2,2020-06-19 13:15:00,2020-06-19 13:58:00,2580,0.0407751938,1294.8,1275.8,10,94000,19350,CARBON,0,1,0,0,0,0,10,94000,19350,이상없음,0
60,2,163,169.1,2020-09-23 12:05:00,2020-09-23 13:14:00,4140,0.0408454106,1272.9,1276.9,8,66600,8690,CARBON,0,1,0,0,0,0,8,66600,8690,이상없음,0
61,2,4,223.2,2020-01-08 23:27:00,2020-01-09 00:58:00,5460,0.040879120899999996,1292.4,1272.2,7,90980,21600,ALLOY,1,0,0,4,33430,8960,3,57550,21600,이상없음,0
62,2,23,510.4,2020-02-08 03:53:00,2020-02-08 07:21:00,12480,0.0408974359,1235.2,1232.8,11,89970,9970,CARBON,0,1,0,0,0,0,11,89970,9970,이상없음,0
63,2,64,383.0,2020-04-09 15:55:00,2020-04-09 18:31:00,9360,0.040918803399999995,1283.6,1274.0,4,33200,8600,CARBON,0,1,0,2,16000,8000,2,17200,8600,이상없음,0
64,2,153,243.4,2020-09-09 23:16:00,2020-09-10 00:55:00,5940,0.040976431,1292.8,1276.2,7,100450,14350,ALLOY,1,0,0,0,0,0,7,100450,14350,이상없음,0
65,2,92,373.9,2020-05-26 03:41:00,2020-05-26 06:13:00,9120,0.040997807000000004,1290.4,1274.8,11,70450,12650,CARBON,0,1,0,1,5000,5000,10,65450,12650,이상없음,0
66,2,108,334.9,2020-06-18 10:39:00,2020-06-18 12:55:00,8160,0.0410416667,1271.4,1256.3,6,87600,18100,ALLOY,1,0,0,0,0,0,6,87600,18100,이상없음,0
67,2,136,258.6,2020-08-15 00:00:00,2020-08-15 01:45:00,6300,0.041047619,1260.4,1225.4,7,102200,14600,ALLOY,1,0,0,0,0,0,7,102200,14600,이상없음,0
68,2,35,2021.1,2020-02-25 01:45:00,2020-02-25 15:25:00,49200,0.0410792683,1252.9,1273.7,5,45500,13380,CARBON,0,1,0,0,0,0,5,45500,13380,이상없음,0
69,2,10,536.0,2020-01-16 11:44:00,2020-01-16 15:21:00,13020,0.041167434700000005,1270.0,1273.5,7,94380,13500,ALLOY,1,0,0,0,0,0,7,94380,13500,이상없음,0
70,2,32,437.6,2020-02-20 17:21:00,2020-02-20 20:18:00,10620,0.0412052731,1272.6,1253.8,7,89260,13480,ALLOY,1,0,0,0,0,0,7,89260,13480,이상없음,0
71,2,109,953.7,2020-06-19 03:26:00,2020-06-19 09:51:00,23100,0.041285714300000005,1275.0,1275.7,10,94000,19350,CARBON,0,1,0,0,0,0,10,94000,19350,이상없음,0
72,2,103,340.0,2020-06-10 06:15:00,2020-06-10 08:32:00,8220,0.0413625304,1259.2,1257.4,6,87600,14600,ALLOY,1,0,0,0,0,0,6,87600,14600,이상없음,0
73,2,149,194.3,2020-09-03 11:35:00,2020-09-03 12:53:00,4680,0.041517094,1278.3,1275.8,10,82520,8690,CARBON,0,1,0,0,0,0,10,82520,8690,이상없음,0
74,2,113,354.0,2020-06-26 23:38:00,2020-06-27 02:00:00,8520,0.041549295800000004,1293.9,1274.8,9,73250,10770,CARBON,0,1,0,0,0,0,9,73250,10770,이상없음,0
75,2,56,439.4,2020-03-30 11:26:00,2020-03-30 14:22:00,10560,0.0416098485,1251.8,1255.0,7,81330,19100,CARBON,0,1,0,1,8000,8000,6,73330,19100,이상없음,0
76,2,58,1931.2,2020-04-01 07:18:00,2020-04-01 20:09:00,46260,0.0417466494,1262.8,1274.7,8,118300,15100,ALLOY,1,0,0,1,14100,14100,7,104200,15100,이상없음,0
77,2,69,626.7,2020-04-17 23:28:00,2020-04-18 03:38:00,15000,0.04178,1274.6,1273.7,12,106160,14550,CARBON,0,1,0,1,5000,5000,11,101160,14550,이상없음,0
78,2,100,549.9,2020-06-06 00:08:00,2020-06-06 03:47:00,13140,0.0418493151,1292.6,1274.9,7,65210,15660,CARBON,0,1,0,3,14070,4690,4,51140,15660,이상없음,0
79,2,8,233.9,2020-01-14 09:36:00,2020-01-14 11:09:00,5580,0.0419175627,1272.3,1273.8,3,51050,20350,ALLOY,1,0,0,2,30700,15350,1,20350,20350,이상없음,0
80,2,64,219.5,2020-04-09 20:24:00,2020-04-09 21:51:00,5220,0.0420498084,1268.0,1274.4,4,33200,8600,CARBON,0,1,0,2,16000,8000,2,17200,8600,이상없음,0
81,2,121,262.6,2020-07-10 13:48:00,2020-07-10 15:32:00,6240,0.0420833333,1276.0,1276.5,7,53360,8510,CARBON,0,1,0,0,0,0,7,53360,8510,이상없음,0
82,2,124,242.5,2020-07-16 03:19:00,2020-07-16 04:55:00,5760,0.042100694400000006,1281.1,1275.7,8,78696,9837,ALLOY,1,0,0,0,0,0,8,78696,9837,이상없음,0
83,2,9,374.2,2020-01-15 04:28:00,2020-01-15 06:56:00,8880,0.0421396396,1272.0,1254.8,7,94360,13480,ALLOY,1,0,0,0,0,0,7,94360,13480,이상없음,0
84,2,44,639.7,2020-03-09 08:49:00,2020-03-09 13:02:00,15180,0.042140975,1276.5,1273.5,11,96380,14270,CARBON,0,1,0,1,7900,7900,10,88480,14270,이상없음,0
85,2,77,278.2,2020-04-28 16:25:00,2020-04-28 18:15:00,6600,0.042151515199999996,1274.4,1274.2,6,59320,13850,CARBON,0,1,0,0,0,0,6,59320,13850,이상없음,0
86,2,115,146.7,2020-07-02 03:54:00,2020-07-02 04:52:00,3480,0.0421551724,1266.6,1255.4,7,81200,14600,ALLOY,1,0,0,0,0,0,7,81200,14600,이상없음,0
87,2,23,867.6,2020-02-07 21:12:00,2020-02-08 02:55:00,20580,0.042157434400000006,1242.7,1234.1,11,89970,9970,CARBON,0,1,0,0,0,0,11,89970,9970,이상없음,0
88,2,109,476.7,2020-06-18 23:39:00,2020-06-19 02:47:00,11280,0.0422606383,1276.2,1256.6,10,94000,19350,CARBON,0,1,0,0,0,0,10,94000,19350,이상없음,0
89,2,36,781.4,2020-02-26 15:03:00,2020-02-26 20:11:00,18480,0.04228354980000001,1270.8,1252.6,8,130300,20600,ALLOY,1,0,0,2,41200,20600,6,89100,14850,이상없음,0
90,2,63,1987.8,2020-04-08 07:10:00,2020-04-08 20:13:00,46980,0.042311622,1265.9,1254.9,5,78190,20350,CARBON,0,1,0,2,20640,10320,3,57550,20350,이상없음,0
91,2,33,567.1,2020-02-21 23:57:00,2020-02-22 03:40:00,13380,0.0423841555,1272.7,1272.3,10,87010,14270,SUS,0,0,1,0,0,0,10,87010,14270,이상없음,0
92,2,30,78.9,2020-02-19 02:41:00,2020-02-19 03:12:00,1860,0.0424193548,1285.0,1273.3,8,63760,10300,ALLOY,1,0,0,6,47700,10300,2,16060,8030,이상없음,0
93,2,74,168.0,2020-04-25 14:33:00,2020-04-25 15:39:00,3960,0.0424242424,1189.8,1176.4,2,32700,16350,SUS,0,0,1,0,0,0,2,32700,16350,이상없음,0
94,2,32,326.1,2020-02-21 04:07:00,2020-02-21 06:15:00,7680,0.0424609375,1291.7,1274.2,7,89260,13480,ALLOY,1,0,0,0,0,0,7,89260,13480,이상없음,0
95,2,158,110.1,2020-09-16 13:16:00,2020-09-16 13:59:00,2580,0.04267441860000001,1292.4,1274.9,7,117990,19350,ALLOY,1,0,0,0,0,0,7,117990,19350,이상없음,0
96,2,92,425.1,2020-05-25 16:00:00,2020-05-25 18:46:00,9960,0.0426807229,1261.6,1274.7,11,70450,12650,CARBON,0,1,0,1,5000,5000,10,65450,12650,이상없음,0
97,2,109,105.0,2020-06-19 14:24:00,2020-06-19 15:05:00,2460,0.0426829268,1281.3,1276.2,10,94000,19350,CARBON,0,1,0,0,0,0,10,94000,19350,이상없음,0
98,2,12,1431.9,2020-01-20 10:51:00,2020-01-20 20:10:00,33540,0.042692307699999994,1262.9,1254.3,9,74080,14500,CARBON,0,1,0,2,10000,5000,7,64080,14500,이상없음,0
99,2,4,151.2,2020-01-08 20:37:00,2020-01-08 21:36:00,3540,0.04271186440000001,1279.5,1273.1,7,90980,21600,ALLOY,1,0,0,4,33430,8960,3,57550,21600,이상없음,0
100,2,42,171.8,2020-03-05 23:55:00,2020-03-06 01:02:00,4020,0.0427363184,1269.2,1273.1,8,96460,13480,CARBON,0,1,0,0,0,0,8,96460,13480,이상없음,0
101,2,56,143.9,2020-03-30 14:49:00,2020-03-30 15:45:00,3360,0.042827381,1252.4,1254.8,7,81330,19100,CARBON,0,1,0,1,8000,8000,6,73330,19100,이상없음,0
102,2,63,360.2,2020-04-08 23:08:00,2020-04-09 01:28:00,8400,0.042880952400000005,1277.4,1273.3,5,78190,20350,CARBON,0,1,0,2,20640,10320,3,57550,20350,이상없음,0
103,2,96,229.0,2020-05-29 23:19:00,2020-05-30 00:48:00,5340,0.0428838951,1273.1,1274.6,9,45760,5650,CARBON,0,1,0,2,10000,5000,7,35760,5650,이상없음,0
104,2,115,1702.8,2020-07-01 16:03:00,2020-07-02 03:03:00,39600,0.043,1260.2,1256.1,7,81200,14600,ALLOY,1,0,0,0,0,0,7,81200,14600,이상없음,0
105,2,85,224.7,2020-05-13 23:35:00,2020-05-14 01:02:00,5220,0.043045977,1277.5,1276.9,7,80790,15660,CARBON,0,1,0,0,0,0,7,80790,15660,이상없음,0
106,2,7,749.4,2020-01-12 06:28:00,2020-01-12 11:18:00,17400,0.0430689655,803.9,804.8,10,83640,9160,CARBON,0,1,0,0,0,0,10,83640,9160,이상없음,0
107,2,71,145.1,2020-04-22 02:03:00,2020-04-22 02:59:00,3360,0.0431845238,1272.5,1275.3,10,62920,7800,CARBON,0,1,0,0,0,0,10,62920,7800,이상없음,0
108,2,57,1642.3,2020-03-31 10:01:00,2020-03-31 20:34:00,37980,0.0432411796,1253.8,1272.3,7,103950,14850,ALLOY,1,0,0,0,0,0,7,103950,14850,이상없음,0
109,2,64,101.2,2020-04-10 03:28:00,2020-04-10 04:07:00,2340,0.0432478632,1278.3,1274.6,4,33200,8600,CARBON,0,1,0,2,16000,8000,2,17200,8600,이상없음,0
110,2,45,605.4,2020-03-10 04:26:00,2020-03-10 08:19:00,13980,0.043304721,1271.3,1276.2,4,36300,11000,ALLOY,1,0,0,1,3300,3300,3,33000,11000,이상없음,0
111,2,92,182.2,2020-05-26 02:07:00,2020-05-26 03:17:00,4200,0.0433809524,1291.2,1275.2,11,70450,12650,CARBON,0,1,0,1,5000,5000,10,65450,12650,이상없음,0
112,2,144,328.8,2020-08-27 23:33:00,2020-08-28 01:39:00,7560,0.0434920635,1283.3,1276.4,11,124200,13480,CARBON,0,1,0,0,0,0,11,124200,13480,이상없음,0
113,2,108,86.4,2020-06-18 09:43:00,2020-06-18 10:16:00,1980,0.043636363600000005,1274.0,1256.3,6,87600,18100,ALLOY,1,0,0,0,0,0,6,87600,18100,이상없음,0
114,2,74,592.3,2020-04-25 17:06:00,2020-04-25 20:52:00,13560,0.04367994099999999,1191.3,1175.4,2,32700,16350,SUS,0,0,1,0,0,0,2,32700,16350,이상없음,0
115,2,74,500.7,2020-04-25 10:59:00,2020-04-25 14:10:00,11460,0.043691099500000004,1194.0,1174.8,2,32700,16350,SUS,0,0,1,0,0,0,2,32700,16350,이상없음,0
116,2,58,97.2,2020-04-01 20:36:00,2020-04-01 21:13:00,2220,0.0437837838,1272.0,1274.5,8,118300,15100,ALLOY,1,0,0,1,14100,14100,7,104200,15100,이상없음,0
117,2,158,231.6,2020-09-16 11:31:00,2020-09-16 12:59:00,5280,0.043863636399999996,1289.8,1275.5,7,117990,19350,ALLOY,1,0,0,0,0,0,7,117990,19350,이상없음,0
118,2,28,216.8,2020-02-15 00:00:00,2020-02-15 01:22:00,4920,0.0440650407,1293.8,1273.3,12,85300,7350,CARBON,0,1,0,0,0,0,12,85300,7350,이상없음,0
119,2,67,484.2,2020-04-15 23:16:00,2020-04-16 02:19:00,10980,0.044098360700000006,1286.7,1273.3,7,94360,13480,ALLOY,1,0,0,0,0,0,7,94360,13480,이상없음,0
120,2,86,1250.8,2020-05-14 14:16:00,2020-05-14 22:08:00,28320,0.0441666667,1261.9,1273.7,7,86770,15760,CARBON,0,1,0,0,0,0,7,86770,15760,이상없음,0
121,2,27,127.5,2020-02-13 21:00:00,2020-02-13 21:48:00,2880,0.0442708333,1293.4,1274.7,6,109600,19350,CARBON,0,1,0,5,94000,19350,1,15600,15600,이상없음,0
122,2,93,140.8,2020-05-26 23:59:00,2020-05-27 00:52:00,3180,0.0442767296,1294.4,1275.9,7,46890,12830,CARBON,0,1,0,5,30540,7380,2,16350,12830,이상없음,0
123,2,56,210.5,2020-03-30 23:43:00,2020-03-31 01:02:00,4740,0.0444092827,1268.9,1264.7,7,81330,19100,CARBON,0,1,0,1,8000,8000,6,73330,19100,이상없음,0
124,2,125,178.6,2020-07-17 03:56:00,2020-07-17 05:03:00,4020,0.0444278607,1290.7,1275.0,7,94360,13480,ALLOY,1,0,0,0,0,0,7,94360,13480,이상없음,0
125,2,20,2372.7,2020-02-03 22:49:00,2020-02-04 13:39:00,53400,0.044432584299999994,1254.6,1255.8,6,48660,11300,CARBON,0,1,0,2,13140,6570,4,35520,11300,이상없음,0
126,2,103,2600.0,2020-06-10 16:38:00,2020-06-11 08:53:00,58500,0.044444444400000005,1261.4,1257.4,6,87600,14600,ALLOY,1,0,0,0,0,0,6,87600,14600,이상없음,0
127,2,83,216.2,2020-05-11 19:43:00,2020-05-11 21:04:00,4860,0.0444855967,1281.4,1275.1,7,73400,15660,CARBON,0,1,0,0,0,0,7,73400,15660,이상없음,0
128,2,39,379.2,2020-03-02 13:52:00,2020-03-02 16:14:00,8520,0.04450704230000001,1269.7,1274.5,6,54140,9410,CARBON,0,1,0,2,16980,8490,4,37160,9410,이상없음,0
129,2,13,93.5,2020-01-21 20:45:00,2020-01-21 21:20:00,2100,0.044523809500000004,1271.2,1274.4,8,116880,14850,ALLOY,1,0,0,0,0,0,8,116880,14850,이상없음,0
130,2,20,133.6,2020-02-04 17:05:00,2020-02-04 17:55:00,3000,0.0445333333,1255.4,1253.0,6,48660,11300,CARBON,0,1,0,2,13140,6570,4,35520,11300,이상없음,0
131,2,103,120.6,2020-06-10 09:33:00,2020-06-10 10:18:00,2700,0.044666666699999996,1274.0,1253.7,6,87600,14600,ALLOY,1,0,0,0,0,0,6,87600,14600,이상없음,0
132,2,26,308.3,2020-02-12 23:33:00,2020-02-13 01:28:00,6900,0.0446811594,1274.3,1255.0,8,108300,14850,ALLOY,1,0,0,2,19200,9600,6,89100,14850,이상없음,0
133,2,121,187.7,2020-07-10 12:00:00,2020-07-10 13:10:00,4200,0.0446904762,1290.4,1277.6,7,53360,8510,CARBON,0,1,0,0,0,0,7,53360,8510,이상없음,0
134,2,20,180.1,2020-02-04 14:21:00,2020-02-04 15:28:00,4020,0.044800995,1267.2,1255.0,6,48660,11300,CARBON,0,1,0,2,13140,6570,4,35520,11300,이상없음,0
135,2,40,255.6,2020-03-03 23:23:00,2020-03-04 00:58:00,5700,0.044842105300000004,1291.9,1275.1,7,103950,14850,ALLOY,1,0,0,0,0,0,7,103950,14850,이상없음,0
136,2,155,548.2,2020-09-11 09:33:00,2020-09-11 12:56:00,12180,0.045008210199999996,1262.7,1254.9,3,29460,9820,ALLOY,1,0,0,3,29460,9820,0,0,0,이상없음,0
137,2,80,140.5,2020-05-06 12:10:00,2020-05-06 13:02:00,3120,0.0450320513,1286.7,1274.7,7,64150,9850,CARBON,0,1,0,0,0,0,7,64150,9850,이상없음,0
138,2,101,381.0,2020-06-08 11:00:00,2020-06-08 13:21:00,8460,0.045035461,1284.9,1277.2,9,88160,15660,CARBON,0,1,0,0,0,0,9,88160,15660,이상없음,0
139,2,39,359.7,2020-03-02 18:49:00,2020-03-02 21:02:00,7980,0.045075187999999995,1277.9,1273.6,6,54140,9410,CARBON,0,1,0,2,16980,8490,4,37160,9410,이상없음,0
