,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,41.727691650390625,44.23954679545236
1,26.925640106201172,50.04208456234981
2,15.857768058776855,29.714926881648957
3,28.504783630371094,42.85545068153531
4,42.490657806396484,37.98983730031888
5,23.15831184387207,31.077342303927868
6,34.9210319519043,43.20019894709364
7,34.105224609375,50.79733392949307
8,32.81021499633789,48.85619100610191
9,25.01327133178711,88.96427334143132
average,30.55145959854126,46.77371857493531
