,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,3.5099754333496094,21.76355051048336,4.6048150062561035,24.45657890516436
1,9.465361595153809,30.713151954221374,4.483994960784912,31.638121240771937
2,20.114336013793945,39.80601229107829,20.752717971801758,36.27199380529543
3,5.321213245391846,20.923916660049304,3.6167755126953125,25.643044985016004
4,13.063215255737305,30.888456196344883,13.289307594299316,29.961369322822556
5,6.4172210693359375,22.052025279320414,5.397567272186279,23.07894696239788
6,15.706299781799316,63.578887979935516,22.000286102294922,60.366931897475915
7,11.343133926391602,58.712153752310556,17.525161743164062,68.75500335682312
8,6.8568925857543945,33.367187910697524,5.868188381195068,46.24020467417585
9,15.978191375732422,27.14755236992622,11.064176559448242,27.49367215555079
average,10.777584028244018,34.895289490436745,10.860299110412598,37.39058673054938
