,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,42.26319122314453,28.107970891337743,47.20576858520508,27.715627465350774
1,107.07257843017578,40.537282223237284,110.75202941894531,42.3484524366402
2,105.57178497314453,22.781172742188467,74.0984115600586,22.019496968234275
3,39.20814514160156,30.269342434697077,33.72798538208008,30.64161195308166
4,96.10221862792969,36.3624979359819,78.76238250732422,35.94212847895166
5,57.35783767700195,40.93470010490542,82.43306732177734,41.21413131248951
6,44.01059341430664,36.14389911109339,71.74723052978516,36.119377138784266
7,77.81836700439453,21.415767582969877,49.078617095947266,20.80811630908902
8,39.53943634033203,25.94174379784552,35.1804313659668,26.00797475123846
9,79.39469909667969,36.64694194188986,67.04679870605469,36.69927756773285
average,68.8338851928711,31.914131876614654,65.00327224731446,31.95161943815927
