,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,27.735586166381836,25.76354679802956,14.0623779296875,25.763546798029545
1,16.957136154174805,20.075458453979117,45.64109420776367,20.075458453979117
2,1171.5660400390625,21.552197802197796,1312.4443359375,21.55219780219781
3,95.14544677734375,10.404433352906635,154.91717529296875,10.404433352906635
4,800.5987548828125,38.26812555260831,49.29434585571289,38.26812555260831
5,34.074066162109375,20.075458453979117,36.457183837890625,20.075458453979117
6,938.22119140625,25.365321701199562,67.9651870727539,17.27008360596146
7,47.46889877319336,25.76354679802956,14.687599182128906,25.763546798029545
8,83.57453155517578,10.404433352906635,109.05973815917969,10.404433352906635
9,757.0875244140625,25.365321701199562,60.623878479003906,17.27008360596146
average,397.24291763305666,22.303784396703588,186.515291595459,20.684736777655964
