,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,평균온도,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,1,63.3,2020-04-26 08:08:00,2020-04-26 09:47:00,5940.0,659.9,659.9,9,50580.0,5620,CARBON,0,1,0,28.0,,0,0.0,0,9,50580.0,5620,이상없음,0
1,1,216.6,2020-06-28 05:14:00,2020-06-28 07:45:00,9060.0,711.6,707.0,4,28320.0,8520,ALLOY,1,0,0,56.0,,4,28320.0,8520,0,0.0,0,이상없음,0
2,1,1841.0,2020-03-04 07:32:00,2020-03-04 20:11:00,45540.0,1258.9,1265.0,4,32960.0,8240,CARBON,0,1,0,1.0,1257.5400657894736,0,0.0,0,4,32960.0,8240,이상없음,0
3,1,874.7000000001863,2020-03-04 20:25:00,2020-03-05 04:35:00,29400.0,1264.7,1284.8,4,32960.0,8240,CARBON,0,1,0,1.0,1278.923421588595,0,0.0,0,4,32960.0,8240,이상없음,0
4,1,94.7000000001863,2020-03-06 02:39:00,2020-03-06 03:41:00,3720.0,1282.1,1277.8,7,56330.0,8240,CARBON,0,1,0,2.0,1273.2714285714285,0,0.0,0,7,56330.0,8240,이상없음,0
5,1,116.8999999994412,2020-03-06 04:53:00,2020-03-06 06:15:00,4920.0,1283.0,1281.1,7,56330.0,8240,CARBON,0,1,0,2.0,1275.5614457831325,0,0.0,0,7,56330.0,8240,이상없음,0
6,1,373.5,2020-03-09 08:55:00,2020-03-09 11:27:00,9120.0,1259.2,1264.0,7,57050.0,8250,CARBON,0,1,0,4.0,1252.9588235294118,2,15800.0,7900,5,41250.0,8250,이상없음,0
7,1,627.3000000007453,2020-03-09 12:02:00,2020-03-09 17:53:00,21060.0,1247.1,1262.4,7,57050.0,8250,CARBON,0,1,0,4.0,1256.3139204545455,2,15800.0,7900,5,41250.0,8250,이상없음,0
8,1,370.8999999994412,2020-03-09 18:08:00,2020-03-09 22:05:00,14220.0,1248.8,1261.7,7,57050.0,8250,CARBON,0,1,0,4.0,1257.1613445378146,2,15800.0,7900,5,41250.0,8250,이상없음,0
9,1,505.9000000003725,2020-03-09 22:35:00,2020-03-10 04:11:00,20160.0,1264.1,1265.4,7,57050.0,8250,CARBON,0,1,0,4.0,1256.1780415430267,2,15800.0,7900,5,41250.0,8250,이상없음,0
10,1,2020.7000000001865,2020-03-10 09:08:00,2020-03-11 02:53:00,63900.0,1253.6,1262.5,6,39795.0,8611,CARBON,0,1,0,5.0,1255.6554409005628,1,7820.0,7820,5,31975.0,8611,이상없음,0
11,1,702.6000000005588,2020-03-16 10:39:00,2020-03-16 17:53:00,26040.0,1257.9,1259.4,9,50130.0,5570,CARBON,0,1,0,6.0,1255.8763218390804,0,0.0,0,9,50130.0,5570,이상없음,0
12,1,656.7000000001863,2020-03-16 18:11:00,2020-03-17 01:45:00,27240.0,1262.0,1283.0,9,50130.0,5570,CARBON,0,1,0,6.0,1255.3272527472525,0,0.0,0,9,50130.0,5570,이상없음,0
13,1,290.0,2020-03-17 03:32:00,2020-03-17 06:13:00,9660.0,1270.6,1283.8,9,50130.0,5570,CARBON,0,1,0,6.0,1274.424074074074,0,0.0,0,9,50130.0,5570,이상없음,0
14,1,166.80000000074506,2020-03-17 14:37:00,2020-03-17 16:06:00,5340.0,1263.4,1284.4,3,23630.0,13930,CARBON,0,1,0,7.0,1274.9533333333334,0,0.0,0,3,23630.0,13930,이상없음,0
15,1,253.0,2020-03-17 16:39:00,2020-03-17 19:30:00,10260.0,1267.7,1284.2,3,23630.0,13930,CARBON,0,1,0,7.0,1276.9377906976745,0,0.0,0,3,23630.0,13930,이상없음,0
16,1,422.2000000001863,2020-03-17 20:48:00,2020-03-18 01:46:00,17880.0,1281.7,1279.5,3,23630.0,13930,CARBON,0,1,0,7.0,1276.4086956521735,0,0.0,0,3,23630.0,13930,이상없음,0
17,1,552.7999999998137,2020-03-19 21:53:00,2020-03-20 03:47:00,21240.0,1265.6,1259.5,8,59690.0,9760,SUS,0,0,1,8.0,1254.0712676056335,4,35450.0,9760,4,24240.0,6090,이상없음,0
18,1,963.5,2020-03-20 11:34:00,2020-03-20 20:21:00,31620.0,1245.3,1260.6,3,29060.0,10530,ALLOY,1,0,0,9.0,1254.0820075757574,1,8000.0,8000,2,21060.0,10530,이상없음,0
19,1,303.0,2020-03-20 20:38:00,2020-03-20 23:49:00,11460.0,1246.5,1287.5,3,29060.0,10530,ALLOY,1,0,0,9.0,1256.4192708333333,1,8000.0,8000,2,21060.0,10530,이상없음,0
20,1,700.6000000005588,2020-03-23 06:37:00,2020-03-23 09:50:00,11580.0,1140.6,1265.6,4,43730.0,13930,CARBON,0,1,0,10.0,1236.792268041237,1,9200.0,9200,3,34530.0,13930,이상없음,0
