,에너지,가열시작시간,가열종료시간,시간(총),시간(0제외),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,1037.7,2020-03-03 18:55:00,2020-03-03 20:56:00,7260,7080,520.2,1255.3,6,82640,15700,CARBON,0,1,0,0,0,0,6,82640,15700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,82640,15700,2100,0,누락없음,17,3/4/2020,주간,화,안겹침,이상없음,2,0,C,평일,0
1,2815.1,2020-03-04 19:50:00,2020-03-04 23:35:00,13500,13320,271.0,1249.4,8,127750,32200,CARBON,0,1,0,0,0,0,7,116355,32200,1,11395,11395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,127750,32200,16140,0,누락없음,18,3/5/2020,주간,수,안겹침,이상없음,6,0,CS,평일,0
2,2816.6,2020-03-09 11:07:00,2020-03-09 15:09:00,14520,14340,30.9,1249.6,3,50600,32200,SUS,0,0,1,0,0,0,1,32200,32200,2,18400,9200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50600,32200,217560,0,누락없음,18,3/9/2020,야간,월,안겹침,이상없음,3,0,CS,주말,0
3,1798.6,2020-03-07 20:41:00,2020-03-08 00:43:00,14520,13260,650.6,1254.6,3,193323,173703,CARBON,0,1,0,0,0,0,3,193323,173703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,193323,173703,33360,0,누락없음,17,3/10/2020,주간,토,겹침,이상없음,3,3,C,주말,0
4,5123.0,2020-03-10 09:39:00,2020-03-10 19:29:00,35400,34500,224.6,1253.1,6,173930,67500,CARBON,0,1,0,0,0,0,6,173930,67500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,173930,67500,9960,0,누락없음,20,3/11/2020,주간,화,안겹침,이상없음,6,0,C,평일,0
5,3070.8,2020-03-15 05:23:00,2020-03-15 13:01:00,27480,26940,519.0,1255.1,9,121375,26500,CARBON,0,1,0,0,0,0,7,100375,26500,2,21000,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,121375,26500,102420,0,누락없음,17,3/16/2020,주간,일,겹침,이상없음,8,2,CS,주말,0
6,1847.0,2020-03-24 10:11:00,2020-03-24 12:47:00,9360,9240,561.8,1255.8,3,98200,34200,CARBON,0,1,0,0,0,0,3,98200,34200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,98200,34200,1260,0,누락없음,17,3/25/2020,주간,화,안겹침,이상없음,1,0,C,평일,0
7,2222.2,2020-03-31 18:37:00,2020-03-31 21:21:00,9840,9540,496.5,1251.1,8,151530,33000,CARBON,0,1,0,4,52800,13200,4,98730,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,151530,33000,1320,0,누락없음,20,4/1/2020,주간,화,겹침,이상없음,4,1,AC,평일,0
8,893.2,2020-04-07 18:37:00,2020-04-07 19:46:00,4140,3960,699.8,1250.3,8,111375,22850,ALLOY,1,0,0,2,26400,13200,6,84975,22850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,111375,22850,1620,0,누락없음,19,4/8/2020,주간,화,안겹침,이상없음,3,0,AC,평일,0
9,3280.5,2020-04-19 10:11:00,2020-04-19 19:08:00,32220,30480,364.1,1250.7,7,96810,17330,CARBON,0,1,0,0,0,0,7,96810,17330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,96810,17330,155220,0,누락없음,18,4/20/2020,주간,일,안겹침,이상없음,5,0,C,주말,0
10,995.5,2020-04-28 18:13:00,2020-04-28 19:36:00,4980,4920,789.8,1254.6,6,173004,110879,CARBON,0,1,0,0,0,0,6,173004,110879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,173004,110879,1200,0,누락없음,17,4/29/2020,주간,화,안겹침,이상없음,2,0,C,평일,0
11,2168.4,2020-05-07 02:39:00,2020-05-07 05:42:00,10980,10860,495.5,1250.2,8,107355,18000,CARBON,0,1,0,0,0,0,6,84555,18000,2,22800,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,107355,18000,2880,0,누락없음,18,5/7/2020,야간,목,겹침,이상없음,6,3,CS,평일,0
12,1069.1,2020-05-10 05:17:00,2020-05-10 06:46:00,5340,5280,803.5,1254.3,3,164700,88000,CARBON,0,1,0,0,0,0,3,164700,88000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,164700,88000,960,0,누락없음,17,5/11/2020,주간,일,안겹침,이상없음,7,0,C,주말,0
13,1483.7,2020-05-10 06:44:00,2020-05-10 09:50:00,11160,10860,734.8,1249.7,3,108500,63100,CARBON,0,1,0,0,0,0,3,108500,63100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,108500,63100,58860,0,누락없음,20,5/11/2020,주간,일,겹침,이상없음,3,1,C,주말,0
