,가열로번호,에너지,가열시작시간,가열종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,쉰시간,cycle,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,20,2612.1,9/26/2019 18:59,9/26/2019 22:56,14220,615.0,1254.4,6,84130,19300,ALLOY,1,0,0,7740,3,1,17000,17000,5,67130,19300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17000,17000,5,67130,19300,0,누락없음,13980,9/27/2019,주간,목,안겹침,이상없음,3,0,AC,평일,0
1,20,313.5,10/7/2019 19:03,10/7/2019 19:33,1800,1018.5,1225.1,3,141900,59000,SUS,0,0,1,540,10,0,0,0,0,0,0,3,141900,59000,0,0,0,0,0,0,0,0,0,0,0,0,3,141900,59000,0,0,0,0,누락없음,1740,10/7/2019,야간,월,안겹침,이상없음,5,0,S,주말,0
2,19,3310.9,10/13/2019 15:53,10/14/2019 0:13,30000,437.8,1250.7,3,164000,64000,CARBON,0,1,0,147300,16,0,0,0,2,105000,64000,1,59000,59000,0,0,0,0,0,0,0,0,0,0,0,0,1,59000,59000,2,105000,64000,0,누락없음,29400,10/14/2019,주간,일,겹침,이상없음,10,1,CS,주말,0
3,18,86.6,10/15/2019 6:23,10/15/2019 6:37,840,979.4,1256.0,4,95450,41000,SUS,0,0,1,660,20,0,0,0,2,66950,41000,2,28500,14250,0,0,0,0,0,0,0,0,0,0,0,0,2,28500,14250,2,66950,41000,0,누락없음,780,10/15/2019,야간,화,겹침,이상없음,2,2,CS,평일,0
4,19,3364.7,10/19/2019 4:56,10/19/2019 11:54,25080,644.1,1250.9,2,202195,130110,CARBON,0,1,0,32160,21,0,0,0,2,202195,130110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130110,130110,1,72085,72085,0,누락없음,24720,10/21/2019,주간,토,겹침,이상없음,2,2,C,주말,0
5,19,231.7,10/21/2019 11:21,10/21/2019 11:41,1200,1089.4,1248.3,1,130110,130110,CARBON,0,1,0,1260,22,0,0,0,1,130110,130110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130110,130110,0,0,0,0,누락없음,1140,10/21/2019,야간,월,겹침,이상없음,2,1,C,평일,0
6,19,1580.7,10/25/2019 20:51,10/26/2019 2:05,18840,794.2,1249.2,1,180000,180000,CARBON,0,1,0,9360,28,0,0,0,1,180000,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180000,180000,0,0,0,0,누락없음,17760,10/28/2019,야간,금,안겹침,이상없음,1,1,C,평일,0
7,18,155.6,10/29/2019 6:55,10/29/2019 7:12,1020,736.2,1257.3,2,84950,54150,SUS,0,0,1,900,32,0,0,0,1,54150,54150,1,30800,30800,0,0,0,0,0,0,0,0,0,0,0,0,1,30800,30800,1,54150,54150,0,누락없음,900,10/29/2019,주간,화,겹침,이상없음,3,2,CS,평일,0
8,18,87.1,10/29/2019 16:39,10/29/2019 16:53,840,939.9,1255.9,4,102430,54150,CARBON,0,1,0,540,33,0,0,0,4,102430,54150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17580,17580,3,84850,54150,0,누락없음,600,10/30/2019,주간,화,겹침,이상없음,2,1,C,평일,0
9,17,211.3,10/30/2019 15:26,10/30/2019 15:47,1260,716.6,1278.1,4,145050,54150,CARBON,0,1,0,900,27,0,0,0,4,145050,54150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53500,53500,3,91550,54150,0,누락없음,1200,10/31/2019,주간,수,겹침,이상없음,3,1,C,평일,0
10,19,4211.2,11/3/2019 8:41,11/3/2019 17:07,30360,540.6,1249.6,8,151290,58500,CARBON,0,1,0,108060,32,1,20100,20100,7,131190,58500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,78600,58500,6,72690,21100,0,누락없음,30060,11/4/2019,주간,일,안겹침,이상없음,7,0,AC,주말,0
11,17,3517.7,11/3/2019 5:34,11/3/2019 15:02,34080,368.8,1209.8,7,114870,25000,SUS,0,0,1,81180,29,0,0,0,0,0,0,7,114870,25000,0,0,0,0,0,0,0,0,0,0,0,0,1,25000,25000,6,89870,16700,0,누락없음,600,11/4/2019,주간,일,겹침,이상없음,7,7,S,주말,0
12,19,3919.1,11/6/2019 9:00,11/6/2019 17:38,31080,424.5,1200.9,8,204500,26600,SUS,0,0,1,49980,34,0,0,0,0,0,0,8,204500,26600,0,0,0,0,0,0,0,0,0,0,0,0,5,126500,26100,3,78000,26600,0,누락없음,30060,11/7/2019,주간,수,안겹침,이상없음,7,0,S,평일,0
13,17,2896.7,11/10/2019 17:37,11/11/2019 2:10,30780,451.0,1258.1,4,111800,58500,CARBON,0,1,0,158040,35,0,0,0,4,111800,58500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58500,58500,3,53300,32000,0,누락없음,30000,11/11/2019,야간,일,안겹침,이상없음,5,0,C,주말,0
14,18,221.1,11/11/2019 14:01,11/11/2019 14:26,1500,686.6,1252.0,3,144650,58500,CARBON,0,1,0,1020,43,0,0,0,3,144650,58500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58500,58500,2,86150,54150,0,누락없음,1440,11/12/2019,주간,월,겹침,이상없음,5,1,C,평일,0
15,18,115.7,11/12/2019 16:57,11/12/2019 17:17,1200,974.7,1255.7,2,112650,58500,CARBON,0,1,0,360,44,0,0,0,2,112650,58500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58500,58500,1,54150,54150,0,누락없음,1140,11/12/2019,야간,화,겹침,이상없음,3,2,C,평일,0
16,18,95.9,11/13/2019 14:46,11/13/2019 15:00,840,1013.4,1256.9,2,121500,63000,CARBON,0,1,0,420,46,0,0,0,2,121500,63000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58500,58500,1,63000,63000,0,누락없음,720,11/13/2019,야간,수,겹침,이상없음,2,1,C,평일,0
17,18,147.3,11/12/2019 22:35,11/12/2019 22:56,1260,770.4,1258.0,2,112650,58500,CARBON,0,1,0,480,45,0,0,0,2,112650,58500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58500,58500,1,54150,54150,0,누락없음,1200,11/13/2019,주간,화,겹침,이상없음,2,2,C,평일,0
18,17,783.8,11/14/2019 22:40,11/14/2019 23:48,4080,704.0,1220.6,6,117370,38800,CARBON,0,1,0,16080,39,0,0,0,4,84570,38800,2,32800,16400,0,0,0,0,0,0,0,0,0,0,0,0,2,32800,16400,4,84570,38800,0,누락없음,4020,11/15/2019,야간,목,안겹침,이상없음,2,0,CS,평일,0
19,17,221.7,11/18/2019 14:49,11/18/2019 15:19,1800,814.7,1225.6,5,127520,32900,CARBON,0,1,0,420,41,3,68670,22890,2,58850,32900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68670,22890,2,58850,32900,0,누락없음,1740,11/18/2019,야간,월,겹침,이상없음,6,5,AC,평일,0
20,17,3669.1,11/17/2019 10:19,11/17/2019 18:52,30780,424.6,1239.5,6,143920,32900,ALLOY,1,0,0,116700,40,3,68670,22890,2,58850,32900,1,16400,16400,0,0,0,0,0,0,0,0,0,0,0,0,4,85070,22890,2,58850,32900,0,누락없음,30300,11/18/2019,주간,일,겹침,이상없음,6,1,ACS,주말,0
21,20,2436.0,11/21/2019 4:23,11/21/2019 7:50,12420,721.3,1246.2,8,104095,26000,CARBON,0,1,0,3180,43,0,0,0,5,70955,26000,3,33140,16400,0,0,0,0,0,0,0,0,0,0,0,0,3,33140,16400,5,70955,26000,0,누락없음,12180,11/21/2019,야간,목,안겹침,이상없음,4,0,CS,평일,0
22,20,138.5,11/22/2019 2:34,11/22/2019 2:54,1200,1065.3,1249.8,5,51940,16400,SUS,0,0,1,540,44,0,0,0,2,18800,9400,3,33140,16400,0,0,0,0,0,0,0,0,0,0,0,0,3,33140,16400,2,18800,9400,0,누락없음,1140,11/22/2019,주간,금,겹침,이상없음,8,5,CS,평일,0
23,20,4607.4,11/24/2019 3:34,11/24/2019 12:49,33300,393.1,1240.7,5,188970,55370,SUS,0,0,1,84960,46,0,0,0,3,127370,55370,2,61600,30800,0,0,0,0,0,0,0,0,0,0,0,0,2,61600,30800,3,127370,55370,0,누락없음,32880,11/25/2019,주간,일,안겹침,이상없음,2,0,CS,주말,0
24,17,398.5,11/26/2019 6:05,11/26/2019 6:39,2040,932.5,1250.6,4,59140,26000,CARBON,0,1,0,1020,48,0,0,0,1,26000,26000,3,33140,16400,0,0,0,0,0,0,0,0,0,0,0,0,3,33140,16400,1,26000,26000,0,누락없음,1980,11/26/2019,야간,화,겹침,이상없음,2,1,CS,평일,0
25,19,3157.7,12/8/2019 2:11,12/8/2019 9:45,27240,594.5,1248.3,3,168000,105000,CARBON,0,1,0,75600,59,0,0,0,3,168000,105000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105000,105000,2,63000,31500,0,누락없음,26820,12/9/2019,주간,일,안겹침,이상없음,3,0,C,주말,0
26,18,3066.9,12/8/2019 11:58,12/8/2019 16:54,17760,804.3,1222.4,7,189780,37500,CARBON,0,1,0,7680,63,2,43550,23950,3,96230,37500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,93550,25000,3,96230,37500,0,강종누락,-36300,12/9/2019,주간,일,겹침,이상없음,7,7,AC,주말,0
27,18,796.2,12/9/2019 19:42,12/9/2019 20:46,3840,511.4,1249.7,4,129780,65000,ALLOY,1,0,0,2400,64,2,43550,23950,2,86230,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43550,23950,2,86230,65000,0,누락없음,3780,12/10/2019,주간,월,안겹침,이상없음,8,0,AC,평일,0
28,17,120.4,12/11/2019 10:02,12/11/2019 10:18,960,812.5,1241.0,2,141500,105000,CARBON,0,1,0,480,61,0,0,0,2,141500,105000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105000,105000,1,36500,36500,0,누락없음,840,12/12/2019,주간,수,겹침,이상없음,2,2,C,평일,0
29,18,3554.5,12/15/2019 17:46,12/16/2019 2:52,32760,354.6,1255.0,6,113600,32000,ALLOY,1,0,0,178020,68,4,65200,16300,1,32000,32000,1,16400,16400,0,0,0,0,0,0,0,0,0,0,0,0,5,81600,16400,1,32000,32000,0,누락없음,31920,12/16/2019,야간,일,안겹침,이상없음,3,0,ACS,주말,0
30,19,227.4,12/16/2019 16:28,12/16/2019 16:51,1380,957.3,1246.6,4,104800,36000,CARBON,0,1,0,660,66,0,0,0,2,72000,36000,2,32800,16400,0,0,0,0,0,0,0,0,0,0,0,0,2,32800,16400,2,72000,36000,0,누락없음,1320,12/16/2019,야간,월,안겹침,이상없음,7,0,CS,주말,0
