,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,17,1361.9000000000233,2019-09-25 10:20:00,2019-09-25 14:37:00,15420.0,1238.9,1248.2,6,160104.0,42550,CARBON,0,1,0,1.0,2,80050.0,42550,4,80054.0,27500,이상없음,0
1,17,301.70000000001164,2019-09-25 14:57:00,2019-09-25 16:00:00,3780.0,1222.2,1246.0,6,160104.0,42550,CARBON,0,1,0,1.0,2,80050.0,42550,4,80054.0,27500,이상없음,0
2,17,926.3000000000177,2019-09-25 16:37:00,2019-09-25 20:18:00,13260.0,1243.7,1262.2,6,160104.0,42550,CARBON,0,1,0,1.0,2,80050.0,42550,4,80054.0,27500,이상없음,0
3,17,574.3000000000175,2019-09-25 23:40:00,2019-09-26 01:56:00,8160.0,1255.1,1262.4,6,160104.0,42550,CARBON,0,1,0,1.0,2,80050.0,42550,4,80054.0,27500,이상없음,0
4,17,2629.1000000000063,2019-10-02 03:18:00,2019-10-02 09:48:00,23400.0,1248.2,1278.7,3,168640.0,120440,ALLOY,1,0,0,6.0,3,168640.0,120440,0,0.0,0,이상없음,0
5,17,1416.7000000000116,2019-10-02 16:11:00,2019-10-02 20:20:00,14940.0,1252.1,1279.2,3,171140.0,120440,CARBON,0,1,0,7.0,3,171140.0,120440,0,0.0,0,이상없음,0
6,17,613.4000000000233,2019-10-02 21:45:00,2019-10-02 23:38:00,6780.0,1285.0,1281.7,3,171140.0,120440,CARBON,0,1,0,7.0,3,171140.0,120440,0,0.0,0,이상없음,0
7,17,1419.8000000000463,2019-10-03 16:43:00,2019-10-03 20:26:00,13380.0,1269.8,1270.3,3,171140.0,120440,CARBON,0,1,0,7.0,3,171140.0,120440,0,0.0,0,이상없음,0
8,17,1852.8000000000463,2019-10-03 20:56:00,2019-10-04 02:16:00,19200.0,1274.6,1275.2,3,171140.0,120440,CARBON,0,1,0,7.0,3,171140.0,120440,0,0.0,0,이상없음,0
9,17,462.7000000000117,2019-10-07 23:57:00,2019-10-08 00:58:00,3660.0,1215.0,1223.3,8,115460.0,23800,SUS,0,0,1,9.0,1,20850.0,20850,7,94610.0,23800,이상없음,0
10,17,508.89999999996513,2019-10-08 02:17:00,2019-10-08 03:40:00,4980.0,1221.4,1225.7,8,115460.0,23800,SUS,0,0,1,9.0,1,20850.0,20850,7,94610.0,23800,이상없음,0
