,에너지,시간(총),시간(0제외),시작온도,종료온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생,강종,강종_ALLOY,강종_CARBON,강종_SUS
43,1304.5,7320.0,7260.0,45.6,1244.4,2,105200.0,66600,1,70100.0,70100,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,175300.0,70100,0,0.0,0,2,105200.0,66600,1,70100.0,70100,307680.0,0,누락없음,18,2020-06-23,주간,2020-06-22 12:59:00,월,안겹침,이상없음,3,0,AC,주말,0,ALLOY,1,0,0
44,807.0,4020.0,3960.0,593.4,1245.6,2,55800.0,28000,5,68225.0,15635,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,146725.0,28000,0,0.0,0,3,78500.0,28000,5,68225.0,15635,11640.0,0,강종누락,17,2020-06-26,야간,2020-06-26 01:17:00,금,안겹침,이상없음,4,0,AC,평일,0,CARBON,0,1,0
45,869.0,4140.0,4080.0,589.2,1249.6,1,56280.0,56280,3,51610.0,26500,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,107890.0,56280,0,0.0,0,1,56280.0,56280,3,51610.0,26500,1860.0,0,누락없음,18,2020-06-26,주간,2020-06-25 18:54:00,목,안겹침,이상없음,2,0,AC,평일,0,CARBON,0,1,0
46,1515.4,9840.0,9600.0,468.5,1261.1,0,0.0,0,7,127340.0,25450,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,127340.0,25450,0,0.0,0,0,0.0,0,7,127340.0,25450,2640.0,0,누락없음,17,2020-06-30,야간,2020-06-30 07:01:00,화,안겹침,이상없음,5,0,C,평일,0,CARBON,0,1,0
47,1324.3,6240.0,6180.0,704.6,1248.0,0,0.0,0,5,96240.0,31900,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,96240.0,31900,0,0.0,0,0,0.0,0,5,96240.0,31900,960.0,0,누락없음,19,2020-07-01,주간,2020-06-30 13:33:00,화,안겹침,이상없음,1,0,C,평일,0,CARBON,0,1,0
48,997.1,4800.0,4740.0,633.5,1252.0,0,0.0,0,3,199359.0,96259,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,199359.0,96259,0,0.0,0,0,0.0,0,3,199359.0,96259,1740.0,0,누락없음,20,2020-07-10,주간,2020-07-09 18:42:00,목,겹침,이상없음,8,1,C,평일,0,CARBON,0,1,0
49,1934.2,9300.0,9060.0,533.8,1262.4,0,0.0,0,7,134775.0,44435,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,134775.0,44435,0,0.0,0,0,0.0,0,7,134775.0,44435,1380.0,0,누락없음,17,2020-07-10,야간,2020-07-10 06:10:00,금,안겹침,이상없음,4,0,C,평일,0,CARBON,0,1,0
50,1934.7,20520.0,20100.0,700.6,1251.0,0,0.0,0,2,182259.0,96259,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,182259.0,96259,0,0.0,0,0,0.0,0,2,182259.0,96259,85980.0,0,누락없음,20,2020-07-13,주간,2020-07-11 20:54:00,토,겹침,이상없음,2,2,C,주말,0,CARBON,0,1,0
51,379.0,8460.0,6720.0,419.1,648.5,1,56280.0,56280,1,58500.0,58500,2,31490.0,15990,0,0.0,0,0,0.0,0,0,0.0,0,4,146270.0,58500,0,0.0,0,3,87770.0,56280,1,58500.0,58500,149640.0,0,누락없음,18,2020-07-13,주간,2020-07-12 01:55:00,일,안겹침,이상없음,4,0,ACS,주말,0,CARBON,0,1,0
52,2415.5,11640.0,11400.0,472.6,1265.4,0,0.0,0,6,154770.0,78000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,154770.0,78000,0,0.0,0,0,0.0,0,6,154770.0,78000,1260.0,0,누락없음,17,2020-07-15,주간,2020-07-14 16:49:00,화,안겹침,이상없음,5,0,C,평일,0,CARBON,0,1,0
