,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,5,321.1,2020-03-30 23:08:00,2020-03-31 04:51:00,20580.0,300.6,329.9,7,94360.0,13480,ALLOY,1,0,0,12.0,0,0.0,0,7,94360.0,13480,이상없음,0
1,5,1090.2,2020-03-31 11:06:00,2020-03-31 23:50:00,45840.0,593.4,602.4,7,94360.0,13480,ALLOY,1,0,0,12.0,0,0.0,0,7,94360.0,13480,이상없음,0
2,5,694.6000000014903,2020-03-03 09:41:00,2020-03-03 14:45:00,18240.0,1250.4,1251.9,3,42090.0,17100,CARBON,0,1,0,1.0,1,17100.0,17100,2,24990.0,14270,이상없음,0
3,5,517.9000000003724,2020-03-04 11:29:00,2020-03-04 14:50:00,12060.0,1253.7,1270.4,8,102600.0,13480,ALLOY,1,0,0,2.0,0,0.0,0,8,102600.0,13480,이상없음,0
4,5,843.0,2020-03-05 10:42:00,2020-03-05 16:04:00,19320.0,1244.5,1271.3,6,80880.0,13480,ALLOY,1,0,0,3.0,0,0.0,0,6,80880.0,13480,이상없음,0
5,5,1130.5,2020-03-12 16:43:00,2020-03-12 23:18:00,23700.0,1261.0,1250.7,7,100480.0,19600,ALLOY,1,0,0,5.0,0,0.0,0,7,100480.0,19600,이상없음,0
6,5,120.40000000037253,2020-03-17 15:32:00,2020-03-17 16:11:00,2340.0,1278.0,1272.8,5,39330.0,13930,CARBON,0,1,0,8.0,2,8840.0,4420,3,30490.0,13930,이상없음,0
7,5,441.1999999992548,2020-03-18 17:09:00,2020-03-18 20:13:00,11040.0,1281.3,1272.6,7,94360.0,13480,ALLOY,1,0,0,9.0,0,0.0,0,7,94360.0,13480,이상없음,0
8,5,266.5,2020-03-19 16:24:00,2020-03-19 17:58:00,5640.0,1285.1,1271.7,8,115580.0,17350,ALLOY,1,0,0,10.0,0,0.0,0,8,115580.0,17350,이상없음,0
9,5,228.5999999996274,2020-03-23 15:08:00,2020-03-23 16:30:00,4920.0,1276.8,1272.8,8,76432.0,9554,ALLOY,1,0,0,11.0,0,0.0,0,8,76432.0,9554,이상없음,0
10,5,1470.9000000003725,2020-04-01 16:38:00,2020-04-02 02:02:00,33840.0,1268.1,1277.6,7,94360.0,13480,ALLOY,1,0,0,12.0,0,0.0,0,7,94360.0,13480,이상없음,0
11,5,106.80000000074509,2020-04-03 01:20:00,2020-04-03 02:05:00,2700.0,1270.8,1274.8,11,86380.0,8070,CARBON,0,1,0,13.0,0,0.0,0,11,86380.0,8070,이상없음,0
12,5,936.5999999996277,2020-04-03 14:21:00,2020-04-03 20:09:00,20880.0,1250.7,1267.4,9,80510.0,9530,CARBON,0,1,0,14.0,0,0.0,0,9,80510.0,9530,이상없음,0
13,5,269.09999999962747,2020-04-04 09:40:00,2020-04-04 10:25:00,2700.0,1259.2,1251.5,10,76910.0,9840,CARBON,0,1,0,15.0,0,0.0,0,10,76910.0,9840,이상없음,0
14,5,573.7999999988824,2020-04-06 17:00:00,2020-04-06 19:08:00,7680.0,1251.6,1251.4,4,38800.0,10800,CARBON,0,1,0,16.0,0,0.0,0,4,38800.0,10800,이상없음,0
15,5,246.0999999996274,2020-04-09 11:05:00,2020-04-09 12:57:00,6720.0,1277.5,1281.7,8,76432.0,9554,ALLOY,1,0,0,19.0,0,0.0,0,8,76432.0,9554,이상없음,0
16,5,575.4000000003724,2020-04-10 11:05:00,2020-04-10 15:21:00,15360.0,1268.7,1275.1,9,100990.0,15250,CARBON,0,1,0,20.0,0,0.0,0,9,100990.0,15250,이상없음,0
17,5,1883.1999999992554,2020-04-22 19:24:00,2020-04-23 08:35:00,47460.0,1266.7,1267.9,7,58490.0,11190,CARBON,0,1,0,24.0,0,0.0,0,7,58490.0,11190,이상없음,0
18,5,1646.1999999992554,2020-04-23 23:42:00,2020-04-24 08:28:00,31560.0,1250.5,1262.6,7,60780.0,9600,CARBON,0,1,0,25.0,3,27620.0,9600,4,33160.0,9050,이상없음,0
19,5,612.1999999992547,2020-04-24 23:06:00,2020-04-25 02:55:00,13740.0,1262.8,1253.2,5,35490.0,9600,CARBON,0,1,0,26.0,2,19200.0,9600,3,16290.0,5430,이상없음,0
20,5,1532.6999999992554,2020-05-07 14:52:00,2020-05-07 22:32:00,27600.0,1270.7,1272.2,2,45860.0,22930,CARBON,0,1,0,28.0,0,0.0,0,2,45860.0,22930,이상없음,0
21,5,1065.4000000003723,2020-05-08 12:03:00,2020-05-08 16:42:00,16740.0,1259.0,1271.9,5,50280.0,14070,CARBON,0,1,0,29.0,1,9600.0,9600,4,40680.0,14070,이상없음,0
22,5,616.5999999996276,2020-05-09 22:58:00,2020-05-10 02:50:00,13920.0,1270.6,1272.3,5,56800.0,11360,CARBON,0,1,0,30.0,5,56800.0,11360,0,0.0,0,이상없음,0
23,5,198.5,2020-05-11 11:44:00,2020-05-11 12:59:00,4500.0,1285.1,1272.8,10,57360.0,7980,CARBON,0,1,0,31.0,6,25440.0,4240,4,31920.0,7980,이상없음,0
24,5,1870.7999999988824,2020-05-13 23:59:00,2020-05-14 09:04:00,32700.0,1238.3,1272.7,4,48404.0,18129,CARBON,0,1,0,32.0,0,0.0,0,4,48404.0,18129,이상없음,0
25,5,238.0,2020-05-21 00:02:00,2020-05-21 01:25:00,4980.0,1270.5,1270.3,12,61080.0,5090,CARBON,0,1,0,36.0,0,0.0,0,12,61080.0,5090,이상없음,0
26,5,388.59999999962747,2020-05-21 19:11:00,2020-05-21 20:48:00,5820.0,1280.8,1270.9,11,88840.0,15760,CARBON,0,1,0,38.0,0,0.0,0,11,88840.0,15760,이상없음,0
27,5,85.0,2020-06-02 03:51:00,2020-06-02 04:25:00,2040.0,1282.1,1272.1,5,32240.0,14000,CARBON,0,1,0,39.0,0,0.0,0,5,32240.0,14000,이상없음,0
28,5,808.0,2020-06-02 16:12:00,2020-06-02 21:47:00,20100.0,1252.9,1274.8,7,98620.0,15760,CARBON,0,1,0,40.0,0,0.0,0,7,98620.0,15760,이상없음,0
29,5,2083.0999999996275,2020-06-03 08:10:00,2020-06-03 20:17:00,43620.0,1256.7,1281.4,7,104860.0,15760,ALLOY,1,0,0,41.0,0,0.0,0,7,104860.0,15760,이상없음,0
30,5,250.7000000011176,2020-06-08 19:28:00,2020-06-08 20:49:00,4860.0,1267.9,1273.4,4,66500.0,18000,ALLOY,1,0,0,44.0,4,66500.0,18000,0,0.0,0,이상없음,0
31,5,155.30000000074506,2020-06-09 16:22:00,2020-06-09 17:17:00,3300.0,1267.8,1254.2,10,101610.0,15760,CARBON,0,1,0,45.0,0,0.0,0,10,101610.0,15760,이상없음,0
32,5,209.0999999996274,2020-06-10 19:22:00,2020-06-10 20:19:00,3420.0,1282.2,1271.1,5,55880.0,20100,CARBON,0,1,0,46.0,0,0.0,0,5,55880.0,20100,이상없음,0
33,5,437.5,2020-06-15 11:42:00,2020-06-15 13:36:00,6840.0,1277.6,1272.6,8,43640.0,6130,CARBON,0,1,0,49.0,2,10000.0,5000,6,33640.0,6130,이상없음,0
34,5,872.9000000003723,2020-06-16 11:40:00,2020-06-16 15:42:00,14520.0,1273.7,1287.2,9,62250.0,8030,CARBON,0,1,0,50.0,3,14070.0,4690,6,48180.0,8030,이상없음,0
35,5,181.6999999992549,2020-06-18 20:39:00,2020-06-18 21:30:00,3060.0,1262.8,1270.0,6,70070.0,19350,ALLOY,1,0,0,52.0,0,0.0,0,6,70070.0,19350,이상없음,0
36,5,413.4000000003725,2020-06-24 04:06:00,2020-06-24 06:13:00,7620.0,1281.1,1273.3,9,52594.0,6950,CARBON,0,1,0,56.0,3,13440.0,4480,6,39154.0,6950,이상없음,0
37,5,113.69999999925491,2020-06-25 09:06:00,2020-06-25 09:44:00,2280.0,1268.5,1270.5,7,98200.0,14100,ALLOY,1,0,0,57.0,0,0.0,0,7,98200.0,14100,이상없음,0
38,5,101.19999999925491,2020-06-26 09:25:00,2020-06-26 09:57:00,1920.0,1263.0,1258.4,4,41080.0,11300,CARBON,0,1,0,58.0,2,22600.0,11300,2,18480.0,10770,이상없음,0
39,5,534.0999999996276,2020-06-29 22:55:00,2020-06-30 01:17:00,8520.0,1271.9,1274.7,11,79310.0,7210,CARBON,0,1,0,59.0,0,0.0,0,11,79310.0,7210,이상없음,0
