,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,6,794.7,2020-03-29 16:30:00,2020-03-29 19:36:00,11160.0,798.7,801.3,5,79290.0,25950,CARBON,0,1,0,18.0,0,0.0,0,5,79290.0,25950,이상없음,0
1,6,652.5,2020-07-07 00:06:00,2020-07-07 02:25:00,8340.0,648.2,649.4,7,106310.0,26000,CARBON,0,1,0,75.0,0,0.0,0,7,106310.0,26000,이상없음,0
2,6,1738.6999999999537,2020-03-05 09:48:00,2020-03-05 15:35:00,20820.0,1252.6,1252.9,6,100680.0,19920,CARBON,0,1,0,3.0,0,0.0,0,6,100680.0,19920,이상없음,0
3,6,3157.0999999999767,2020-03-06 11:29:00,2020-03-06 23:30:00,43260.0,1250.1,1254.2,6,76240.0,12810,CARBON,0,1,0,4.0,0,0.0,0,6,76240.0,12810,이상없음,0
4,6,153.80000000004657,2020-03-09 10:38:00,2020-03-09 11:13:00,2100.0,1251.5,1252.2,6,91400.0,24000,CARBON,0,1,0,5.0,3,72000.0,24000,3,19400.0,7050,이상없음,0
5,6,1120.0999999999767,2020-03-09 18:33:00,2020-03-09 22:59:00,15960.0,1251.3,1251.4,5,52100.0,24000,CARBON,0,1,0,6.0,1,24000.0,24000,4,28100.0,7050,이상없음,0
6,6,274.4000000000233,2020-03-18 22:15:00,2020-03-18 23:17:00,3720.0,1252.5,1252.3,6,74830.0,16950,CARBON,0,1,0,10.0,0,0.0,0,6,74830.0,16950,이상없음,0
7,6,553.7000000000698,2020-03-20 03:07:00,2020-03-20 05:35:00,8880.0,1251.2,1252.8,5,71620.0,21400,CARBON,0,1,0,11.0,0,0.0,0,5,71620.0,21400,이상없음,0
8,6,1756.0,2020-03-23 16:07:00,2020-03-23 22:59:00,24720.0,1252.7,1253.6,5,76020.0,20300,SUS,0,0,1,13.0,0,0.0,0,5,76020.0,20300,이상없음,0
9,6,645.9000000000233,2020-03-25 00:00:00,2020-03-25 02:41:00,9660.0,1254.8,1251.9,6,94540.0,16085,CARBON,0,1,0,14.0,0,0.0,0,6,94540.0,16085,이상없음,0
10,6,395.40000000002334,2020-03-25 23:52:00,2020-03-26 01:28:00,5760.0,1251.8,1251.2,5,71530.0,19630,CARBON,0,1,0,15.0,0,0.0,0,5,71530.0,19630,이상없음,0
11,6,1503.3000000000463,2020-03-26 16:43:00,2020-03-26 22:57:00,22440.0,1254.7,1251.7,6,125145.0,22100,CARBON,0,1,0,16.0,3,66300.0,22100,3,58845.0,19615,이상없음,0
12,6,3850.2000000001854,2020-03-27 09:08:00,2020-03-27 20:14:00,39960.0,1232.1,1253.4,5,92683.0,27500,CARBON,0,1,0,17.0,0,0.0,0,5,92683.0,27500,이상없음,0
13,6,333.5,2020-03-30 19:03:00,2020-03-30 20:23:00,4800.0,1250.0,1251.1,3,79400.0,27500,CARBON,0,1,0,19.0,0,0.0,0,3,79400.0,27500,이상없음,0
14,6,836.1000000000931,2020-03-31 21:15:00,2020-04-01 00:56:00,13260.0,1250.0,1251.6,8,120510.0,19615,CARBON,0,1,0,20.0,0,0.0,0,8,120510.0,19615,이상없음,0
