,KNN,MLP,REAL,Type,error_KNN,error_MLP,시간(총),시작온도,장입소재개수,장입중량총합,장입최대중량
0,742.1225589987152,713.1978149414062,1016.4000000003723,Holding Phase,274.27744100165705,303.20220947265625,14160.0,1255.2,5,64820.0,21600
1,309.4509079012429,180.8474578857422,176.30000000074506,Holding Phase,133.15090790049783,4.547454833984375,4200.0,1271.5,5,42200.0,9600
2,396.5934222901804,257.5165710449219,234.80000000074506,Holding Phase,161.79342228943534,22.716567993164062,4380.0,1262.2,7,81330.0,19100
3,373.57150606291765,140.9032440185547,98.10000000149012,Holding Phase,275.47150606142753,42.803245544433594,2100.0,1271.0,8,81530.0,15760
4,319.69201202534276,314.49932861328125,271.40000000037253,Holding Phase,48.292012024970234,43.099334716796875,6000.0,1276.2,8,92870.0,15760
5,746.6060502909899,668.6956176757812,990.5,Holding Phase,243.89394970901014,321.80438232421875,13800.0,1259.8,9,124780.0,21600
6,487.33861543466446,1116.644775390625,580.9000000001398,Holding Phase,93.56138456547535,535.7447509765625,16620.0,1044.5,3,9300.0,3100
7,432.9039619866679,254.42076110839844,225.9000000003726,Holding Phase,207.00396198629534,28.520767211914062,5040.0,1255.1,2,36200.0,18100
8,457.50846993500573,343.5919494628906,410.5,Holding Phase,47.008469935005735,66.90805053710938,7320.0,1271.2,7,62520.0,14550
9,438.02730111180597,247.64768981933594,198.5,Holding Phase,239.52730111180597,49.14768981933594,4500.0,1285.1,10,57360.0,7980
10,379.46191699806707,468.3567199707031,336.09999999962747,Holding Phase,43.3619169984396,132.2567138671875,7440.0,1211.0,5,103250.0,22600
11,591.2860308389314,617.2499389648438,571.8000000007453,Holding Phase,19.48603083818614,45.449951171875,14940.0,1283.9,4,65530.0,18350
12,458.6855823950382,606.1984252929688,639.6999999992547,Holding Phase,181.01441760421653,33.5015869140625,15180.0,1276.5,11,96380.0,14270
13,491.199243752954,553.1068725585938,612.1999999992547,Holding Phase,121.00075624630074,59.0931396484375,13740.0,1262.8,5,35490.0,9600
14,185.37738604783812,234.2639617919922,258.59999999962747,Holding Phase,73.22261395178936,24.336044311523438,6300.0,1274.9,7,40120.0,8960
15,394.56729305617984,410.54364013671875,425.09999999962747,Holding Phase,30.532706943447636,14.556365966796875,9960.0,1261.6,11,70450.0,12650
16,1214.1577425270357,1040.06201171875,1503.3000000000463,Holding Phase,289.14225747301066,463.238037109375,22440.0,1254.7,6,125145.0,22100
17,589.0563951670508,525.7279663085938,554.7000000011176,Holding Phase,34.356395165933236,28.9720458984375,11340.0,1274.8,6,64240.0,15760
18,1929.7941263888968,1650.220703125,2046.8000000007446,Holding Phase,117.00587361184785,396.579345703125,36960.0,1251.3,7,111200.0,22100
19,248.02877509423,92.18244934082031,97.0,Holding Phase,151.02877509423,4.8175506591796875,1860.0,1269.8,6,56880.0,10150
20,862.7061077533725,899.4134521484375,829.1000000014903,Holding Phase,33.60610775188218,70.3134765625,18720.0,1252.8,5,45430.0,14550
21,417.9193791442369,123.88727569580078,154.69999999925494,Holding Phase,263.219379144982,30.812721252441406,3060.0,1287.8,11,86480.0,8000
22,318.45784746461317,360.6632080078125,383.0,Holding Phase,64.54215253538683,22.3367919921875,9360.0,1283.6,4,33200.0,8600
23,513.7834909692396,542.7378540039062,523.1999999992548,Holding Phase,9.416509030015277,19.537841796875,10620.0,1252.1,8,57600.0,10320
