,KNN,MLP,REAL,Type,error_KNN,error_MLP,시간(총),시작온도,장입소재개수,장입중량총합,장입최대중량
0,418.63156173847017,380.3599548339844,448.30000000004657,Holding Phase,29.668438261576398,67.94003295898438,8220.0,1250.0,4,121580.0,36600
1,2261.0323349117893,1867.96826171875,1336.3000000000466,Holding Phase,924.7323349117428,531.668212890625,30000.0,1258.8,4,160760.0,56280
2,255.5935003470343,142.07936096191406,98.10000000149012,Holding Phase,157.4935003455442,43.97936248779297,2100.0,1271.0,8,81530.0,15760
3,644.5187801164074,591.096435546875,606.5999999998602,Holding Phase,37.91878011654717,15.5035400390625,12960.0,1179.3,2,76880.0,56280
4,373.96566898240377,422.2696533203125,549.8999999985099,Holding Phase,175.9343310161061,127.63037109375,13140.0,1292.6,7,65210.0,15660
5,338.4590471876733,437.1936950683594,425.09999999962747,Holding Phase,86.64095281195415,12.09368896484375,9960.0,1261.6,11,70450.0,12650
6,1644.7856396204932,1397.8338623046875,1318.4000000003725,Holding Phase,326.3856396201206,79.433837890625,41580.0,1262.5,7,38130.0,6130
7,2966.889199716629,2286.197998046875,4755.0,Holding Phase,1788.1108002833712,2468.802001953125,48900.0,1252.3,7,91015.0,27850
8,576.9611894252969,519.0521850585938,1169.2000000001865,Holding Phase,592.2388105748896,650.1477661132812,18360.0,1282.0,5,27050.0,5570
9,3666.2757914587464,3298.481201171875,3012.1000000000927,Holding Phase,654.1757914586537,286.381103515625,51960.0,1251.8,5,153200.0,57100
10,459.1495103915808,483.0434265136719,536.1999999999534,Holding Phase,77.05048960837263,53.156585693359375,10200.0,1255.9,3,82140.0,31500
11,423.4676846592275,198.49954223632812,367.5,Holding Phase,55.96768465922747,169.00045776367188,2880.0,1234.4,3,167564.0,76964
12,327.80021434560325,239.74876403808594,233.0999999998603,Holding Phase,94.70021434574295,6.6487579345703125,4200.0,1270.8,4,124100.0,36100
13,226.68668138993263,113.17658996582031,77.29999999888241,Holding Phase,149.38668139105022,35.8765869140625,1920.0,1274.3,7,49850.0,9970
14,3621.7315444705373,3659.095947265625,4154.699999999953,Holding Phase,532.9684555294161,495.604248046875,67380.0,1263.5,3,120550.0,54750
15,386.69645929597976,216.4976043701172,195.29999999981374,Holding Phase,191.39645929616603,21.197601318359375,3960.0,1248.5,4,107890.0,56280
16,282.83342604600205,157.14862060546875,189.6000000000932,Holding Phase,93.23342604590886,32.451385498046875,3000.0,1248.1,4,112550.0,31500
17,514.3303875470589,288.964111328125,386.2000000001863,Holding Phase,128.13038754687256,97.23590087890625,4320.0,1258.9,2,116755.0,86615
