,시작온도,종료온도,시간(총),velocity,constant,prediction,error,mape
39,800.8,1249.9,33240.0,0.013510830324909752,0.22192036841656385,2023.698875431751,31216.30112456825,93.91185657210664
40,801.6,1252.1,18960.0,0.023760548523206745,0.22192036841656385,2030.0074446270394,16929.99255537296,89.29320968023713
41,802.4,1254.2,16920.0,0.02670212765957447,0.22192036841656385,2035.8654017369518,14884.134598263048,87.96769857129462
42,802.9,1249.8,1140.0,0.3920175438596491,0.22192036841656385,2013.7854095534385,873.7854095534385,76.64784294328409
43,806.0,1219.4,2400.0,0.17225000000000004,0.22192036841656385,1862.8303609518723,537.1696390481277,22.382068293671985
44,810.3,1238.2,4200.0,0.1018809523809524,0.22192036841656385,1928.169113331655,2271.830886668345,54.09121158734155
45,813.2,1249.2,1680.0,0.25952380952380955,0.22192036841656385,1964.6686922472572,284.66869224725724,16.944565014717693
46,817.0,1255.9,960.0,0.4571875000000001,0.22192036841656385,1977.7364427232142,1017.7364427232142,106.01421278366814
47,817.7,1245.3,1140.0,0.3750877192982455,0.22192036841656385,1926.8172770755207,786.8172770755207,69.01905939258953
48,823.4,1249.2,960.0,0.4435416666666667,0.22192036841656385,1918.7062595387208,958.7062595387208,99.86523536861675
49,824.7,1250.3,1080.0,0.39407407407407397,0.22192036841656385,1917.8050353679644,837.8050353679644,77.57454031184855
50,829.9,1248.1,2340.0,0.1787179487179487,0.22192036841656385,1884.4597410500064,455.5402589499936,19.46753243376041
51,830.4,1227.4,1860.0,0.21344086021505382,0.22192036841656385,1788.9299789499112,71.07002105008883,3.8209688736606897
52,835.9,1247.8,4680.0,0.08801282051282051,0.22192036841656385,1856.0711796712046,2823.928820328795,60.34035940873493
53,848.2,1262.6,2760.0,0.15014492753623185,0.22192036841656385,1867.3364818056493,892.6635181943507,32.34288109399821
54,854.0,1236.4,960.0,0.39833333333333343,0.22192036841656385,1723.1406144847508,763.1406144847508,79.49381400882821
55,855.4,1248.2,1980.0,0.1983838383838384,0.22192036841656385,1770.004271364043,209.995728635957,10.60584488060389
56,856.6,1247.9,2340.0,0.16722222222222224,0.22192036841656385,1763.2450900833758,576.7549099166242,24.64764572293266
57,861.5,1248.3,1080.0,0.3581481481481481,0.22192036841656385,1742.9675462413738,662.9675462413738,61.38588391123832
58,861.9,1249.9,1500.0,0.25866666666666677,0.22192036841656385,1748.3748912659082,248.37489126590822,16.558326084393883
59,865.2,1248.5,900.0,0.4258888888888888,0.22192036841656385,1727.1961232531505,827.1961232531505,91.91068036146117
60,865.5,1250.2,4080.0,0.09428921568627452,0.22192036841656385,1733.5046924484402,2346.4953075515596,57.51213989096959
61,867.2,1247.3,2100.0,0.18099999999999997,0.3295163906142167,1153.5086290897264,946.4913709102736,45.07101766239398
62,867.9,1248.0,1980.0,0.19196969696969698,0.3295163906142167,1153.5086290897268,826.4913709102732,41.74198842981178
63,872.6,1238.7,960.0,0.3813541666666667,0.3295163906142167,1111.0221234142302,151.02212341423024,15.731471188982315
64,875.0,1254.9,20520.0,0.018513645224171545,0.3295163906142167,1152.9016790086484,19367.09832099135,94.38157076506506
65,880.2,1246.4,900.0,0.40688888888888897,0.3295163906142167,1111.3255984547698,211.32559845476976,23.480622050529973
66,896.2,1249.6,900.0,0.3926666666666665,0.3295163906142167,1072.4807932657438,172.48079326574384,19.16453258508265
67,898.5,1249.0,900.0,0.3894444444444444,0.3295163906142167,1063.6800170901058,163.68001709010582,18.186668565567313
68,902.7,1248.7,960.0,0.36041666666666666,0.3295163906142167,1050.023640265839,90.02364026583905,9.377462527691566
69,916.9,1251.5,900.0,0.3717777777777778,0.3295163906142167,1015.4274856443635,115.42748564436351,12.825276182707057
70,918.9,1255.4,2760.0,0.1219202898550725,0.3295163906142167,1021.1935114146097,1738.8064885853903,63.00023509367356
71,920.2,1236.4,1200.0,0.2635,0.3295163906142167,959.5880781851397,240.4119218148603,20.034326817905026
72,924.7,1178.4,960.0,0.2642708333333334,0.2642708333333334,959.9999999999999,1.1368683772161603e-13,1.1842378929335004e-14
73,927.8,1246.9,960.0,0.3323958333333335,0.3295163906142167,968.3888543607785,8.38885436077851,0.873838995914428
74,928.3,1228.1,1680.0,0.17845238095238092,0.3295163906142167,909.8181715367009,770.1818284632991,45.84415645614875
75,932.5,1249.0,900.0,0.3516666666666667,0.25390906934119595,1246.5092358504774,346.50923585047735,38.501026205608596
76,937.3,1247.9,900.0,0.34511111111111126,0.25390906934119595,1223.2725707903899,323.27257079038986,35.919174532265544
77,943.5,1248.6,840.0,0.3632142857142856,0.25390906934119595,1201.611272853019,361.61127285301905,43.04896105393084
78,946.3,1249.6,3660.0,0.08286885245901639,0.25390906934119595,1194.522120800789,2465.477879199211,67.3627835846779
79,947.1,1211.5,4380.0,0.06036529680365296,0.25390906934119595,1041.3176681164807,3338.6823318835195,76.22562401560546
80,948.6,1228.5,840.0,0.3332142857142857,0.25390906934119595,1102.3631441217963,262.36314412179627,31.233707633547176
81,952.0,1248.8,2280.0,0.13017543859649122,0.25390906934119595,1168.9224050566243,1111.0775949433757,48.73147346242876
82,955.3,1250.1,1380.0,0.21362318840579708,0.25390906934119595,1161.0455694430352,218.95443055696478,15.866263083838028
83,959.0,1251.4,840.0,0.3480952380952382,0.25390906934119595,1151.5933667067288,311.59336670672883,37.09444841746772
84,961.5,1250.1,1560.0,0.18499999999999994,0.25390906934119595,1136.6273790409086,423.37262095909136,27.139270574300728
85,962.9,1252.8,840.0,0.3451190476190476,0.25390906934119595,1141.747322189742,301.7473221897419,35.922300260683556
86,965.3,1249.5,2040.0,0.1393137254901961,0.25390906934119595,1119.2983406910132,920.7016593089868,45.1324342798523
87,973.8,1249.2,1020.0,0.2700000000000001,0.25390906934119595,1084.6402639912212,64.64026399122122,6.3372807834530605
88,988.1,1249.7,840.0,0.31142857142857144,0.25390906934119595,1030.290098257456,190.29009825745607,22.65358312588763
89,994.7,1249.3,780.0,0.3264102564102563,0.19323777740486414,1317.547756029982,537.5477560299821,68.91637897820283
90,1004.9,1259.9,2880.0,0.08854166666666671,0.19323777740486414,1319.6177446490403,1560.3822553509597,54.179939421908315
91,1007.3,1250.4,960.0,0.2532291666666668,0.19323777740486414,1258.0355832320854,298.0355832320854,31.04537325334223
92,1020.2,1249.8,1860.0,0.12344086021505371,0.19323777740486414,1188.1734673388996,671.8265326611004,36.119706057048404
93,1022.8,1251.5,840.0,0.2722619047619048,0.19323777740486414,1183.5159929460215,343.51599294602147,40.894761065002555
94,1028.7,1250.2,2220.0,0.09977477477477477,0.19323777740486414,1146.2561978029894,1073.7438021970106,48.366837936802284
95,1052.5,1252.0,840.0,0.2375,0.19323777740486414,1032.406823754837,192.40682375483698,22.90557425652821
96,1056.3,1248.4,780.0,0.24628205128205147,0.19323777740486414,994.1120343022774,214.11203430227738,27.45026080798428
97,1073.3,1248.7,780.0,0.22487179487179498,0.07073529411764715,2479.6673596673577,1699.6673596673577,217.90607175222533
98,1105.1,1249.4,2040.0,0.07073529411764715,0.07073529411764715,2040.0,0.0,0.0
99,,,,,,,,42.636515299751224
