,시작온도,종료온도,constant,count
0,114.25714285714287,1256.9142857142858,0.05951418293911189,7.0
1,384.975,1256.325,0.07847121585437643,4.0
2,757.7213333333333,1253.9866666666667,0.10557633057610946,75.0
3,983.4166666666666,1252.6833333333332,0.1203162631990361,12.0
