,시작온도,종료온도,constant,count
0,46.6,648.2,0.35809523809523813,1.0
1,383.0125,1232.9975,0.05770209909233163,40.0
2,682.01875,1244.2674386041665,0.08472391456828844,48.0
3,958.2166666666668,1244.1333333333334,0.14041200088106806,12.0
