,시작온도,종료온도,시간(총),velocity,constant,prediction,error,mape
0,344.3,1245.7,32820.0,0.027464960390006097,0.026769632948790385,33672.48261208344,852.4826120834405,2.59744854382523
1,347.8,1249.0,34920.0,0.025807560137457046,0.026769632948790385,33665.011459961825,1254.9885400381754,3.5938961627668258
2,356.7,1247.7,35760.0,0.024916107382550335,0.026769632948790385,33283.98270175986,2476.017298240142,6.923985733333731
3,366.2,1244.3,32460.0,0.027051756007393714,0.026769632948790385,32802.0933899162,342.09338991619734,1.053892143919277
4,367.2,1250.3,32580.0,0.027105586249232656,0.026769632948790385,32988.872192956376,408.87219295637624,1.254979106680099
5,369.8,1252.9,32340.0,0.027306740878169453,0.026769632948790385,32988.87219295638,648.8721929563835,2.006407523056226
6,372.9,1253.2,31740.0,0.02773471959672338,0.026769632948790385,32884.276063253885,1144.2760632538848,3.605154578619675
7,423.8,1251.1,29940.0,0.027631930527722108,0.027393609172830263,30200.47467204646,260.4746720464609,0.8699888845907179
8,435.5,1246.9,29880.0,0.027155287817938422,0.027393609172830263,29620.0473212843,259.95267871570104,0.8699888845906997
9,503.1,1246.5,28380.0,0.026194503171247357,0.05977047993208038,12437.577895388418,15942.422104611582,56.17484885345871
10,536.4,1247.7,7620.0,0.0933464566929134,0.05977047993208038,11900.523482633553,4280.523482633553,56.17484885345869
11,582.4,1248.4,8220.0,0.081021897810219,0.0647815947198352,10280.697825984213,2060.6978259842126,25.069316617812802
12,608.6,1251.7,23400.0,0.027482905982905984,0.0647815947198352,9927.202360195864,13472.797639804136,57.576058289761264
13,622.5,1249.6,13920.0,0.045050287356321835,0.0647815947198352,9680.218628640687,4239.781371359313,30.45819950689162
14,630.0,1250.5,2820.0,0.2200354609929078,0.0647815947198352,9578.337839374179,6758.337839374179,239.65737019057372
15,643.9,1250.1,22440.0,0.027014260249554365,0.0647815947198352,9357.596129296739,13082.403870703261,58.299482489764976
16,644.4,1250.8,22800.0,0.026596491228070174,0.0647815947198352,9360.683425941179,13439.316574058821,58.944370938854476
17,653.4,1227.9,22980.0,0.025000000000000005,0.0647815947198352,8868.25961115305,14111.74038884695,61.408791944503704
18,658.3,1248.8,8940.0,0.06605145413870246,0.0647815947198352,9115.243342708223,175.24334270822328,1.9602163613895223
19,753.3,1230.4,7260.0,0.06571625344352619,0.1488361805383566,3205.537781702525,4054.462218297475,55.84658702889084
20,761.1,1234.2,1620.0,0.29203703703703704,0.1488361805383566,3178.6625959410276,1558.6625959410276,96.21374049018688
21,765.4,1248.7,2280.0,0.21197368421052634,0.1488361805383566,3247.194319632845,967.1943196328448,42.42080349266863
22,772.6,1268.2,2160.0,0.22944444444444445,0.1488361805383566,3329.835515849447,1169.835515849447,54.15905165969661
23,805.6,1225.6,2940.0,0.14285714285714282,0.1488361805383566,2821.8945049571576,118.10549504284245,4.017193708940219
24,809.6,1250.5,4020.0,0.10967661691542288,0.1488361805383566,2962.3173505609784,1057.6826494390216,26.310513667637352
25,824.6,1224.0,19260.0,0.020737279335410176,0.1488361805383566,2683.48729828545,16576.51270171455,86.06704414182009
