,시작온도,종료온도,시간(총),velocity,constant,prediction,error,mape
0,65.3,651.2,16320.0,0.03590073529411765,0.03590073529411765,16320.000000000002,1.8189894035458565e-12,1.1145768404080003e-14
1,118.3,1151.9,27660.0,0.03736804049168475,0.03736804049168475,27660.0,0.0,0.0
2,127.1,1248.5,39660.0,0.02827534039334342,0.02827534039334342,39660.0,0.0,0.0
3,277.8,1254.6,32820.0,0.02976234003656307,0.03051611084507475,32009.321402686342,810.6785973136575,2.470074946111083
4,315.3,1260.0,31440.0,0.030047709923664123,0.03051611084507475,30957.418027352363,482.5819726476366,1.5349299384466812
5,330.4,1256.6,32880.0,0.028169099756690994,0.03051611084507475,30351.18087957421,2528.819120425789,7.691055719056536
6,346.8,1244.0,24780.0,0.03620661824051655,0.03051611084507475,29400.86318846252,4620.863188462521,18.647551204449236
7,354.6,1279.6,11640.0,0.07946735395189003,0.03051611084507475,30311.85738890752,18671.85738890752,160.41114595281374
8,361.3,1256.7,66720.0,0.013420263788968826,0.03051611084507475,29341.877952462484,37378.122047537516,56.022365179162946
9,361.5,1255.2,52800.0,0.016926136363636365,0.03051611084507475,29286.169674018005,23513.830325981995,44.53376955678408
10,361.8,1256.1,38760.0,0.023072755417956656,0.03051611084507475,29305.831419351347,9454.168580648653,24.39155980559508
11,362.4,1256.5,50880.0,0.017572720125786163,0.03051611084507475,29299.277504240235,21580.722495759765,42.41494201210646
12,365.3,1164.3,49140.0,0.01625966625966626,0.01822074222074222,43851.122545953716,5288.877454046284,10.762876381860568
13,366.8,1166.0,39600.0,0.020181818181818183,0.01822074222074222,43862.09904721678,4262.099047216783,10.762876381860563
14,373.5,1255.9,25260.0,0.03493269992082344,0.03051611084507475,28915.87347024,3655.8734702399997,14.472974941567696
15,406.8,1248.7,31560.0,0.02667617237008872,0.032725842137025896,25725.846762778263,5834.153237221737,18.48591013061387
16,412.2,1260.4,44880.0,0.018899286987522284,0.032725842137025896,25918.355177798458,18961.644822201542,42.24965423841699
17,414.4,1254.9,18060.0,0.04653931339977852,0.032725842137025896,25683.067114995996,7623.067114995996,42.209673947929105
18,423.7,1251.0,26580.0,0.031124905944319034,0.032725842137025896,25279.716150191773,1300.2838498082274,4.891963317562932
19,446.9,1257.9,21240.0,0.03818267419962336,0.032725842137025896,24781.638822441113,3541.638822441113,16.674382403206746
20,460.0,1174.7,17640.0,0.04051587301587302,0.04051587301587302,17640.0,0.0,0.0
21,463.3,799.3,6660.0,0.05045045045045044,0.05045045045045044,6660.0,0.0,0.0
22,468.4,1240.3,50820.0,0.015188902007083825,0.0387736539677275,19907.847752560952,30912.152247439048,60.82674586272934
23,485.4,1256.7,21960.0,0.035122950819672136,0.0387736539677275,19892.37332756868,2067.626672431321,9.415422005607107
24,486.4,1261.5,42180.0,0.018376007586533905,0.0387736539677275,19990.378019186417,22189.621980813583,52.60697482411945
25,488.8,1256.4,10320.0,0.07437984496124032,0.0387736539677275,19796.94770678299,9476.94770678299,91.83088863161812
26,501.4,1257.2,20100.0,0.03760199004975125,0.0387736539677275,19492.617348601594,607.3826513984059,3.0218042358129646
27,503.2,1258.9,15480.0,0.04881782945736434,0.0387736539677275,19490.038277769545,4010.038277769545,25.90464003727096
28,504.6,1256.4,14040.0,0.05354700854700855,0.0387736539677275,19389.454515319765,5349.454515319765,38.10152788689291
29,509.5,1255.1,33000.0,0.022593939393939392,0.0387736539677275,19229.552123732927,13770.447876267073,41.72862992808204
30,511.1,1254.9,15840.0,0.04695707070707071,0.0387736539677275,19183.128848756107,3343.128848756107,21.105611418914815
31,513.5,1259.0,24180.0,0.030831265508684865,0.0387736539677275,19226.97305290088,4953.026947099119,20.48398241149346
32,516.2,1252.4,44640.0,0.01649193548387097,0.0387736539677275,18987.11946552063,25652.88053447937,57.46613022956848
33,518.6,1256.2,14640.0,0.05038251366120219,0.0387736539677275,19023.22645716927,4383.2264571692685,29.940071428751835
34,519.2,1253.7,42060.0,0.017463147883975273,0.0387736539677275,18943.275261375853,23116.724738624147,54.96130465673834
35,523.8,1254.4,18420.0,0.039663409337676446,0.0387736539677275,18842.691498926073,422.6914989260731,2.294742122291385
36,526.8,1255.6,33540.0,0.02172927847346452,0.0387736539677275,18796.268223949246,14743.731776050754,43.958651687688594
37,535.2,1254.8,19080.0,0.03771488469601677,0.0387736539677275,18558.993707401038,521.0062925989623,2.7306409465354418
38,536.5,1245.1,6240.0,0.11355769230769229,0.0387736539677275,18275.295915876006,12035.295915876006,192.8733319851924
39,537.3,1254.7,40980.0,0.017506100536847244,0.0387736539677275,18502.254149096036,22477.745850903964,54.850526722557255
40,562.5,1255.9,19020.0,0.03645636172450053,0.038676260199026195,17928.310452763442,1091.6895472365577,5.73969267737412
41,566.8,1255.1,14760.0,0.04663279132791327,0.038676260199026195,17796.446617590245,3036.4466175902453,20.572131555489467
42,568.5,1252.8,39000.0,0.017546153846153843,0.038676260199026195,17693.02400176813,21306.97599823187,54.63327179033812
