,시작온도,종료온도,시간(총),velocity,constant,prediction,error,mape
0,35.4,1001.8,12960.0,0.0745679012345679,0.0745679012345679,12960.0,0.0,0.0
1,46.8,1257.7,16860.0,0.0718208778173191,0.06936681474758573,17456.474027332282,596.4740273322823,3.5378056188154345
2,61.3,1257.7,17880.0,0.06691275167785235,0.06936681474758573,17247.4403553558,632.5596446441996,3.5378056188154337
3,347.5,1259.6,5880.0,0.1551190476190476,0.08172050835381765,11161.212997488534,5281.212997488534,89.81654757633561
4,358.8,1254.9,12780.0,0.07011737089201879,0.08172050835381765,10965.423711270121,1814.5762887298788,14.198562509623464
5,359.7,1242.4,38700.0,0.022808785529715762,0.08172050835381765,10801.450184062198,27898.549815937804,72.08927601017521
6,362.0,1255.9,16080.0,0.0555907960199005,0.08172050835381765,10938.502684415089,5141.497315584911,31.9744857934385
7,387.2,1260.3,28200.0,0.030960992907801414,0.08172050835381765,10683.976612331147,17516.02338766885,62.11355811230089
8,409.3,1260.7,4860.0,0.1751851851851852,0.08172050835381765,10418.437392897424,5558.437392897424,114.37113977155194
9,411.9,1259.9,13620.0,0.06226138032305434,0.08172050835381765,10376.83216957601,3243.1678304239904,23.811804922349417
10,444.9,1007.4,2940.0,0.1913265306122449,0.1913265306122449,2940.0,0.0,0.0
11,480.5,1258.6,17400.0,0.0447183908045977,0.17042924142041482,4565.531087946246,12834.468912053755,73.76131558651583
12,486.5,1257.9,12960.0,0.05952160493827161,0.17042924142041482,4526.218585325453,8433.781414674548,65.07547387866164
13,496.2,1260.7,2580.0,0.29631782945736435,0.17042924142041482,4485.732575163739,1905.732575163739,73.86560368851703
14,525.4,1261.7,9780.0,0.07528629856850716,0.17042924142041482,4320.268011894129,5459.731988105871,55.82548045098028
15,537.0,1259.5,1920.0,0.3763020833333333,0.17042924142041482,4239.2959915707015,2319.2959915707015,120.79666622764071
16,571.5,1252.2,2640.0,0.2578409090909091,0.1643756979271702,4141.123101430707,1501.1231014307068,56.86072353904193
17,575.7,1260.3,3180.0,0.2152830188679245,0.1643756979271702,4164.849236432292,984.849236432292,30.97010177460038
18,593.5,1257.1,19380.0,0.03424148606811145,0.1643756979271702,4037.0931248852894,15342.90687511471,79.1687661254629
19,606.5,1251.8,3300.0,0.19554545454545452,0.1643756979271702,3925.762799108616,625.762799108616,18.962509063897457
20,614.8,1259.4,6300.0,0.10231746031746033,0.1643756979271702,3921.5042620570503,2378.4957379429497,37.75390060226904
21,619.9,1252.9,2760.0,0.22934782608695656,0.1643756979271702,3850.9342194882297,1090.9342194882297,39.52660215537065
22,621.3,1256.5,3120.0,0.2035897435897436,0.1643756979271702,3864.3181930788674,744.3181930788674,23.85635234227139
23,623.1,1255.9,2220.0,0.2850450450450451,0.1643756979271702,3849.717494616353,1629.7174946163532,73.41069795569159
24,644.4,1252.0,3720.0,0.16333333333333333,0.1643756979271702,3696.410160759949,23.58983924005088,0.6341354634422279
25,645.5,1252.0,2820.0,0.2150709219858156,0.1643756979271702,3689.71817396463,869.7181739646298,30.84106999874574
26,648.4,1260.3,2040.0,0.29995098039215684,0.1643756979271702,3722.5697455052878,1682.5697455052878,82.47890909339645
27,656.4,1256.4,21300.0,0.028169014084507046,0.1643756979271702,3650.1746156286536,17649.825384371346,82.8630299735744
28,659.3,1257.0,26040.0,0.0229531490015361,0.1643756979271702,3636.1822796020765,22403.817720397925,86.03616636097513
29,667.5,1259.1,12180.0,0.048571428571428564,0.1643756979271702,3599.072171009851,8580.927828990149,70.45096739729186
30,682.4,1260.2,3780.0,0.15285714285714289,0.2695524726257057,2143.5529578774062,1636.4470421225938,43.29224979160301
31,683.0,1251.6,2160.0,0.2632407407407407,0.2695524726257057,2109.4223119575854,50.57768804241459,2.3415596315932685
32,687.4,1258.9,2340.0,0.24423076923076928,0.2695524726257057,2120.1808851279643,219.8191148720357,9.393979268035714
33,701.5,1253.9,1860.0,0.296989247311828,0.2695524726257057,2049.3226963161637,189.32269631616373,10.178639586890522
34,701.5,1259.7,1560.0,0.35782051282051286,0.2695524726257057,2070.8398426569197,510.8398426569197,32.746143760058956
35,702.7,1255.7,1560.0,0.3544871794871795,0.2695524726257057,2051.548608006586,491.54860800658616,31.509526154268343
36,708.1,1237.7,2520.0,0.21015873015873016,0.2695524726257057,1964.738052080087,555.2619479199129,22.034204282536226
37,711.5,1252.0,2460.0,0.21971544715447155,0.2695524726257057,2005.1754477894392,454.8245522105608,18.48880293538865
38,715.9,1263.1,1440.0,0.37999999999999995,0.2695524726257057,2030.03146166583,590.03146166583,40.974407060127085
39,716.4,1252.3,16020.0,0.03345193508114856,0.2695524726257057,1988.110124829529,14031.889875170471,87.58982443926637
40,723.4,1256.3,1440.0,0.37006944444444445,0.2695524726257057,1976.9805663774139,536.9805663774139,37.290317109542634
41,725.7,1255.2,1620.0,0.32685185185185184,0.2695524726257057,1964.36706679835,344.3670667983499,21.257226345577156
42,729.5,1257.8,1140.0,0.4634210526315789,0.2695524726257057,1959.9152434175037,819.9152434175037,71.92238977346523
43,747.2,1251.3,1500.0,0.3360666666666666,0.2695524726257057,1870.1368052371067,370.1368052371067,24.675787015807117
44,748.9,1258.3,2220.0,0.22945945945945945,0.2695524726257057,1889.7990251691774,330.2009748308226,14.873917785172189
45,749.3,1250.9,33900.0,0.014796460176991155,0.2695524726257057,1860.862173193678,32039.137826806324,94.51073105252603
46,753.1,1258.2,3300.0,0.15306060606060606,0.2695524726257057,1873.846658054479,1426.153341945521,43.216767937743064
47,755.2,1252.9,2880.0,0.1728125,0.2695524726257057,1846.3937472059279,1033.6062527940721,35.88910599979417
48,757.2,1207.0,1320.0,0.3407575757575757,0.2695524726257057,1668.69179725382,348.6917972538199,26.416045246501508
49,760.1,1252.6,2040.0,0.24142156862745093,0.2695524726257057,1827.102512555594,212.8974874444059,10.436151345314014
50,761.2,1256.6,1200.0,0.4128333333333332,0.2695524726257057,1837.861085725972,637.8610857259721,53.15509047716434
51,766.6,1257.4,1380.0,0.35565217391304355,0.2695524726257057,1820.7957627660628,440.7957627660628,31.941721939569767
52,788.3,1258.0,1200.0,0.3914166666666667,0.24185524714294182,1942.0707449956499,742.0707449956499,61.839228749637485
53,799.7,1257.8,7260.0,0.063099173553719,0.24185524714294182,1894.1081717745517,5365.891828225448,73.9103557606811
54,808.6,1260.2,1320.0,0.34212121212121216,0.24185524714294182,1867.2325919523855,547.2325919523855,41.457014541847386
55,817.6,1256.6,20880.0,0.02102490421455938,0.24185524714294182,1815.1353141432617,19064.864685856737,91.30682320812613
56,823.2,1260.2,1860.0,0.2349462365591398,0.24185524714294182,1806.8659049672108,53.13409503278922,2.8566717759564098
57,825.4,1260.4,3600.0,0.12083333333333336,0.24185524714294182,1798.59649579116,1801.40350420884,50.03898622802334
58,828.1,1252.9,1740.0,0.2441379310344828,0.24185524714294182,1756.4225089932982,16.422508993298152,0.9438223559366753
59,835.0,1258.9,1320.0,0.3211363636363637,0.24185524714294182,1752.7012748640752,432.70127486407523,32.78039961091479
60,838.8,1254.1,1440.0,0.28840277777777773,0.24185524714294182,1717.1428154070538,277.14281540705383,19.246028847712072
61,842.4,1234.6,1020.0,0.3845098039215686,0.24185524714294182,1621.6311394236611,601.6311394236611,58.98344504153541
