,시작온도,종료온도,시간(총),velocity,constant,prediction,error,mape
0,56.3,1249.9,47580.0,0.025086170659941155,0.025086170659941155,47580.0,0.0,0.0
1,200.4,1245.0,19020.0,0.05492113564668769,0.05492113564668769,19020.0,0.0,0.0
2,273.0,1174.6,14940.0,0.060348058902275764,0.060348058902275764,14940.0,0.0,0.0
3,291.5,1254.1,7020.0,0.13712250712250712,0.08298010361811647,11600.371149570872,4580.371149570872,65.24745227308935
4,296.7,1248.7,29820.0,0.03192488262910798,0.08298010361811647,11472.629684595337,18347.370315404663,61.52706343194052
5,297.6,1249.7,10920.0,0.08718864468864469,0.08298010361811647,11473.834792755484,553.8347927554842,5.071747186405533
6,310.9,1250.9,12420.0,0.07568438003220612,0.08298010361811647,11328.01670537775,1091.9832946222505,8.792136027554353
7,349.2,1247.9,37680.0,0.023850849256900213,0.025385262288519183,35402.431134479506,2277.568865520494,6.0445033586000365
8,349.2,1248.6,34560.0,0.02602430555555555,0.025385262288519183,35430.00618932999,870.0061893299935,2.5173790200520645
9,349.4,1253.1,38940.0,0.02320749871597329,0.025385262288519183,35599.395811983006,3340.604188016994,8.578849994907536
10,349.6,1245.5,24900.0,0.03597991967871486,0.025385262288519183,35292.13091507754,10392.130915077541,41.735465522399764
11,349.9,1249.3,33960.0,0.026484098939929326,0.025385262288519183,35430.00618932999,1470.0061893299935,4.328640133480547
12,350.2,1250.7,35460.0,0.025394811054709532,0.025385262288519183,35473.338418380765,13.338418380764779,0.03761539306476249
13,350.3,1251.5,44280.0,0.020352303523035232,0.025385262288519183,35500.91347323126,8779.08652676874,19.82630200263943
14,350.7,1250.8,36780.0,0.024472539423599782,0.025385262288519183,35457.58124418048,1322.418755819519,3.595483294778464
15,353.4,1249.0,38160.0,0.023469601677148847,0.025385262288519183,35280.31303442734,2879.6869655726623,7.546349490494399
16,382.8,1249.8,35220.0,0.024616695059625212,0.025385262288519183,34153.6750791073,1066.324920892701,3.0276119275772317
17,405.3,1251.1,18240.0,0.046370614035087715,0.05490611688686737,15404.476731486018,2835.5232685139817,15.545631954572267
18,408.5,1247.4,19440.0,0.04315329218106996,0.05490611688686737,15278.807673260373,4161.192326739627,21.405310322734707
19,431.7,1243.8,10800.0,0.07519444444444444,0.04801511708344395,16913.4232993471,6113.423299347101,56.60577129025094
20,436.5,1178.1,3420.0,0.21684210526315786,0.1534704353476283,4832.201057618622,1412.2010576186221,41.29242858533983
21,436.8,1166.6,8100.0,0.09009876543209876,0.1534704353476283,4755.313284587474,3344.6867154125257,41.29242858533983
22,438.3,1248.4,10680.0,0.07585205992509364,0.04801511708344395,16871.769751017226,6191.769751017226,57.97537220053582
23,446.2,1219.8,24720.0,0.03129449838187702,0.04801511708344395,16111.592493996943,8608.407506003057,34.82365495955929
24,451.5,1246.3,21540.0,0.03689879294336119,0.04801511708344395,16553.120106293652,4986.8798937063475,23.151717240976545
25,455.6,1173.0,10440.0,0.06871647509578543,0.06871647509578543,10440.0,0.0,0.0
26,456.2,1247.8,47820.0,0.016553743203680468,0.04801511708344395,16486.47442896585,31333.52557103415,65.52389287125501
27,468.8,1245.8,22800.0,0.034078947368421056,0.04801511708344395,16182.403526157737,6617.596473842263,29.024545937904662
28,473.5,1250.1,13860.0,0.05603174603174602,0.04801511708344395,16174.07281649176,2314.07281649176,16.696052067040114
29,473.5,1250.1,12540.0,0.0619298245614035,0.04801511708344395,16174.07281649176,3634.07281649176,28.979847021465392
30,498.0,1247.7,22440.0,0.03340909090909091,0.07219240482072513,10384.748947783699,12055.251052216301,53.72215263911008
31,499.2,1250.1,27420.0,0.027385120350109406,0.07219240482072513,10401.371194999036,17018.628805000964,62.06647995988681
32,500.4,1206.9,27960.0,0.025268240343347643,0.07219240482072513,9786.348048031457,18173.651951968543,64.99875519302054
33,511.0,1192.7,9180.0,0.07425925925925926,0.07219240482072513,9442.821605581095,262.82160558109535,2.862980452953108
34,515.2,1243.3,17220.0,0.04228222996515679,0.07219240482072513,10085.548497907575,7134.451502092425,41.431193391942074
35,518.8,1191.9,9720.0,0.06924897119341565,0.07219240482072513,9323.695500537826,396.30449946217414,4.077206784590269
36,526.5,1248.6,16860.0,0.042829181494661916,0.07219240482072513,10002.437261830875,6857.562738169125,40.673563097088525
37,537.9,1243.2,12840.0,0.05492990654205608,0.07219240482072513,9769.725800816117,3070.274199183883,23.911792828534914
38,542.0,1232.7,1680.0,0.41113095238095243,0.07219240482072513,9567.488459696146,7887.488459696146,469.49336069619915
39,542.2,1250.4,21000.0,0.033723809523809524,0.07219240482072513,9809.896231586521,11190.103768413479,53.28620842101657
40,547.8,1241.1,22020.0,0.0314850136239782,0.054904117712506445,12627.468191553786,9392.531808446214,42.654549538811146
41,551.4,1249.7,9120.0,0.07656798245614035,0.054904117712506445,12718.53604235109,3598.53604235109,39.45763204332336
42,553.5,1247.9,5100.0,0.13615686274509806,0.054904117712506445,12647.503118729195,7547.503118729195,147.99025722998422
43,562.9,1248.2,15000.0,0.045686666666666674,0.054904117712506445,12481.759630278106,2518.2403697218942,16.788269131479293
44,574.8,1251.8,16740.0,0.04044205495818399,0.054904117712506445,12330.586997954584,4409.413002045416,26.340579462636892
45,578.9,1245.8,9420.0,0.07079617834394904,0.054904117712506445,12146.629939344037,2726.6299393440368,28.945116128917586
46,595.0,1249.5,10440.0,0.06269157088122605,0.054904117712506445,11920.78166936673,1480.78166936673,14.183732465198565
47,595.5,1178.5,10980.0,0.05309653916211293,0.05309653916211293,10980.0,0.0,0.0
48,616.4,1247.5,5940.0,0.10624579124579125,0.054904117712506445,11494.58412763536,5554.58412763536,93.51151730025859
49,616.8,1254.1,12960.0,0.04917438271604938,0.054904117712506445,11607.508262624013,1352.4917373759872,10.435893035308544
50,621.9,1250.5,4320.0,0.14550925925925925,0.06548198482915926,9599.58684270186,5279.5868427018595,122.21265839587639
51,646.6,1251.0,11400.0,0.05301754385964912,0.06548198482915926,9230.019547771242,2169.9804522287577,19.034916247620682
52,648.5,1251.9,5580.0,0.10813620071684589,0.06548198482915926,9214.748171947665,3634.7481719476655,65.13885612809436
53,649.4,1249.4,30600.0,0.019607843137254905,0.06548198482915926,9162.825494147497,21437.174505852505,70.05612583611929
54,649.5,1248.9,22680.0,0.026428571428571433,0.06548198482915926,9153.66266865335,13526.33733134665,59.63993532339793
55,650.6,1230.7,12600.0,0.04603968253968254,0.06548198482915926,8858.925115258271,3741.074884741729,29.69107051382325
56,662.6,1257.9,21840.0,0.02725732600732601,0.06548198482915926,9091.050027776675,12748.949972223325,58.37431305963061
57,669.2,1250.1,1920.0,0.3025520833333333,0.06548198482915926,8871.14221591713,6951.142215917131,362.03865707901724
