,에너지,가열시작시간,가열종료시간,시간(총),시간(0제외),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,444.4,2020-03-02 17:06:00,2020-03-02 17:42:00,2160,2100,660.1,1244.3,6,125030,61600,CARBON,0,1,0,0,0,0,6,125030,61600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61600,61600,5,63430,20750,720,0,누락없음,18,3/3/2020,주간,월,안겹침,이상없음,6,0,C,주말,0
1,388.5,2020-03-02 18:03:00,2020-03-02 18:35:00,1920,1800,811.2,1260.5,4,148200,61600,CARBON,0,1,0,0,0,0,4,148200,61600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,148200,61600,0,0,0,24660,0,누락없음,20,3/3/2020,야간,월,안겹침,이상없음,2,0,C,주말,0
2,733.3,2020-03-04 04:48:00,2020-03-04 05:50:00,3720,3600,554.9,1264.2,4,88100,32200,CARBON,0,1,0,0,0,0,4,88100,32200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48000,24000,2,40100,32200,1260,0,누락없음,20,3/4/2020,야간,수,겹침,이상없음,4,1,C,평일,0
3,700.8,2020-03-04 16:07:00,2020-03-04 17:13:00,3960,3900,388.2,1256.3,5,109720,38100,ALLOY,1,0,0,1,38100,38100,2,48000,24000,2,23620,11810,0,0,0,0,0,0,0,0,0,0,0,0,2,48000,24000,3,61720,38100,8220,0,누락없음,17,3/5/2020,주간,수,안겹침,이상없음,6,0,ACS,평일,0
4,534.7,2020-03-05 05:45:00,2020-03-05 06:24:00,2340,2220,723.6,1240.9,4,111500,36200,CARBON,0,1,0,0,0,0,4,111500,36200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24000,24000,3,87500,36200,720,0,누락없음,20,3/5/2020,야간,목,안겹침,이상없음,4,0,C,평일,0
5,102.1,2020-03-11 15:40:00,2020-03-11 15:56:00,960,900,854.0,1236.4,5,166400,38600,CARBON,0,1,0,1,17000,17000,4,149400,38600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,166400,38600,0,0,0,300,0,누락없음,18,3/11/2020,야간,수,겹침,이상없음,6,5,AC,평일,0
6,257.0,2020-03-10 18:19:00,2020-03-10 18:42:00,1380,1320,751.7,1241.0,6,189400,38600,ALLOY,1,0,0,2,40000,23000,4,149400,38600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,189400,38600,0,0,0,1740,0,누락없음,18,3/11/2020,주간,화,안겹침,이상없음,3,0,AC,평일,0
7,471.1,2020-03-12 17:34:00,2020-03-12 18:11:00,2220,2160,520.8,1252.2,7,168980,43600,ALLOY,1,0,0,3,104200,43600,4,64780,35500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,104200,43600,4,64780,35500,2400,0,누락없음,18,3/13/2020,주간,목,겹침,이상없음,4,1,AC,평일,0
8,100.7,2020-03-17 06:08:00,2020-03-17 06:21:00,780,720,1013.9,1248.4,2,73000,36500,ALLOY,1,0,0,2,73000,36500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,73000,36500,0,0,0,180,0,누락없음,19,3/17/2020,주간,화,겹침,이상없음,4,2,A,평일,0
9,133.0,2020-03-16 16:37:00,2020-03-16 16:52:00,900,840,937.3,1247.9,3,167564,76964,CARBON,0,1,0,1,76964,76964,2,90600,62600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,139564,76964,1,28000,28000,600,0,누락없음,18,3/17/2020,주간,월,겹침,이상없음,2,1,AC,평일,0
10,81.5,2020-03-17 13:22:00,2020-03-17 13:35:00,780,780,1146.3,1259.4,4,126250,48600,CARBON,0,1,0,0,0,0,4,126250,48600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,97200,48600,2,29050,14525,720,0,누락없음,20,3/17/2020,야간,화,겹침,이상없음,6,4,C,평일,0
11,195.3,2020-03-18 03:33:00,2020-03-18 03:51:00,1080,1020,980.9,1259.1,4,185400,49600,CARBON,0,1,0,1,46100,46100,2,91700,49600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,93700,47600,2,91700,49600,9300,0,강종누락,20,3/18/2020,야간,수,안겹침,이상없음,4,0,AC,평일,0
12,294.9,2020-03-17 18:16:00,2020-03-17 18:45:00,1740,1680,749.0,1263.3,5,146670,62600,CARBON,0,1,0,0,0,0,5,146670,62600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62600,62600,4,84070,25950,1020,0,누락없음,17,3/18/2020,주간,화,겹침,이상없음,3,1,C,평일,0
13,141.8,2020-03-18 23:12:00,2020-03-18 23:35:00,1380,1320,1089.1,1225.8,3,175437,81737,CARBON,0,1,0,1,46100,46100,1,81737,81737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,93700,47600,1,81737,81737,360,0,강종누락,19,3/19/2020,주간,수,겹침,이상없음,5,1,AC,평일,0
14,1718.6,2020-03-18 18:28:00,2020-03-18 20:59:00,9060,8880,179.5,1249.7,5,151150,39500,ALLOY,1,0,0,1,31600,31600,4,119550,39500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31600,31600,4,119550,39500,103140,0,누락없음,18,3/19/2020,주간,수,안겹침,이상없음,3,0,AC,평일,0
15,178.6,2020-03-19 11:35:00,2020-03-19 11:57:00,1320,1200,760.9,1259.6,3,129964,76964,ALLOY,1,0,0,2,108564,76964,1,21400,21400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,108564,76964,1,21400,21400,540,0,누락없음,17,3/20/2020,주간,목,겹침,이상없음,5,1,AC,평일,0
16,382.9,2020-03-24 06:49:00,2020-03-24 07:41:00,3120,3000,547.3,1263.3,1,76964,76964,ALLOY,1,0,0,1,76964,76964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76964,76964,0,0,0,1260,0,누락없음,17,3/24/2020,주간,화,안겹침,이상없음,3,0,A,평일,0
17,176.9,2020-03-26 04:38:00,2020-03-26 04:56:00,1080,1020,689.1,1241.7,4,146200,41100,CARBON,0,1,0,0,0,0,4,146200,41100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,82200,41100,2,64000,32000,1080,0,누락없음,18,3/26/2020,주간,목,겹침,이상없음,4,2,C,평일,0
18,111.0,2020-03-25 18:03:00,2020-03-25 18:17:00,840,780,1041.0,1257.7,3,114450,60500,ALLOY,1,0,0,1,31850,31850,1,60500,60500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,53950,31850,1,60500,60500,420,0,강종누락,20,3/26/2020,주간,수,겹침,이상없음,2,1,AC,평일,0
19,156.7,2020-03-26 04:37:00,2020-03-26 05:02:00,1500,1440,1054.1,1245.4,3,164300,55600,CARBON,0,1,0,1,53100,53100,2,111200,55600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53100,53100,2,111200,55600,660,0,누락없음,19,3/26/2020,야간,목,겹침,이상없음,4,2,AC,평일,0
20,1330.5,2020-03-27 05:04:00,2020-03-27 06:53:00,6540,6420,658.0,1250.8,4,120430,32000,CARBON,0,1,0,2,56430,30480,2,64000,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25950,25950,3,94480,32000,2280,0,누락없음,19,3/27/2020,야간,금,안겹침,이상없음,3,0,AC,평일,0
21,905.4,2020-03-30 18:31:00,2020-03-30 19:37:00,3960,3780,703.9,1249.0,7,166800,43500,CARBON,0,1,0,1,43500,43500,6,123300,25950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43500,43500,6,123300,25950,1980,0,누락없음,19,3/31/2020,주간,월,안겹침,이상없음,4,0,AC,평일,0
22,368.2,2020-04-01 06:10:00,2020-04-01 06:47:00,2220,2160,495.5,1246.0,7,149425,61600,ALLOY,1,0,0,2,26400,13200,5,123025,61600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61600,61600,6,87825,33000,900,0,누락없음,17,4/1/2020,야간,수,겹침,이상없음,6,2,AC,평일,0
23,590.0,2020-04-01 19:11:00,2020-04-01 20:12:00,3660,3600,841.8,1249.2,5,189990,55100,CARBON,0,1,0,0,0,0,5,189990,55100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39600,39600,4,150390,55100,2820,0,누락없음,19,4/2/2020,주간,수,안겹침,이상없음,4,0,C,평일,0
24,194.7,2020-04-01 16:39:00,2020-04-01 17:04:00,1500,1440,672.6,1259.2,3,180800,61600,ALLOY,1,0,0,1,59100,59100,2,121700,61600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120700,61600,1,60100,60100,660,0,누락없음,20,4/2/2020,주간,수,안겹침,이상없음,8,0,AC,평일,0
25,90.8,2020-04-02 05:15:00,2020-04-02 05:28:00,780,720,923.0,1253.9,4,139900,36100,CARBON,0,1,0,0,0,0,4,139900,36100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,139900,36100,0,0,0,840,0,누락없음,17,4/3/2020,주간,목,안겹침,이상없음,7,0,C,평일,0
26,97.9,2020-04-03 15:03:00,2020-04-03 15:16:00,780,720,832.9,1246.5,4,124100,36100,CARBON,0,1,0,0,0,0,4,124100,36100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,72200,36100,2,51900,25950,600,0,누락없음,17,4/3/2020,야간,금,겹침,이상없음,4,2,C,평일,0
27,156.0,2020-04-05 06:23:00,2020-04-05 06:39:00,960,900,847.1,1265.5,3,85620,33000,CARBON,0,1,0,0,0,0,3,85620,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24000,24000,2,61620,33000,480,0,누락없음,17,4/6/2020,주간,일,겹침,이상없음,7,2,C,주말,0
28,103.0,2020-04-06 16:38:00,2020-04-06 16:54:00,960,900,1069.4,1249.8,5,158160,38600,CARBON,0,1,0,0,0,0,5,158160,38600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,112300,38600,2,45860,22930,240,0,누락없음,20,4/7/2020,주간,월,안겹침,이상없음,5,0,C,평일,0
29,250.0,2020-04-08 15:37:00,2020-04-08 16:08:00,1860,1800,657.6,1257.8,6,103940,26970,SUS,0,0,1,0,0,0,4,81540,26970,2,22400,11200,0,0,0,0,0,0,0,0,0,0,0,0,2,22400,11200,4,81540,26970,780,0,누락없음,17,4/9/2020,주간,수,겹침,이상없음,7,4,CS,평일,0
30,94.2,2020-04-09 02:03:00,2020-04-09 02:17:00,840,840,1146.8,1249.4,3,126800,57100,CARBON,0,1,0,0,0,0,3,126800,57100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,69700,34850,1,57100,57100,300,0,누락없음,20,4/9/2020,주간,목,겹침,이상없음,5,3,C,평일,0
31,125.6,2020-04-10 17:14:00,2020-04-10 17:28:00,840,780,1111.9,1250.5,4,67880,25000,SUS,0,0,1,0,0,0,0,0,0,4,67880,25000,0,0,0,0,0,0,0,0,0,0,0,0,1,22600,22600,3,45280,25000,780,0,누락없음,19,4/10/2020,야간,금,겹침,이상없음,5,4,S,평일,0
32,170.9,2020-04-14 18:17:00,2020-04-14 18:37:00,1200,1140,845.3,1258.1,4,124900,36200,CARBON,0,1,0,0,0,0,4,124900,36200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,69700,34850,2,55200,36200,1080,0,누락없음,17,4/14/2020,야간,화,겹침,이상없음,6,3,C,평일,0
33,909.8,2020-04-13 18:48:00,2020-04-13 20:19:00,5460,5400,682.4,1254.6,6,183400,44000,CARBON,0,1,0,1,21350,21350,4,118050,34850,1,44000,44000,0,0,0,0,0,0,0,0,0,0,0,0,2,69700,34850,4,113700,44000,36120,0,누락없음,17,4/14/2020,주간,월,안겹침,이상없음,3,0,ACS,주말,0
34,174.1,2020-04-13 18:49:00,2020-04-13 19:15:00,1560,1500,932.2,1245.3,5,90400,27900,CARBON,0,1,0,2,51700,27900,3,38700,15200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75200,27900,1,15200,15200,480,0,누락없음,19,4/14/2020,주간,월,안겹침,이상없음,4,0,AC,주말,0
35,425.3,2020-04-21 16:25:00,2020-04-21 17:02:00,2220,2100,588.6,1248.3,5,146500,40600,ALLOY,1,0,0,1,40600,40600,2,55700,27850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,146500,40600,0,0,0,22860,0,강종누락,19,4/22/2020,주간,화,안겹침,이상없음,3,0,AC,평일,0
36,207.0,2020-04-23 14:48:00,2020-04-23 15:14:00,1560,1500,1021.9,1261.7,4,107800,29900,CARBON,0,1,0,0,0,0,4,107800,29900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48000,24000,2,59800,29900,480,0,누락없음,19,4/23/2020,야간,목,안겹침,이상없음,5,0,C,평일,0
37,154.2,2020-04-24 04:46:00,2020-04-24 05:02:00,960,900,953.8,1253.4,3,99600,51600,ALLOY,1,0,0,1,51600,51600,2,48000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,99600,51600,0,0,0,420,0,누락없음,19,4/24/2020,주간,금,겹침,이상없음,4,2,AC,평일,0
38,262.8,2020-04-23 16:53:00,2020-04-23 17:18:00,1500,1320,952.2,1267.3,2,75600,51600,ALLOY,1,0,0,1,51600,51600,1,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75600,51600,0,0,0,480,0,누락없음,20,4/24/2020,주간,목,안겹침,이상없음,3,0,AC,평일,0
39,708.2,2020-04-24 16:19:00,2020-04-24 17:16:00,3420,3240,736.0,1232.0,3,154700,92000,CARBON,0,1,0,1,32700,32700,2,122000,92000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32700,32700,2,122000,92000,1260,0,누락없음,19,4/25/2020,주간,금,안겹침,이상없음,3,0,AC,평일,0
40,119.2,2020-04-24 13:07:00,2020-04-24 13:22:00,900,840,1032.8,1250.4,3,116450,58600,CARBON,0,1,0,0,0,0,1,24000,24000,2,92450,58600,0,0,0,0,0,0,0,0,0,0,0,0,1,24000,24000,2,92450,58600,7260,0,누락없음,20,4/25/2020,주간,금,겹침,이상없음,2,1,CS,평일,0
41,119.0,2020-04-28 15:07:00,2020-04-28 15:20:00,780,600,1055.7,1224.1,5,109160,22930,ALLOY,1,0,0,3,63300,21100,2,45860,22930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,63300,21100,2,45860,22930,720,0,누락없음,20,4/28/2020,야간,화,겹침,이상없음,6,5,AC,평일,0
