,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,24.859533576078192,42.377622401636714
1,24.072680939075557,37.18933948511816
2,23.156850504320722,35.35281442735758
3,23.209883179775503,34.14021502859208
4,23.187260472497275,37.22725115023906
5,23.411772084790606,38.53282575342335
6,25.90839510185774,43.32035115848079
7,24.549446061600086,35.12084854500054
8,23.252841550250388,35.62442165178971
9,24.393056869506836,31.72494670985818
average,24.00017203397529,37.061063631149615
