,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,12.305580553801164,24.3286041904921
1,15.392054654549861,25.243822138233686
2,12.419816314310268,22.17769548231139
3,14.078814796779467,30.30336123961042
4,15.80948453709699,28.619031565244097
5,11.35660489400228,27.678685568615162
6,15.287630440532297,31.769063926284257
7,11.47033008630725,28.702744521565567
8,15.167226722275002,25.952273853434182
9,13.912238964136096,26.641797685631712
average,13.719978196379069,27.141708017142257
