,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,22.747913360595703,70.90874154137673
1,15.205866813659668,47.174896701139815
2,14.749444961547852,56.34645196662501
3,22.984086990356445,48.566309236364894
4,13.129977226257324,38.20633452624812
5,16.134716033935547,50.55959311478071
6,13.430255889892578,35.67484869966718
7,13.46535587310791,40.15139519804423
8,18.54717254638672,44.60469152665307
9,12.099815368652344,26.671285302847863
average,16.24946050643921,45.886454781374766
