,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,21.167631512596493,35.06765397403467
1,26.47204359750899,33.7687829114547
2,28.148805618286133,41.25928874674115
3,22.7891902923584,47.0792218026733
4,26.749375267634317,55.28856994735348
5,22.184911515977646,34.94718669893369
6,24.904611920553542,44.686464006341595
7,22.670344004555353,46.384037975818714
8,23.12984960041349,39.09643284049519
9,30.26529802594866,51.59871661134454
average,24.848206135583304,42.917635551519105
