,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,23.465920106419976,47.90809605630984
1,30.490964025821327,38.366512544029
2,24.07565617111494,47.45560049826736
3,45.25991713325932,63.554966137936496
4,23.11400791384139,51.810577526983415
5,24.6993698264068,32.681740502079876
6,43.11868696392707,48.80554017227735
7,30.25725785741266,42.60593978466349
8,25.725533251492482,41.19173117640078
9,26.2715384285405,37.8940267464669
average,29.64788516782365,45.227473114541446
