,쉰시간포함_MLP_5_5_에너지,쉰시간포함_KNN_5_5_에너지,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,68.86479949951172,77.09897336254753,82.58592987060547,76.2672242697979
1,54.61552429199219,70.0927680645893,95.1058120727539,67.83327111395509
2,24.884090423583984,69.50073020922497,38.51140213012695,67.4748028288951
3,47.381187438964844,92.44887254187621,38.02773666381836,95.02514310572772
4,208.17422485351562,71.14468125801959,79.20228576660156,65.5178270298265
5,37.76015853881836,28.79255427483584,22.779043197631836,27.693305523181856
6,95.30192565917969,85.75895475815682,85.67398834228516,86.31525748263877
7,44.17639923095703,40.777518421938346,33.968353271484375,33.31448186092353
8,11.728081703186035,32.76537426882315,16.800186157226562,32.18319810537306
9,29.784631729125977,45.034274895930466,31.948640823364258,53.19185661656879
average,62.267102336883546,61.34147020559423,52.46033782958985,60.481636793688835
