,쉰시간포함_MLP_5_5_에너지,쉰시간포함_KNN_5_5_에너지,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,25.096467971801758,112.6957029931956,32.74659729003906,109.61371086320837
1,23.712636947631836,68.90367900707176,17.864011764526367,63.082270779082705
2,18.390724182128906,66.35027134864386,22.916452407836914,63.331041678842716
3,21.415740966796875,116.32533310212894,20.466175079345703,110.0272659233199
4,13.619068145751953,27.085578026250023,11.344854354858398,26.87089120740232
5,27.303058624267578,86.49397457687506,25.672279357910156,84.62509890267002
6,35.029239654541016,105.00558238506952,28.53017234802246,97.78240011754049
7,23.462268829345703,62.43684637128484,20.02684783935547,61.3826677021432
8,54.98057556152344,88.32379754882692,62.651573181152344,84.8038095994115
9,14.284627914428711,38.720323872667414,17.23688507080078,39.38518327334829
average,25.729440879821777,77.23410892320139,25.945584869384767,74.09043400469695
