,KNN,MLP,REAL,Type,error_KNN,error_MLP,시간(총),시작온도,장입소재개수,장입중량총합,장입최대중량
0,539.3057480494282,261.8538513183594,232.80000000074506,Holding Phase,306.50574804868313,29.053848266601562,4980.0,1273.4,9,84690.0,9410
1,2893.9352572445487,2998.331787109375,2684.4000000003725,Holding Phase,209.53525724417614,313.931884765625,55800.0,1271.2,8,96460.0,13480
2,2627.3857514178567,3249.755126953125,3249.7000000011176,Holding Phase,622.3142485832609,0.05517578125,63720.0,1253.9,4,84900.0,22350
3,1077.9235058187446,1365.376953125,1111.5999999996277,Holding Phase,33.67649418088308,253.7769775390625,29400.0,1283.6,8,59400.0,8250
4,304.68922585451867,293.16802978515625,330.40000000037253,Holding Phase,25.71077414585386,37.231964111328125,6900.0,1277.7,9,113190.0,14850
5,389.94848249574864,445.35406494140625,592.5,Holding Phase,202.55151750425136,147.14593505859375,8340.0,1251.8,5,38170.0,13930
6,495.09280787071,210.94815063476562,163.69999999925494,Holding Phase,331.39280787145503,47.24815368652344,4020.0,1290.2,8,77200.0,9650
7,251.7956106193945,559.8265380859375,658.6999999992547,Holding Phase,406.9043893798602,98.87347412109375,11700.0,1287.0,6,59320.0,13850
8,1309.5338465794684,1328.568359375,1136.2999999988824,Holding Phase,173.23384658058603,192.268310546875,25440.0,1256.4,4,71160.0,22930
9,274.00086261623176,262.69635009765625,242.5,Holding Phase,31.500862616231757,20.19635009765625,5160.0,1274.2,6,89100.0,14850
10,702.1537491419435,768.060302734375,718.7000000011176,Holding Phase,16.54625085917405,49.36029052734375,16440.0,1249.7,8,64680.0,10800
11,404.16886986404376,524.0293579101562,431.3000000007452,Holding Phase,27.131130136701415,92.7293701171875,10020.0,1262.4,4,40853.0,13263
12,390.9831070232611,468.80023193359375,552.6000000014901,Holding Phase,161.61689297822903,83.79974365234375,10440.0,1188.7,2,32700.0,16350
13,459.127740954063,264.5841979980469,187.6999999992549,Holding Phase,271.4277409548081,76.88420104980469,4200.0,1290.4,7,53360.0,8510
14,281.83307511892934,232.4278106689453,224.6999999992549,Holding Phase,57.13307511967443,7.727813720703125,5220.0,1277.5,7,80790.0,15660
15,760.4532535523759,528.7772216796875,623.0,Holding Phase,137.45325355237594,94.2227783203125,12660.0,1271.3,9,58780.0,8030
16,470.73058174991564,224.80894470214844,223.30000000074506,Holding Phase,247.43058174917059,1.508941650390625,4200.0,1284.8,8,88800.0,11100
17,2273.49640103114,2146.673583984375,1913.0999999996275,Holding Phase,360.3964010315126,233.5736083984375,41520.0,1252.3,9,95250.0,13480
18,2257.778200023869,2364.97265625,2162.7000000011176,Holding Phase,95.07820002275139,202.272705078125,42360.0,1268.2,6,87600.0,14600
19,462.28638983326886,279.51739501953125,214.5,Holding Phase,247.78638983326886,65.01739501953125,4500.0,1274.8,7,50710.0,7810
20,622.8229612877424,511.9299621582031,592.8000000007453,Holding Phase,30.022961286997088,80.87002563476562,13020.0,1281.2,10,88660.0,9910
21,361.10663249944537,364.8475036621094,296.79999999888236,Holding Phase,64.30663250056301,68.04751586914062,5820.0,1272.0,7,103950.0,14850
22,3144.6711092530863,4794.22607421875,3846.799999998881,Holding Phase,702.1288907457947,947.426025390625,91560.0,1273.6,7,43200.0,11920
23,296.87358257533475,225.10693359375,216.2000000011176,Holding Phase,80.67358257421716,8.906936645507812,4860.0,1281.4,7,73400.0,15660
24,925.4463920028438,1128.2269287109375,995.2000000011176,Holding Phase,69.75360799827376,133.02691650390625,24840.0,1275.1,9,64350.0,8070
25,277.29862916668,250.3575897216797,242.5,Holding Phase,34.79862916667997,7.8575897216796875,5160.0,1274.2,6,89100.0,14850
26,580.8022104782879,500.3723449707031,476.6999999992548,Holding Phase,104.10221047903303,23.672332763671875,11280.0,1276.2,10,94000.0,19350
27,2977.8214072405212,3172.814697265625,2684.4000000003725,Holding Phase,293.4214072401487,488.414794921875,55800.0,1271.2,8,96460.0,13480
28,378.7832679069009,213.92758178710938,214.5,Holding Phase,164.2832679069009,0.572418212890625,4500.0,1274.8,7,50710.0,7810
29,528.5592314467141,583.4987182617188,431.3000000007452,Holding Phase,97.25923144596891,152.19873046875,10020.0,1262.4,4,40853.0,13263
30,519.8577629813807,903.1317138671875,574.8000000007453,Holding Phase,54.9422370193646,328.33172607421875,9420.0,1247.1,7,0.0,19100
31,317.0281946326699,339.398193359375,566.7000000011176,Holding Phase,249.67180536844768,227.30181884765625,7560.0,1258.5,8,76432.0,9554
32,686.6100824491555,586.4057006835938,623.0,Holding Phase,63.61008244915547,36.59429931640625,12660.0,1271.3,9,58780.0,8030
33,341.85671366436355,602.3360595703125,658.6999999992547,Holding Phase,316.84328633489116,56.36395263671875,11700.0,1287.0,6,59320.0,13850
34,2526.5428175931333,2340.513427734375,1913.0999999996275,Holding Phase,613.4428175935059,427.4134521484375,41520.0,1252.3,9,95250.0,13480
35,422.8977012364535,553.4814453125,318.40000000037253,Holding Phase,104.49770123608096,235.08145141601562,7380.0,1249.3,7,102200.0,14600
36,364.4843662058292,718.6256103515625,573.4000000003724,Holding Phase,208.91563379454323,145.2255859375,14100.0,1277.7,10,90060.0,13350
37,1541.6279426649437,920.8003540039062,1136.2999999988824,Holding Phase,405.3279426660613,215.49969482421875,25440.0,1256.4,4,71160.0,22930
38,337.0715754605615,184.50685119628906,205.80000000074506,Holding Phase,131.27157545981646,21.29315185546875,4200.0,1277.2,6,77680.0,15760
39,2847.996809721032,2867.827392578125,2589.0999999996275,Holding Phase,258.8968097214047,278.727294921875,54360.0,1255.7,7,102980.0,22100
