,쉰시간포함_MLP_5_5_에너지,쉰시간포함_KNN_5_5_에너지,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,28.214027404785156,39.12292011798451,33.393489837646484,39.7726199248708
1,25.985515594482422,55.70332463252572,54.536582946777344,57.379583160677825
2,33.028926849365234,24.281229488845447,19.242517471313477,23.133754501120357
3,40.63007736206055,50.28576030686863,39.48563003540039,48.812230386071896
4,58.13524627685547,49.65214223539351,26.224639892578125,50.41908375708252
5,38.95009231567383,52.23351135373413,32.850521087646484,52.20401048974662
6,57.098785400390625,72.06702272108588,65.96232604980469,71.6512802926549
7,26.930166244506836,24.99381199294011,29.107524871826172,27.01675158484744
8,17.764755249023438,25.795746760609227,33.057960510253906,25.685659256989883
9,53.66942596435547,47.281235370084715,36.157283782958984,46.15716252762227
average,38.0407018661499,44.141670498007194,37.001847648620604,44.22321358816845
