,쉰시간포함_MLP_5_5_에너지,쉰시간포함_KNN_5_5_에너지,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,18.638092041015625,29.97681767812213,18.509763717651367,26.098410717356014
1,26.1595401763916,39.579717916434134,28.027790069580078,46.59543309799245
2,33.479698181152344,63.04273569641363,30.1450252532959,58.90682382664528
3,43.25455856323242,81.14414843700771,39.92622756958008,70.43126255845078
4,36.42049026489258,72.93306830174676,19.328420639038086,83.07386417951031
5,68.12987518310547,121.66518391445918,24.09357261657715,105.43701974545958
6,27.596628189086914,57.64410618489799,26.957195281982422,56.59624898088613
7,27.649730682373047,92.75825127728781,23.72327423095703,82.77327557175984
8,29.70320701599121,112.26699718399465,29.709802627563477,105.70802326033382
9,17.60854721069336,32.161881716523055,23.778263092041016,25.179998473465325
average,32.86403675079346,70.31729083068872,26.41993350982666,66.08003604118595
