,에너지,시간(총),시간(0제외),시작온도,종료온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,1177.6,35700.0,31200.0,648.8,648.0,0,0.0,0,8,111210.0,25100,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,111210,25100,0,0.0,0,1,25100.0,25100,7,86110.0,15190,663360.0,0,누락없음,4,2019-08-19,주간,2019-08-17 19:54:00,토,,이상없음,,,C,주말,0
1,543.0,21300.0,-39000.0,642.5,662.6,0,0.0,0,2,30700.0,22100,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,30700,22100,0,0.0,0,1,22100.0,22100,1,8600.0,8600,106980.0,0,누락없음,5,2019-08-26,주간,2019-08-25 03:31:00,일,,이상없음,,,C,주말,0
2,780.8,35520.0,18120.0,642.5,643.5,8,78696.0,9837,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,78696,9837,0,0.0,0,8,78696.0,9837,0,0.0,0,101160.0,0,누락없음,5,2019-09-23,주간,2019-09-22 02:05:00,일,,이상없음,,,A,주말,0
3,1539.9,88320.0,45300.0,663.9,647.0,6,80880.0,13480,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,80880,13480,0,0.0,0,6,80880.0,13480,0,0.0,0,47520.0,0,누락없음,5,2019-10-14,주간,2019-10-12 08:26:00,토,,이상없음,,,A,주말,0
4,2134.0,130560.0,95040.0,661.5,645.2,0,0.0,0,1,13080.0,13080,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,63280,25100,0,0.0,0,2,50200.0,25100,1,13080.0,13080,29100.0,0,강종누락,5,2019-10-28,야간,2019-10-26 07:40:00,토,,이상없음,,,C,주말,0
5,842.1,52380.0,26700.0,658.9,658.2,8,76432.0,9554,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,76432,9554,0,0.0,0,8,76432.0,9554,0,0.0,0,63840.0,0,누락없음,4,2019-10-28,주간,2019-10-26 07:53:00,토,,이상없음,,,A,주말,0
6,1932.0,87480.0,57420.0,641.6,650.1,3,31730.0,12390,6,42840.0,7140,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,9,74570,12390,0,0.0,0,3,31730.0,12390,6,42840.0,7140,67920.0,0,누락없음,4,2019-11-11,주간,2019-11-09 07:51:00,토,,이상없음,,,AC,주말,0
7,914.4,35220.0,-41760.0,657.2,657.2,0,0.0,0,4,29320.0,11650,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,37220,11650,0,0.0,0,1,7900.0,7900,4,29320.0,11650,176460.0,0,강종누락,5,2019-11-18,야간,2019-11-17 11:47:00,일,,이상없음,,,C,주말,0
8,591.3,69900.0,-7080.0,374.0,347.8,0,0.0,0,4,29320.0,11650,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,37220,11650,0,0.0,0,1,7900.0,7900,4,29320.0,11650,81360.0,0,강종누락,5,2019-11-18,야간,2019-11-16 09:22:00,토,,이상없음,,,C,주말,0
9,704.6,27720.0,11460.0,640.3,657.8,8,76432.0,9554,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,76432,9554,0,0.0,0,8,76432.0,9554,0,0.0,0,131220.0,0,누락없음,5,2019-12-02,주간,2019-12-01 07:00:00,일,,이상없음,,,A,주말,0
10,839.9,35280.0,17880.0,656.0,657.3,2,15380.0,7690,7,51490.0,9550,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,9,66870,9550,0,0.0,0,2,15380.0,7690,7,51490.0,9550,128220.0,0,누락없음,4,2019-12-16,주간,2019-12-15 03:35:00,일,,이상없음,,,AC,주말,0
