,가열로번호,cycle,에너지,가열시작시간,가열종료시간,시간(총),eps,시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,gradient,temp_diff,time_diff,강종,강종_ALLOY,강종_CARBON,강종_SUS,쉰시간,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,18,76,96.1,2020-04-22 18:21:00,2020-04-22 18:37:00,960,0.100104167,927.8,1246.9,4,148000,47600,1196.625,319.1,0.26666666699999997,CARBON,0,1,0,300,1,40600,40600,3,107400,47600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40600,40600,3,107400,47600,0,누락없음,900,4/22/2020,야간,수,겹침,이상없음,5,3,AC,평일,0
1,18,101,96.1,2020-05-22 16:32:00,2020-05-22 16:48:00,960,0.100104167,924.7,1178.4,1,20600,20600,951.375,253.7,0.26666666699999997,SUS,0,0,1,360,0,0,0,0,0,0,1,20600,20600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20600,20600,0,누락없음,900,5/22/2020,야간,금,겹침,이상없음,4,1,S,평일,0
2,18,160,223.1,2020-07-27 21:01:00,2020-07-27 21:38:00,2220,0.100495495,1028.7,1250.2,2,175000,89000,359.1891892,221.5,0.6166666670000001,CARBON,0,1,0,300,0,0,0,2,175000,89000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,175000,89000,1,누락없음,1860,7/28/2020,주간,월,겹침,이상없음,2,2,C,주말,0
3,18,18,90.7,2020-01-23 08:35:00,2020-01-23 08:50:00,900,0.10077777800000001,896.2,1249.6,3,86550,34850,1413.6,353.4,0.25,CARBON,0,1,0,240,0,0,0,3,86550,34850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86550,34850,0,누락없음,780,1/23/2020,야간,목,겹침,이상없음,4,3,C,평일,0
4,18,41,3379.0,2020-02-23 07:23:00,2020-02-23 16:37:00,33240,0.10165463300000001,800.8,1249.9,6,133110,34300,48.63898917,449.1,9.233333333,CARBON,0,1,0,16380,1,34300,34300,1,19880,19880,4,78930,20300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133110,34300,0,누락없음,29820,2/24/2020,주간,일,겹침,이상없음,6,6,ACS,주말,0
5,18,73,3280.5,2020-04-19 10:11:00,2020-04-19 19:08:00,32220,0.101815642,364.1,1250.7,7,96810,17330,99.06145251,886.6,8.95,CARBON,0,1,0,155220,0,0,0,7,96810,17330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,96810,17330,0,누락없음,30480,4/20/2020,주간,일,안겹침,이상없음,5,0,C,주말,0
6,18,145,3025.7,2020-07-12 08:02:00,2020-07-12 16:17:00,29700,0.101875421,647.5,1250.2,4,146270,58500,73.05454545,602.7,8.25,SUS,0,0,1,13560,1,56280,56280,1,58500,58500,2,31490,15990,0,0,0,0,0,0,0,0,0,0,0,0,3,87770,56280,1,58500,58500,0,누락없음,27960,7/13/2020,주간,일,겹침,이상없음,4,4,ACS,주말,0
7,18,115,3097.0,2020-06-07 10:32:00,2020-06-07 18:58:00,30360,0.10200922300000001,414.6,1247.9,6,97800,24100,98.81027668,833.3,8.433333333,ALLOY,1,0,0,109440,4,49600,12400,2,48200,24100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,97800,24100,0,누락없음,29280,6/8/2020,주간,일,안겹침,이상없음,5,0,AC,주말,0
8,18,169,3356.6,2020-08-16 13:02:00,2020-08-16 22:04:00,32520,0.103216482,351.6,1245.8,6,86528,17920,98.98892989,894.2,9.033333333,CARBON,0,1,0,141060,0,0,0,6,86528,17920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,86528,17920,0,누락없음,31740,8/17/2020,주간,일,안겹침,이상없음,8,0,C,주말,0
9,18,151,88.3,2020-07-16 02:24:00,2020-07-16 02:38:00,840,0.105119048,948.6,1228.5,4,142400,66600,1199.5714289999999,279.9,0.233333333,ALLOY,1,0,0,360,4,142400,66600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,105200,66600,2,37200,18600,0,누락없음,780,7/16/2020,주간,목,안겹침,초민감,3,0,A,평일,0
